symbol,entry_dt,exit_dt,direction,begin,v3_signal,v3_L,v3_U,v3_M,v3_segment_quality,v3_breakout,ma_close,std_close,band_lower,band_upper,dist_from_ma,band_pos,ret_1,ret_3,ret_6,ret_mean_20,ret_vol_20,atr_14,atr_14_pct,bar_range,bar_range_pct,bar_body,bar_body_pct,hour,day_of_week,z_ma,band_width_pct,edge_proximity,range_vs_atr,body_vs_range,pnl_rel,pnl_abs,bars_in_trade,max_adverse_excursion
GAZP,2022-05-06 10:00:00,2022-05-11 09:30:00+00:00,1,2022-05-06 10:00:00+00:00,1.0,235.7,238.79,237.245,ROLLING,False,237.65773265290233,1.521156707934856,235.37599759100004,239.9394677148046,-0.006470366588694885,0.16303435517611903,-0.009979035639412936,,,0.0001191774455674699,0.004449860779183647,,,3.4399999999999977,0.014568863289852607,2.3799999999999955,0.010079620531932896,10,4,-0.004253583181103772,0.01920185837365319,0.16303435517611903,,0.6918604651162783,0.0109097069286803,9850.692828580954,239,
GAZP,2022-05-12 10:00:00,2022-05-13 10:00:00+00:00,1,2022-05-12 10:00:00+00:00,1.0,239.6425,242.3575,241.0,ROLLING,False,240.69635894195443,1.2143647095297962,238.87481187765974,242.51790600624912,-0.004305669377426509,0.21552781636314347,-0.009219066517838659,,,6.46881472349814e-06,0.003747637737175184,,,3.789999999999992,0.015814069932404206,2.219999999999999,0.009263122757239417,10,3,-0.0035456147100105294,0.015135642868066564,0.21552781636314347,,0.5857519788918215,-0.02561545522824,-23381.272194433623,48,
GAZP,2022-05-20 10:30:00,2022-05-23 09:30:00+00:00,1,2022-05-20 10:30:00+00:00,1.0,265.05,268.4,266.725,ROLLING,False,266.06854474250514,2.37472229188662,262.5064613046752,269.63062818033507,-0.0015730711156037621,0.4412500086241459,-0.005428678397604081,,,-0.0007648660551089814,0.0040511681731060685,,,1.8899999999999864,0.007114624505928803,1.4700000000000273,0.005533596837944767,10,4,-0.0006624231898518211,0.026775682493977083,0.4412500086241459,,0.7777777777777979,-0.0005533596837944,-492.1573333557895,142,
GAZP,2022-05-31 13:00:00,2022-06-01 13:00:00+00:00,1,2022-05-31 13:00:00+00:00,1.0,297.8,300.8,299.3,ROLLING,False,298.89059674069546,2.67367658007016,294.88008187059023,302.9011116108007,-0.0032807881926983323,0.3777467766040593,-0.0014413085741099563,-0.004710677535747609,-0.007065960070659405,-0.0004096446056135128,0.002793987490215825,,,0.9700000000000273,0.0032560169178611903,0.339999999999975,0.0011412842804873116,13,1,-0.0012270699519731146,0.02683600564111808,0.3777467766040593,,0.35051546391749017,0.0007988989963411,710.1464725285872,48,
GAZP,2022-06-02 10:30:00,2022-06-03 10:30:00+00:00,1,2022-06-02 10:30:00+00:00,1.0,295.67,299.33,297.5,ROLLING,False,297.7809502069798,1.1863950636660825,296.00135761148067,299.56054280247895,-0.0031934554789983883,0.23281800301234,-0.00412668590216736,,,0.0005671858245974992,0.002484548638232474,,,2.0500000000000114,0.006906310009096154,1.170000000000016,0.003941650102752471,10,3,-0.002691730248042573,0.011952360245087473,0.23281800301234,,0.5707317073170778,-0.0038439510831115,-3419.642688140897,48,
GAZP,2022-06-03 13:30:00,2022-06-06 09:30:00+00:00,1,2022-06-03 13:30:00+00:00,1.0,293.6,297.24,295.42,ROLLING,False,295.2777622610942,1.45814763087329,293.0905408147843,297.46498370740414,-0.004835319294487587,0.17361277855450613,0.0018752130923969101,-0.00044220695285390743,-0.004573170731707155,-0.00028076993091999956,0.0023067613794653928,,,0.9399999999999977,0.0031989110090181985,0.4700000000000273,0.001599455504509196,13,4,-0.0033160697806652794,0.014814670969877654,0.17361277855450613,,0.5000000000000302,0.0098859962565934,8760.939789773833,136,
GAZP,2022-06-07 11:30:00,2022-06-08 11:30:00+00:00,1,2022-06-07 11:30:00+00:00,1.0,295.12,297.42,296.27,ROLLING,False,296.1189207985358,0.9324836313279956,294.7201953515438,297.51764624552777,-0.002022568490121156,0.28590480361110104,0.0012535998644755963,0.0017287549574589445,,-0.00043565851572526236,0.002330492659581941,,,0.8600000000000136,0.0029101245262588443,0.37000000000000455,0.0012520303194369401,11,1,-0.0021690123259758645,0.009447052172283246,0.28590480361110104,,0.4302325581395333,0.0287324038982133,25714.291734172504,48,
GAZP,2022-06-09 11:30:00,2022-06-10 11:30:00+00:00,1,2022-06-09 11:30:00+00:00,1.0,305.07,309.3,307.185,ROLLING,False,305.96376179539465,3.3674350399424973,300.9126092354809,311.0149143553084,0.00015112314064260165,0.5045769954537004,0.002358413311932761,0.0020958181877721582,,0.0001383568705433602,0.005408281302483589,,,1.1200000000000045,0.0036600111107480296,0.7199999999999704,0.00235286428548077,11,3,4.487781912644772e-05,0.03301797918991196,0.4954230045462996,,0.6428571428571139,0.0040946374301493,3769.818799996573,48,
GAZP,2022-06-15 10:00:00,2022-06-16 10:00:00+00:00,1,2022-06-15 10:00:00+00:00,1.0,315.23400000000004,320.9575,318.09575,ROLLING,False,317.40383642933,3.8567095345003266,311.6187721275795,323.1889007310805,0.000996092467648613,0.5273258475773865,-0.0040125391849529235,,,0.0012684849435084023,0.0054499218848161534,,,6.860000000000014,0.02159133828528268,1.2699999999999818,0.003997230265642647,10,2,0.000258275210704367,0.036452390537116436,0.47267415242261346,,0.18513119533527395,-0.004935163036636,-4562.272019200135,48,
GAZP,2022-06-16 10:30:00,2022-06-17 10:30:00+00:00,1,2022-06-16 10:30:00+00:00,1.0,315.7,319.0,317.35,ROLLING,False,316.9386208937937,1.6932200124496264,314.3987908751193,319.47845091246813,-0.0015732411922143173,0.40183971168788063,0.003042982122479998,,,-0.0004481383184355814,0.002076225347213691,,,1.7200000000000273,0.005435469599292211,0.9599999999999795,0.003033750474023447,10,3,-0.0009291416240340011,0.016027267434381376,0.40183971168788063,,0.5581395348837002,-0.0030748325116925,-2828.4761139350167,48,
GAZP,2022-06-17 11:00:00,2022-06-20 09:30:00+00:00,1,2022-06-17 11:00:00+00:00,1.0,315.05,317.7,316.375,ROLLING,False,316.2916150306058,1.052521276046666,314.71283311653576,317.8703969446758,-0.00376745690994829,0.12261569505384176,0.00015870496746561713,-0.0076840712981042225,,-0.00014417750105886196,0.0024067190364951687,,,1.8000000000000114,0.005712472231037801,0.020000000000038654,6.347191367832006e-05,11,4,-0.003579459147941491,0.009983077887899436,0.12261569505384176,,0.011111111111132515,0.0021326562995873,1955.7551428582417,141,
GAZP,2022-06-23 11:30:00,2022-06-24 11:30:00+00:00,1,2022-06-23 11:30:00+00:00,1.0,294.36,299.78,297.07,ROLLING,False,296.6845214729412,3.4197524283178797,291.5548928304644,301.814150115418,-0.0068912306674808015,0.3007144751170509,-0.0005427408412483903,0.0031322347814244367,,-0.0008403903190646322,0.005087447282286721,,,1.4800000000000182,0.005023079011675327,0.3100000000000023,0.0010521314146076646,11,3,-0.002015125601027933,0.03457968495969983,0.3007144751170509,,0.2094594594594584,0.0179846592451805,16528.02797901601,48,
GAZP,2022-06-28 12:30:00,2022-06-29 12:30:00+00:00,1,2022-06-28 12:30:00+00:00,1.0,294.13,297.4,295.765,ROLLING,False,295.7987766434898,1.6408873322191022,293.33744564516115,298.2601076418185,-0.005134492646399084,0.19147249099752317,0.0009523809523808158,0.0002719238613186903,-0.008824520040417672,-0.000497663175982338,0.0024073598462508415,,,0.6399999999999864,0.002174799510670064,0.1099999999999568,0.0003737936658962784,12,1,-0.0031290951825774056,0.016641928180082848,0.19147249099752317,,0.1718749999999362,0.0076117982873454,7121.104025333623,48,
GAZP,2022-06-29 14:30:00,2022-06-30 14:30:00+00:00,1,2022-06-29 14:30:00+00:00,1.0,295.44,300.93,298.185,ROLLING,False,297.65058359855635,1.6622791724084116,295.15716483994373,300.144002357169,-0.0032608153722466036,0.3053709199058897,-0.0014472754198782134,-0.004229039403906842,-0.010472950436928752,9.974546619911928e-05,0.005579483899261151,,,1.2900000000000205,0.004348119185654646,0.45999999999997954,0.0015504921127139663,14,2,-0.0019616532688201435,0.016753998789234784,0.3053709199058897,,0.3565891472868002,-0.1837063502763921,-173171.92002850826,48,
GAZP,2022-07-08 17:00:00,2022-07-11 09:30:00+00:00,1,2022-07-08 17:00:00+00:00,1.0,196.91,199.41,198.16,ROLLING,False,197.91712164588958,1.1610095118586978,196.17560737810155,199.6586359136776,-0.001501242759689993,0.4146944554560092,-0.0012634558043159716,-0.0005563141657815018,-0.0053852735416980435,-0.000622968342159691,0.0025874054067226045,1.02,0.005161420908814897,0.8699999999999761,0.00440238842222435,0.25,0.0012650541443173767,17,4,-0.0012930494921498143,0.017598419513233685,0.4146944554560092,0.8529411764705648,0.2873563218390883,0.0013460176095536,1035.7393175612387,129,
GAZP,2022-07-14 12:30:00,2022-07-15 12:30:00+00:00,1,2022-07-14 12:30:00+00:00,1.0,185.6,188.38,186.99,ROLLING,False,186.81964280580289,1.4135299827177616,184.69934783172624,188.93993777987953,-0.006046702524622318,0.23361187485367907,-0.008542901382882162,-0.0036486558995546536,-0.0036486558995546536,-0.0009705934479299905,0.004958497675420926,,,2.0100000000000193,0.01082449243362604,1.5999999999999943,0.008616511389950962,12,3,-0.004277732059843868,0.02269884410688728,0.23361187485367907,,0.7960199004975019,-0.0015078894932414,-1161.8589590173135,48,
GAZP,2022-07-19 10:00:00,2022-07-20 10:00:00+00:00,1,2022-07-19 10:00:00+00:00,1.0,185.9285,188.2975,187.113,ROLLING,False,186.88649072215526,0.6440504036228721,185.92041511672096,187.85256632758956,-0.0017470001223397736,0.3310221682864652,0.0030107526881719693,,,-0.000369291657588372,0.0030733980679534525,,,1.3499999999999943,0.007236277873070295,0.46000000000000796,0.0024656946826758573,10,1,-0.002712520809726471,0.010338634983205565,0.3310221682864652,,0.34074074074074806,0.0305424528301886,23498.083652363428,48,
GAZP,2022-07-26 10:00:00,2022-07-27 10:00:00+00:00,1,2022-07-26 10:00:00+00:00,1.0,191.7255,194.315,193.02025,ROLLING,False,192.87542892828216,0.9355129456632845,191.47215950978725,194.27869834677708,0.0014754138113862519,0.6013957362596319,0.006041666666666723,,,0.00025171654936446687,0.0032440407053171854,,,2.6500000000000057,0.013719196521018873,1.1599999999999966,0.006005384137502571,10,1,0.0015771174714639298,0.014551043917747551,0.39860426374036806,,0.43773584905660157,0.0112342099813625,8907.11291602274,48,
GAZP,2022-07-28 11:30:00,2022-07-29 11:30:00+00:00,1,2022-07-28 11:30:00+00:00,1.0,195.2,197.88,196.54,ROLLING,False,196.11355176105207,1.2395350209775502,194.25424922958575,197.97285429251838,-0.0020577454103923995,0.3914776497577826,-0.0030563904029341504,-0.00755578093306275,,-0.0005143779773218949,0.002705841917612585,,,1.1299999999999955,0.005773849062388204,0.5999999999999943,0.0030657605640999146,11,3,-0.0016600946125504173,0.018961489553069914,0.3914776497577826,,0.5309734513274307,0.0020387307751264,1634.5795186680446,48,
GAZP,2022-07-29 16:00:00,2022-08-01 09:30:00+00:00,1,2022-07-29 16:00:00+00:00,1.0,194.32,196.7,195.51,ROLLING,False,195.46036522675553,0.9020396817479783,194.10730570413355,196.8134247493775,-0.0036854797949436736,0.23380135363166227,0.0004623683534550338,0.004591178746453428,-0.005413687436159331,-0.0005641591988077566,0.002267682836545848,0.779285714285716,0.004001672559750005,0.6500000000000057,0.0033377837116155165,0.10000000000002274,0.0005135051864024994,16,4,-0.004085718033825216,0.013844847993118994,0.23380135363166227,0.8340971585701246,0.15384615384618747,-0.000862688713156,-693.0822847769764,131,
GAZP,2022-08-03 10:00:00,2022-08-04 10:00:00+00:00,1,2022-08-03 10:00:00+00:00,1.0,186.9155,189.868,188.39175,ROLLING,False,188.49835685293743,2.037270386266581,185.44245127353756,191.5542624323373,-0.005349419855814044,0.3350150509009759,-0.00010666097808109676,,,-0.0013073541664252342,0.0020527736710887787,,,2.6599999999999966,0.014187423329244208,0.09999999999999432,0.0005333617792948654,10,2,-0.002625778046878291,0.03242368400891719,0.3350150509009759,,0.037593984962403924,-0.0052269454370899,-4195.694189002743,48,
GAZP,2022-08-04 12:00:00,2022-08-05 12:00:00+00:00,1,2022-08-04 12:00:00+00:00,1.0,185.78,188.32,187.05,ROLLING,False,186.9695183255055,1.2079271594846062,185.1576275862786,188.7814090647324,-0.006415582263078769,0.16898712501358984,-0.0002690776019803609,-0.0005917796427802324,,-0.0006347336983379803,0.0017806955259733043,,,0.3499999999999943,0.0018840501695644846,0.12999999999999545,0.0006997900629810811,12,3,-0.005311232728483517,0.019381669862062505,0.16898712501358984,,0.37142857142856445,-0.0316897238520751,-25304.53304022429,48,
LKOH,2022-01-04 09:30:00,2022-01-05 09:30:00+00:00,1,2022-01-04 09:30:00+00:00,1.0,6639.2,6688.0,6663.6,ROLLING,False,6662.815799168402,15.126155166203974,6640.126566419096,6685.505031917708,0.0001777327885525206,0.5260960968729587,0.00090117152297986,-7.502438292450453e-05,-0.0035885167464114742,7.630247818070646e-05,0.0014661467134242288,,,18.0,0.0027010804321728693,8.0,0.0012004801920768306,9,1,1.175003076456765e-05,0.006810703892530816,0.47390390312704134,,0.44444444444444436,0.0046743697478991,4674.36974789916,48,
LKOH,2022-01-05 14:00:00,2022-01-06 14:00:00+00:00,1,2022-01-05 14:00:00+00:00,1.0,6685.0,6740.625,6712.8125,ROLLING,False,6719.8227144970415,21.10256904076586,6688.168860935893,6751.47656805819,-0.0036939537770081473,0.10790375097475964,-0.005939123979213035,-0.007412898443291294,-0.0029784065524943726,6.206975910255652e-05,0.0021467548232900193,26.428571428571427,0.003947508801877734,50.0,0.0074682598954443615,43.5,0.006497386109036595,14,2,-0.00017504758638022612,0.009421038294019378,0.10790375097475964,1.8918918918918919,0.87,-0.0119716206123973,-12027.580393621229,48,
LKOH,2022-01-12 10:00:00,2022-01-13 10:00:00+00:00,1,2022-01-12 10:00:00+00:00,1.0,6757.125,6831.375,6794.25,ROLLING,False,6806.027900230323,18.403945223129075,6778.42198239563,6833.633818065016,0.0014651864370610825,0.6806152548412021,0.00294290759270166,0.0033858383630207545,0.0005871990604815469,0.00014565416480920578,0.0022770403355053975,,,48.0,0.007042253521126761,24.0,0.0035211267605633804,10,2,7.961262758051008e-05,0.008112196493863612,0.3193847451587979,,0.5,0.0065727699530516,6524.438991060982,48,
LKOH,2022-01-13 10:30:00,2022-01-14 10:30:00+00:00,1,2022-01-13 10:30:00+00:00,1.0,6867.9,6959.5,6913.7,ROLLING,False,6921.873116409509,31.359645617327043,6874.833647983518,6968.9125848355,-0.0035211735320209944,0.24092908333077728,0.0025436046511628785,-0.004689754689754744,-0.005192182880219276,-0.00017169100427628093,0.0021295724291745216,,,54.0,0.007828923523015585,18.5,0.002682131206959043,10,3,-0.00011228358811795539,0.013591543108317203,0.24092908333077728,,0.3425925925925926,-0.0161870242841609,-16173.6089372609,48,
LKOH,2022-01-28 19:30:00,2022-01-31 06:30:00+00:00,1,2022-01-28 19:30:00+00:00,1.0,6771.2,6896.0,6833.6,ROLLING,False,6830.026144513318,38.050102717347976,6772.950990437296,6887.10129858934,-0.003517723652144277,0.28952186023609916,-0.00197961727399365,-0.002637749120750321,-0.0024184683034078613,-0.00029959399051468494,0.004089222305669002,39.82142857142857,0.0058509298518114265,40.0,0.0058771672054069935,14.5,0.0021304731119600353,19,4,-9.244978070822553e-05,0.01671301188850398,0.28952186023609916,1.0044843049327354,0.36250000000000004,0.0004114017043784,404.40689602448106,118,
LKOH,2022-01-31 17:00:00,2022-02-01 17:00:00+00:00,1,2022-01-31 17:00:00+00:00,1.0,6794.0,6865.0,6829.5,ROLLING,False,6821.523960062558,20.19292758385809,6791.234568686771,6851.813351438345,-0.0011029734860726367,0.375798757901541,-0.0016117216117216282,-0.0038011695906432497,0.0023536334215945587,-0.0002476673087115244,0.003183601346340008,35.464285714285715,0.005204620738815045,29.5,0.004329321984150279,12.0,0.0017610801291458762,17,0,-5.4621771978934666e-05,0.0088805350690315,0.375798757901541,0.8318227593152064,0.4067796610169491,0.0168990314059289,16618.541727167212,48,
LKOH,2022-02-03 09:00:00,2022-02-04 09:00:00+00:00,1,2022-02-03 09:00:00+00:00,1.0,6953.8,7034.6,6994.200000000001,ROLLING,False,7010.51146943733,21.047238130006274,6978.940612242321,7042.082326632339,-0.003211102290534651,0.14347706338349825,-0.0011435105774728616,-0.0024980372564413766,,-8.172487519201854e-05,0.001343639771880671,,,35.0,0.00500858614768174,7.0,0.001001717229536348,9,3,-0.0001525664446185317,0.009006720075316535,0.14347706338349825,,0.20000000000000004,-0.0072123640526617,-7212.512396791069,48,
LKOH,2022-02-07 19:30:00,2022-02-08 19:30:00+00:00,1,2022-02-07 19:30:00+00:00,1.0,6910.625,7045.5,6978.0625,ROLLING,False,6960.201873929069,37.695072107386686,6903.6592657679885,7016.744482090149,-0.0011783959829945027,0.4274717403758324,0.0,-0.00043134435657798953,-0.0006468770214906883,-0.0006830635628113368,0.005906250141320686,41.92857142857143,0.0060311523919118855,34.5,0.004962600690448792,3.0,0.00043153049482163404,19,0,-3.126127414314152e-05,0.01624740465441752,0.4274717403758324,0.8228279386712096,0.08695652173913042,0.0026179516685845,2599.123505832496,48,
LKOH,2022-02-08 21:00:00,2022-02-09 21:00:00+00:00,1,2022-02-08 21:00:00+00:00,1.0,6949.5,7029.875,6989.6875,ROLLING,False,6987.005184423593,24.516975655821515,6950.229720939861,7023.780647907325,-0.002648514482978702,0.24840311078908456,0.00021530070331565732,-0.0013614216107766808,-0.005565465572600736,-0.00035410718425764597,0.0037965737980700195,29.571428571428573,0.0042435859326151355,6.5,0.0009327688885699936,1.5,0.00021525435890076773,21,1,-0.0001080277812467386,0.010526817288104201,0.24840311078908456,0.21980676328502416,0.23076923076923075,-0.0004520341536916,-449.9580418012456,48,
