symbol,trades,total_pnl,total_return,win_rate,gross_profit,gross_loss,pf,max_drawdown,equity0,equity_final,circuit_breaker_hit,circuit_breaker_time,entry_ai_mode,entry_ai_threshold,entry_ai_top_pct,entry_ai_trend_mode,entry_ai_trend_threshold,entry_ai_trend_top_pct,entry_ai_trend_slope_k,entry_ai_signal_bars,entry_ai_trend_bars,entry_ai_allowed,entry_ai_blocked
SBER,20,18762.789703705606,0.018762789703705606,0.6,63407.06444924489,44644.27474553928,1.4202731438834792,-0.013950999999999884,1000000.0,1018762.7897037056,False,,top_pct,0.5653028882962577,0.1,off,,0.3,0.00025,298,0,30,268
GAZP,40,-3964.302161017618,-0.003964302161017618,0.55,93215.17879132186,97179.48095233948,0.9592063867581072,-0.02667306758987321,1000000.0,996035.6978389825,False,,top_pct,0.5622690901002602,0.1,off,,0.3,0.00025,548,0,55,493
LKOH,22,39892.938971428644,0.03989293897142864,0.5909090909090909,70469.45019982311,30576.51122839447,2.3046923068967593,-0.009235387247988544,1000000.0,1039892.9389714285,False,,top_pct,0.566721289133529,0.1,off,,0.3,0.00025,397,0,40,357
GMKN,46,111160.68148813816,0.11116068148813815,0.5869565217391305,187191.27508271707,76030.5935945789,2.4620520008154205,-0.014290905269205454,1000000.0,1111160.681488138,False,,top_pct,0.5661228283889096,0.1,off,,0.3,0.00025,689,0,69,620
YNDX,22,1685.1175529033408,0.0016851175529033408,0.4090909090909091,57335.43614214242,55650.318589239076,1.0302804655143374,-0.028087205348625674,1000000.0,1001685.1175529034,False,,top_pct,0.5650057511684126,0.1,off,,0.3,0.00025,318,0,32,286
ROSN,26,52516.73944457719,0.052516739444577194,0.7307692307692307,89405.957832042,36889.218387464796,2.4236338350400706,-0.02022015803814724,1000000.0,1052516.739444577,False,,top_pct,0.5712335885688566,0.1,off,,0.3,0.00025,554,0,56,498
NVTK,51,-4107.406328026129,-0.004107406328026129,0.5294117647058824,110108.41419647392,114215.82052450004,0.9640382014578702,-0.041690685891386164,1000000.0,995892.5936719736,False,,top_pct,0.5694019526421842,0.1,off,,0.3,0.00025,865,0,87,778
NLMK,44,6480.7655035536845,0.006480765503553684,0.5681818181818182,117959.18118377328,111478.41568021961,1.0581347112264674,-0.03434416163842812,1000000.0,1006480.7655035536,False,,top_pct,0.5652352034486381,0.1,off,,0.3,0.00025,717,0,72,645
MTSS,20,13256.444000783555,0.013256444000783555,0.6,56101.301468227306,42844.85746744375,1.3094057206481933,-0.018611696320987255,1000000.0,1013256.4440007836,False,,top_pct,0.5738355011562796,0.1,off,,0.3,0.00025,398,0,40,358
TATN,35,3634.581840947891,0.003634581840947891,0.5142857142857142,80375.15036094813,76740.56852000025,1.0473619352976338,-0.04357732430883831,1000000.0,1003634.5818409481,False,,top_pct,0.56548558919362,0.1,off,,0.3,0.00025,536,0,54,482
CHMF,53,54118.95092606405,0.05411895092606405,0.6037735849056604,156146.67511476405,102027.7241887,1.53043377529397,-0.018552575943035884,1000000.0,1054118.9509260645,False,,top_pct,0.5728107676714064,0.1,off,,0.3,0.00025,792,0,80,712
SNGS,45,81222.33555133748,0.08122233555133748,0.6,165813.7519428391,84591.41639150161,1.9601723084459122,-0.024652336356814967,1000000.0,1081222.335551337,False,,top_pct,0.5696446906665359,0.1,off,,0.3,0.00025,656,0,66,590
PIKK,60,-23329.571987605257,-0.02332957198760526,0.5,149738.93623279894,173068.5082204042,0.8652003635583727,-0.05241916396918657,1000000.0,976670.4280123947,False,,top_pct,0.5653092725532081,0.1,off,,0.3,0.00025,1164,0,117,1047
PLZL,38,22042.103598089037,0.022042103598089037,0.631578947368421,91818.30063590144,69776.1970378124,1.3158971760261484,-0.01103537026737505,1000000.0,1022042.1035980891,False,,top_pct,0.5689394860881937,0.1,off,,0.3,0.00025,738,0,74,664
MGNT,27,30232.563400705185,0.030232563400705185,0.5185185185185185,73819.57401060242,43587.01060989723,1.6936140601906826,-0.01379387109605527,1000000.0,1030232.5634007052,False,,top_pct,0.5669861912424057,0.1,off,,0.3,0.00025,542,0,55,487
VKCO,68,92889.022349337,0.092889022349337,0.5735294117647058,243184.11814024413,150295.09579090713,1.6180442672498485,-0.03630329762427066,1000000.0,1092889.022349337,False,,top_pct,0.562899753358499,0.1,off,,0.3,0.00025,1361,0,137,1224
OZON,39,26450.83233695624,0.026450832336956238,0.5128205128205128,102001.95891465626,75551.12657770004,1.3501050683837659,-0.02393056004694185,1000000.0,1026450.8323369564,False,,top_pct,0.559184344137445,0.1,off,,0.3,0.00025,539,0,54,485
