symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
PLZL,1,2022-01-05 16:00:00+00:00,2022-01-10 06:00:00+00:00,1283.5,1232.0,545.3837164004674,-28087.26139462407,-0.028087261394624072,110
PLZL,1,2022-01-11 16:00:00+00:00,2022-01-13 16:00:00+00:00,1222.25,1230.75,556.6282814675911,4731.340392474524,0.00486807118020045,48
PLZL,1,2022-01-13 17:00:00+00:00,2022-01-17 06:00:00+00:00,1221.3,1204.3,559.7730740182554,-9516.142258310343,-0.009743715712765087,85
PLZL,1,2022-02-03 07:00:00+00:00,2022-02-07 07:00:00+00:00,1221.15,1211.75,554.3868940897335,-5211.236804443545,-0.00538836342791636,96
PLZL,1,2022-02-08 10:00:00+00:00,2022-02-10 10:00:00+00:00,1198.25,1240.85,561.9375672477094,23938.540364752367,0.024886292509910236,48
PLZL,1,2022-05-19 13:00:00+00:00,2022-05-23 09:00:00+00:00,1230.35,1209.2,560.8962231965655,-11862.955120607285,-0.012033161295566227,92
PLZL,1,2022-06-02 13:00:00+00:00,2022-06-06 09:00:00+00:00,1139.6,1114.5,598.2753594467088,-15016.711522112335,-0.015417690417690363,92
PLZL,1,2022-06-17 10:00:00+00:00,2022-06-20 09:00:00+00:00,1019.55,1032.05,658.4109671521658,8230.137089402073,0.00858221764503948,71
PLZL,1,2022-06-29 10:00:00+00:00,2022-07-01 10:00:00+00:00,908.7,873.1,745.0687768488741,-26524.448455819936,-0.027423792230659196,48
PLZL,1,2022-09-08 18:00:00+00:00,2022-09-12 09:00:00+00:00,797.5,822.8,825.6763430764867,20889.611479835075,0.0222068965517241,87
PLZL,1,2022-09-13 16:00:00+00:00,2022-09-15 16:00:00+00:00,825.2,812.55,815.6805763928534,-10318.359291369668,-0.010730731943771282,48
PLZL,1,2022-09-15 18:00:00+00:00,2022-09-19 09:00:00+00:00,810.0,804.3,822.070074241264,-4685.799423175243,-0.0049259259259259655,87
PLZL,1,2022-11-01 17:00:00+00:00,2022-11-03 17:00:00+00:00,602.4,594.45,1099.9281217450218,-8744.428567872848,-0.00923804780876486,48
