symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held,entry_reason,exit_reason,post_circuit_breaker,entry_geo_class,entry_geo_valid_box,entry_geo_h_pct,entry_atr_pct,entry_slope_pct_per_bar,entry_dist_L_pct,entry_dist_U_pct
OZON,1,2022-01-04 18:00:00+00:00,2022-01-04 18:00:00+00:00,2238.5,2216.115,312.7094036184945,-7000.000000000067,-0.007000000000000067,0,v3_long,sl,False,A,True,0.02390527256478999,0.006528646609075563,-0.0002770330652368186,0.09345794392523364,0.9065420560747663
OZON,1,2022-01-05 17:00:00+00:00,2022-01-05 17:30:00+00:00,2202.5,2180.475,315.59591373439264,-6951.000000000026,-0.007000000000000027,1,v3_long,sl,False,A,True,0.016799091940976164,0.006003279102030521,-0.0004404086265607264,0.2702702702702703,0.7297297297297297
OZON,1,2022-01-13 09:00:00+00:00,2022-01-13 14:30:00+00:00,2067.5,2046.825,333.8497218863361,-6902.342999999984,-0.006999999999999985,11,v3_long,sl,False,A,True,0.013542926239419589,0.006738782313147488,0.00020556227327690448,0.25,0.75
OZON,-1,2022-02-10 19:00:00+00:00,2022-02-10 20:30:00+00:00,1670.0,1644.95,410.4207544311377,10281.039898499981,0.010499999999999982,3,v3_short,tp,False,A,True,0.04557802595834591,0.009038921203122833,-0.00024147298520977968,1.099337748344371,-0.09933774834437085
OZON,1,2022-06-01 17:00:00+00:00,2022-06-02 12:00:00+00:00,905.5,896.4449999999999,764.8806050016012,-6925.993878289548,-0.00700000000000005,38,v3_long,sl,False,A,True,0.040861402540033134,0.00883489784649365,0.000176697956929873,0.36486486486486486,0.6351351351351351
OZON,1,2022-06-03 11:30:00+00:00,2022-06-03 15:30:00+00:00,894.0,885.06,769.2966354744376,-6877.511921141514,-0.007000000000000043,8,v3_long,sl,False,A,True,0.03195067264573991,0.007633995302156737,-0.00030829596412556057,0.49122807017543857,0.5087719298245614
OZON,1,2022-08-17 16:00:00+00:00,2022-08-17 18:00:00+00:00,1387.5,1373.625,492.2067991130437,-6829.369337693482,-0.007,4,v3_long,sl,False,A,True,0.027377521613832854,0.0065699190338959785,7.564841498559078e-05,0.14473684210526316,0.8552631578947368
OZON,-1,2022-08-18 14:30:00+00:00,2022-08-19 10:00:00+00:00,1387.5,1366.6875,488.7613515192524,10172.34562849444,0.0105,39,v3_short,tp,False,A,True,0.019826964671953856,0.0066261544271637995,-0.0002919971160778659,0.7454545454545455,0.2545454545454545
OZON,1,2022-08-19 11:30:00+00:00,2022-08-19 11:30:00+00:00,1374.0,1360.26,498.7460095872699,-6852.770171729093,-0.007000000000000005,0,v3_long,sl,False,A,True,0.020014556040756915,0.006775490399944549,-8.005822416302766e-05,0.43636363636363634,0.5636363636363636
OZON,1,2022-08-26 13:00:00+00:00,2022-08-29 09:30:00+00:00,1498.0,1500.0,454.2590641206264,908.5181282412528,0.0009345794392523365,137,v3_long,timeout,False,A,True,0.018376211159371866,0.009036959254132658,0.0004343468092215169,0.2909090909090909,0.7090909090909091
OZON,1,2022-09-02 15:30:00+00:00,2022-09-02 17:00:00+00:00,1515.0,1499.85,449.5815450445329,-6811.160407424714,-0.007000000000000043,3,v3_long,sl,False,A,True,0.013861386138613862,0.005091937765205092,0.00017821782178217824,0.3333333333333333,0.6666666666666666
OZON,1,2022-09-08 11:30:00+00:00,2022-09-08 14:00:00+00:00,1457.5,1465.0,464.0468119775437,3480.351089831578,0.003602058319039451,5,v3_long,opposite_signal,False,A,True,0.032280219780219783,0.008928571428571428,0.0004326923076923077,0.5851063829787234,0.4148936170212766
OZON,1,2022-09-13 21:00:00+00:00,2022-09-14 10:00:00+00:00,1442.5,1428.075,470.5611606378871,-6787.8447422015,-0.006999999999999978,26,v3_long,sl,False,A,True,0.02149046793760832,0.004528428467602169,0.0002634315424610052,0.3870967741935484,0.6129032258064516
