symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
ROSN,1,2022-01-04 10:00:00+00:00,2022-01-05 10:00:00+00:00,607.35,614.45,1152.5479542273813,8183.090475014434,0.008183090475014433,48
ROSN,1,2022-01-05 11:00:00+00:00,2022-01-06 11:00:00+00:00,611.2,584.55,1154.6599530963842,-30771.687750018744,-0.030521924083769733,48
ROSN,1,2022-01-10 16:30:00+00:00,2022-01-11 16:30:00+00:00,603.25,611.25,1134.1698829796883,9073.359063837506,0.009283050145047659,48
ROSN,1,2022-01-13 12:00:00+00:00,2022-01-14 12:00:00+00:00,623.25,597.8,1107.965235863912,-28197.715252736612,-0.028584035298836793,48
ROSN,1,2022-02-01 09:00:00+00:00,2022-02-02 09:00:00+00:00,574.1,577.1,1168.4391788456148,3505.3175365368443,0.0036578993206758392,48
ROSN,1,2022-02-02 11:30:00+00:00,2022-02-03 11:30:00+00:00,576.0,572.05,1168.8448868938253,-4616.937303230663,-0.004800347222222277,48
ROSN,1,2022-02-03 12:00:00+00:00,2022-02-04 12:00:00+00:00,571.85,596.9,1171.67578689968,29350.478461836927,0.030663635568767975,48
ROSN,1,2022-02-07 17:00:00+00:00,2022-02-08 17:00:00+00:00,568.85,566.0,1213.9722838390924,-3459.821008941441,-0.003507075679001522,48
ROSN,1,2022-02-08 17:30:00+00:00,2022-02-09 17:30:00+00:00,567.55,575.9,1212.485699860116,10124.255593831997,0.010298652101136492,48
ROSN,1,2022-02-10 11:30:00+00:00,2022-02-11 11:30:00+00:00,570.85,553.7,1217.8912811969717,-20886.835472528037,-0.021030042918454908,48
ROSN,1,2022-02-17 07:00:00+00:00,2022-02-18 07:00:00+00:00,567.25,555.9,1199.8456642406727,-13618.248289131663,-0.01400617011899518,48
ROSN,1,2022-04-08 11:30:00+00:00,2022-04-11 09:30:00+00:00,406.5,403.3,1650.872519650995,-5282.792062883165,-0.005510455104551026,140
