symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
NVTK,1,2022-01-05 14:00:00+00:00,2022-01-10 06:00:00+00:00,1765.6,1771.0,396.46579066606256,2140.9152695967737,0.0021409152695967735,112
NVTK,1,2022-01-11 11:00:00+00:00,2022-01-13 11:00:00+00:00,1770.0,1770.4,396.3269156433434,158.53076625737341,0.00015819209039551622,48
NVTK,1,2022-02-02 11:00:00+00:00,2022-02-04 11:00:00+00:00,1625.2,1656.6,431.7066282458145,13555.588126918516,0.013524489293625338,48
NVTK,1,2022-02-10 23:00:00+00:00,2022-02-14 06:00:00+00:00,1632.0,1552.6,435.7221347511892,-34596.33749924446,-0.034056372549019644,79
NVTK,1,2022-06-29 10:00:00+00:00,2022-07-01 10:00:00+00:00,1003.0,1028.0,684.8266078409468,17120.66519602367,0.01744765702891326,48
NVTK,1,2022-07-08 12:00:00+00:00,2022-07-11 09:00:00+00:00,989.0,994.8,706.638577655901,4098.503750404194,0.004105156723963567,69
NVTK,1,2022-07-21 12:00:00+00:00,2022-07-25 09:00:00+00:00,925.6,947.0,758.1401317274948,16224.19881896837,0.01618409680207431,93
NVTK,1,2022-09-16 18:00:00+00:00,2022-09-19 09:00:00+00:00,1176.2,1174.8,606.2671697842603,-848.7740376980196,-0.0008331916340758915,63
NVTK,1,2022-10-04 16:00:00+00:00,2022-10-06 16:00:00+00:00,1000.2,971.6,712.3548323073969,-20373.34820399157,-0.02001599680063989,48
NVTK,1,2022-10-14 14:00:00+00:00,2022-10-17 09:00:00+00:00,966.2,980.0,722.6619328617928,9972.734673492709,0.009997930035189367,67
NVTK,1,2022-11-02 10:00:00+00:00,2022-11-07 09:00:00+00:00,1101.4,1115.2,640.2913326697923,8836.020390843105,0.008770655529326283,119
NVTK,1,2022-11-08 15:00:00+00:00,2022-11-10 15:00:00+00:00,1131.4,1111.2,628.7803500760998,-12701.363071537246,-0.012497790348241144,48
NVTK,1,2022-11-15 18:00:00+00:00,2022-11-17 18:00:00+00:00,1108.8,1101.0,633.5778624873949,-4941.907327401651,-0.004924242424242395,48
NVTK,1,2022-11-17 19:00:00+00:00,2022-11-21 09:00:00+00:00,1098.8,1089.8,636.1956669064818,-5725.761002158337,-0.005733527484528577,86
