symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
MGNT,1,2022-01-05 19:00:00+00:00,2022-01-10 06:00:00+00:00,5520.0,5552.5,126.81159420289855,4121.376811594203,0.004121376811594203,107
MGNT,1,2022-01-11 09:00:00+00:00,2022-01-13 09:00:00+00:00,5471.5,5598.5,128.4629377260561,16314.793091209127,0.016247829662798138,48
MGNT,1,2022-02-10 11:00:00+00:00,2022-02-14 06:00:00+00:00,5200.0,4965.0,137.36640748691585,-32281.105759425223,-0.031634615384615386,91
MGNT,1,2022-05-19 10:00:00+00:00,2022-05-23 09:00:00+00:00,4852.0,4658.5,142.56153027624993,-27585.65610845436,-0.02791632316570486,95
MGNT,1,2022-06-22 10:00:00+00:00,2022-06-24 10:00:00+00:00,4300.5,4319.0,156.35358344947022,2892.541293815199,0.003011277758400186,48
MGNT,1,2022-06-29 12:00:00+00:00,2022-07-01 12:00:00+00:00,4312.0,4249.5,156.4061606053148,-9775.385037832175,-0.010146103896103898,48
MGNT,1,2022-07-13 15:00:00+00:00,2022-07-15 15:00:00+00:00,4282.5,4322.5,155.88571979069113,6235.428791627645,0.006538237011091652,48
MGNT,1,2022-08-31 10:00:00+00:00,2022-09-02 10:00:00+00:00,5431.5,5446.0,123.71267516483,1793.833789890035,0.0018687287121421337,48
MGNT,1,2022-09-07 18:00:00+00:00,2022-09-09 18:00:00+00:00,5490.0,5499.0,122.62314732435287,1103.6083259191757,0.0011475409836065574,48
MGNT,1,2022-09-14 13:00:00+00:00,2022-09-16 13:00:00+00:00,5558.0,5570.0,121.26189360180652,1455.1427232216784,0.0015113350125944586,48
MGNT,1,2022-10-13 14:00:00+00:00,2022-10-17 09:00:00+00:00,4777.0,4849.0,141.30044055790157,10173.631720168913,0.010550554741469542,91
MGNT,1,2022-11-01 15:00:00+00:00,2022-11-03 15:00:00+00:00,5249.0,5129.0,129.95118055805182,-15594.141666966218,-0.016003048199657078,48
MGNT,1,2022-11-15 14:00:00+00:00,2022-11-17 14:00:00+00:00,4980.0,5044.0,134.77868425348143,8625.835792222812,0.00899598393574297,48
MGNT,1,2022-11-23 11:00:00+00:00,2022-11-25 11:00:00+00:00,4851.5,4864.5,139.59310164627303,1814.7103214015494,0.001875708543749356,48
MGNT,1,2022-11-25 12:00:00+00:00,2022-11-28 09:00:00+00:00,4857.5,4837.5,139.68218834006683,-2793.643766801337,-0.0028821410190427174,69
MGNT,1,2022-11-29 15:00:00+00:00,2022-12-01 15:00:00+00:00,4814.5,4791.5,140.52355991797978,-3232.041878113535,-0.0033440648042371997,48
MGNT,1,2022-12-01 21:00:00+00:00,2022-12-05 09:00:00+00:00,4770.0,4669.5,141.36022010700927,-14206.702120754431,-0.014748427672955974,84
