symbol,side,entry_time,exit_time,entry_price,exit_price,qty,pnl,pnl_rel,bars_held
NLMK,1,2022-01-04 10:00:00+00:00,2022-01-06 10:00:00+00:00,218.06,215.98,3210.125653489865,-6677.061359258959,-0.006677061359258959,48
NLMK,1,2022-01-11 08:00:00+00:00,2022-01-13 08:00:00+00:00,211.9,219.68,3281.3877161326977,25529.19643151239,0.025700802265219442,48
NLMK,1,2022-01-13 20:00:00+00:00,2022-01-17 06:00:00+00:00,217.88,214.0,3273.345394485852,-12700.58013060509,-0.01246557738204515,82
NLMK,1,2022-02-01 08:00:00+00:00,2022-02-03 08:00:00+00:00,212.86,219.1,3308.7761367055987,20646.76309304287,0.020520529925772742,48
NLMK,1,2022-02-04 17:00:00+00:00,2022-02-07 06:00:00+00:00,216.8,216.5,3315.3082224367336,-994.5924667310578,-0.0009686346863469002,61
NLMK,1,2022-04-07 16:00:00+00:00,2022-04-11 09:00:00+00:00,161.38,161.16,4449.514239048036,-978.8931325905628,-0.0009542694261990283,89
NLMK,1,2022-05-06 10:00:00+00:00,2022-05-11 09:00:00+00:00,157.68,160.52,4549.577515885075,12920.800145113628,0.012607813292744813,119
NLMK,1,2022-05-19 12:00:00+00:00,2022-05-23 09:00:00+00:00,159.18,157.02,4563.525209236953,-9857.214451951802,-0.009498680738786264,93
NLMK,1,2022-06-16 10:00:00+00:00,2022-06-20 09:00:00+00:00,129.62,130.34,5551.009818623453,3996.7270694088797,0.003888288844314143,95
NLMK,1,2022-08-11 17:00:00+00:00,2022-08-15 09:00:00+00:00,117.5,117.68,6147.4008650090045,1106.5321557016628,0.0010723404255319553,88
NLMK,1,2022-08-17 11:00:00+00:00,2022-08-19 11:00:00+00:00,117.0,115.1,6180.2920867311905,-11742.554964789297,-0.0113675213675214,48
NLMK,1,2022-08-19 17:00:00+00:00,2022-08-22 09:00:00+00:00,114.6,115.1,6237.996384574143,3118.9981922870716,0.003054101221640489,64
NLMK,1,2022-09-16 13:00:00+00:00,2022-09-19 09:00:00+00:00,117.36,117.24,6109.8984697239075,-733.1878163668966,-0.0007157464212679208,68
NLMK,1,2022-10-14 12:00:00+00:00,2022-10-17 09:00:00+00:00,82.08,83.1,8729.8300796216,8904.426681213998,0.008698830409356692,69
NLMK,1,2022-11-01 14:00:00+00:00,2022-11-03 14:00:00+00:00,102.4,101.08,7058.374527462799,-9317.054376250946,-0.009023437500000049,48
NLMK,1,2022-11-15 14:00:00+00:00,2022-11-17 14:00:00+00:00,106.06,105.92,6753.305803779134,-945.4628125290826,-0.0009240052800301753,48
NLMK,1,2022-11-18 10:00:00+00:00,2022-11-21 09:00:00+00:00,105.34,105.8,6793.181978166363,3124.8637099564844,0.0030567685589519234,71
NLMK,1,2022-11-24 16:00:00+00:00,2022-11-28 09:00:00+00:00,106.0,104.9,6771.520699783153,-7448.67276976143,-0.007264150943396189,89
NLMK,1,2022-11-30 17:00:00+00:00,2022-12-02 17:00:00+00:00,105.64,105.14,6745.239712591644,-3372.619856295822,-0.003313138962514199,48
NLMK,1,2022-12-02 18:00:00+00:00,2022-12-05 09:00:00+00:00,105.6,105.5,6725.4383460111185,-672.5438346010736,-0.0006628787878787502,63
