strategy,profile,symbol,ma_len,atr_len,z_entry,total_return,max_drawdown,calmar,volatility_ann,sharpe_ann,pf,trade_count,win_rate,avg_trade,pnl_sum,pnl_mean,pnl_std
meanrev_v2,conservative,GMKN,64,20,2.5,-0.5032116167189558,-0.5171149679307322,-0.9731136167506201,0.00845245746829795,-0.7213923022519588,0.6286010635419995,2103,0.5049928673323824,-239.1854362963271,-503006.9725311759,-239.1854362963271,1481.7806751816274
meanrev_v2,aggressive,GMKN,32,10,1.8,-0.608813303730601,-0.6161059686489518,-0.9881632944826964,0.008578119200887167,-0.9549356486869877,0.551580838715211,2597,0.5001925298421255,-234.32215381966978,-608534.6334696824,-234.32215381966978,1252.3967758821534
meanrev_v2,aggressive,GMKN,32,10,2.0,-0.5453188474476585,-0.5621304599630444,-0.9700930411839074,0.008383716079568625,-0.8199997382201972,0.5646929847990981,2280,0.5008771929824561,-239.0328708528448,-544994.9455444862,-239.0328708528448,1416.4177044983098
meanrev_v2,aggressive,GMKN,32,10,2.2,-0.5089089976625802,-0.5274331477439743,-0.9648786767372725,0.007946926019538551,-0.7805388183847823,0.5552706363620875,2024,0.5054347826086957,-251.43725180957554,-508908.997662581,-251.43725180957554,1467.7090653686153
meanrev_v2,aggressive,GMKN,32,10,2.5,-0.4531807745305978,-0.47238165062772397,-0.9593530441506118,0.007242482659141544,-0.727084198075251,0.535134491980192,1663,0.49669272399278414,-272.50798227937514,-453180.7745306008,-272.50798227937514,1534.3047205248943
meanrev_v2,aggressive,GMKN,32,14,1.8,-0.5594018360772669,-0.5743859789123709,-0.9739127635680154,0.008907217611274701,-0.80226574083117,0.6013394162592939,2543,0.500589854502556,-219.8537029076257,-559087.9664940923,-219.8537029076257,1438.079630918125
meanrev_v2,aggressive,GMKN,32,14,2.0,-0.5237062095872276,-0.5408974269875892,-0.9682172320617156,0.008354464937893194,-0.7741701890767548,0.5901850178332579,2255,0.5077605321507761,-232.0917567434145,-523366.9114563997,-232.0917567434145,1479.7239133775404
meanrev_v2,aggressive,GMKN,32,14,2.2,-0.4670063955956718,-0.48621209347561545,-0.9604993414650497,0.007851869030529493,-0.6986622359737781,0.597442298424579,1981,0.5123674911660777,-235.742753960461,-467006.3955956733,-235.742753960461,1552.0759403012742
meanrev_v2,aggressive,GMKN,32,14,2.5,-0.3859269312437731,-0.4091206123607304,-0.9433084513070025,0.007249942937759616,-0.5860690137417798,0.5983486645706891,1571,0.5054105665181413,-245.65686266312755,-385926.9312437734,-245.65686266312755,1684.62279090375
meanrev_v2,aggressive,GMKN,32,20,1.8,-0.5301211103785385,-0.5462259602526662,-0.9705161397552797,0.008540731723322053,-0.7710210203948723,0.5999936442724851,2447,0.4997956681651001,-216.5044470945352,-529786.3820403276,-216.5044470945352,1414.2926311633635
meanrev_v2,aggressive,GMKN,32,20,2.0,-0.49274841213557297,-0.507702768110405,-0.9705450572379387,0.008080328970063486,-0.7323918150684935,0.5934427386489092,2171,0.5076001842468908,-226.80196248344546,-492387.0605515601,-226.80196248344546,1463.7615617226327
meanrev_v2,aggressive,GMKN,32,20,2.2,-0.46332583016232176,-0.48261882412383905,-0.9600243649912695,0.0077238257249403535,-0.7025681631719707,0.5748054021414031,1916,0.5,-241.61979058919925,-462943.5187689058,-241.61979058919925,1555.6623168164836
meanrev_v2,aggressive,GMKN,32,20,2.5,-0.3962221342489173,-0.3994307530261626,-0.9919670211846829,0.006142164551161011,-0.7170897912360882,0.5425407197788232,1492,0.5046916890080428,-265.5644331427055,-396222.13424891664,-265.5644331427055,1363.4470585261008
meanrev_v2,aggressive,GMKN,48,10,1.8,-0.5987861358049362,-0.6065857557243106,-0.9871417687511289,0.009285184269452865,-0.8576407747321575,0.6161958369623206,2745,0.5158469945355191,-218.0329043625395,-598500.322475171,-218.0329043625395,1338.5585366036664
meanrev_v2,aggressive,GMKN,48,10,2.0,-0.5659543501120696,-0.5775802189328225,-0.9798714214239649,0.008865759618518059,-0.820866889193525,0.6169072294636615,2512,0.5155254777070064,-225.1772087393591,-565645.14835327,-225.1772087393591,1386.0897339760936
meanrev_v2,aggressive,GMKN,48,10,2.2,-0.5369169440489608,-0.5485974912010187,-0.9787083474871782,0.008529162140845202,-0.7870443881163091,0.6073759015419689,2307,0.5119202427394886,-232.5908352271795,-536587.0568691032,-232.5908352271795,1399.4588149133049
meanrev_v2,aggressive,GMKN,48,10,2.5,-0.5359056576144241,-0.5468285402435256,-0.980025031933708,0.007973638367067179,-0.8400542938679066,0.5645381222275159,1973,0.49873289406994425,-271.6196946854653,-535905.6576144231,-271.6196946854653,1430.161041631828
meanrev_v2,aggressive,GMKN,48,14,1.8,-0.5956568452980943,-0.6019160859464442,-0.9896011407661451,0.009396599282793712,-0.8401123654648629,0.6179410554687246,2698,0.5203854707190512,-220.67042355481857,-595368.8027509005,-220.67042355481857,1359.8225228528108
meanrev_v2,aggressive,GMKN,48,14,2.0,-0.5682509632307868,-0.5762433534858341,-0.9861301823149901,0.008962130857334735,-0.8171335737708716,0.609365279860171,2492,0.5096308186195827,-227.90666031852442,-567943.3975137628,-227.90666031852442,1369.1568407862094
meanrev_v2,aggressive,GMKN,48,14,2.2,-0.512085462273437,-0.5224928747704348,-0.9800812355545127,0.008506249168015382,-0.7353533288791366,0.6256889196250085,2251,0.5135495335406486,-227.33802125863906,-511737.8858531965,-227.33802125863906,1434.1226473577444
meanrev_v2,aggressive,GMKN,48,14,2.5,-0.4817469200179989,-0.4939473812689693,-0.9753000790901514,0.007965264822285864,-0.7194622423549885,0.608718676373817,1954,0.5174002047082907,-246.35503136352833,-481377.7312843343,-246.35503136352833,1484.988348480826
meanrev_v2,aggressive,GMKN,48,20,1.8,-0.5581693105433149,-0.5639269819336187,-0.9897900409543064,0.009182547977609059,-0.7752645686652776,0.636619240861446,2631,0.5226149752945648,-212.03138082252264,-557854.562944057,-212.03138082252264,1383.174488925788
meanrev_v2,aggressive,GMKN,48,20,2.0,-0.5488470024369454,-0.5565003452797769,-0.9862473708996824,0.008752853199970179,-0.7928507246530224,0.6157560073615927,2388,0.5096314907872697,-229.70084333789828,-548525.6138909011,-229.70084333789828,1405.7788415803293
meanrev_v2,aggressive,GMKN,48,20,2.2,-0.5138910961598027,-0.5226520010843583,-0.9832375942187552,0.008292844302589334,-0.7584121826586412,0.610744175465002,2215,0.5011286681715575,-231.84867089016586,-513544.8060217174,-231.84867089016586,1395.8482937006456
meanrev_v2,aggressive,GMKN,48,20,2.5,-0.4313222287836267,-0.44995650482682614,-0.9585864948204912,0.008063964990810111,-0.6096231129090094,0.635953604330491,1910,0.512565445026178,-225.6110570346017,-430917.1189360892,-225.6110570346017,1588.912981807749
meanrev_v2,aggressive,GMKN,64,10,1.8,-0.6189006258115695,-0.624972684494848,-0.9902842814831396,0.009778240015973471,-0.8600279418243956,0.620694512418045,2717,0.5082811924917188,-227.68831117835845,-618629.1414715998,-227.68831117835845,1380.2788237795805
meanrev_v2,aggressive,GMKN,64,10,2.0,-0.6062899349134756,-0.6153934551760445,-0.9852069920698707,0.00948311141745798,-0.856997649636248,0.6155250276298161,2538,0.5090622537431048,-238.7744157117735,-606009.4670764812,-238.7744157117735,1422.4876406118753
meanrev_v2,aggressive,GMKN,64,10,2.2,-0.5813330718816045,-0.5905233094599713,-0.9844371298623737,0.00905978731814032,-0.8380018359501918,0.6119336451194904,2414,0.5157415078707539,-240.6937968045522,-581034.825486189,-240.6937968045522,1428.57810674753
meanrev_v2,aggressive,GMKN,64,10,2.5,-0.5442621305989941,-0.5570345041466579,-0.9770707676946686,0.008518168531869017,-0.8045254254353594,0.6038980670992861,2195,0.5111617312072892,-247.9554125735748,-544262.1305989966,-247.9554125735748,1415.3549320840666
meanrev_v2,aggressive,GMKN,64,14,1.8,-0.6109083466230816,-0.6156579403080871,-0.9922853367526963,0.009848377691998023,-0.8353578992110468,0.6271879427962902,2632,0.5091185410334347,-232.00272371240405,-610631.1688110473,-232.00272371240405,1423.7477477593534
meanrev_v2,aggressive,GMKN,64,14,2.0,-0.5817349019545465,-0.5893451540886756,-0.987086935251216,0.009428149505697854,-0.8057923111299031,0.6232688098024588,2543,0.511600471883602,-228.64213205325547,-581436.9418114286,-228.64213205325547,1400.2664506624506
meanrev_v2,aggressive,GMKN,64,14,2.2,-0.5625476257403478,-0.5711002623685499,-0.9850242817386715,0.009165507752120893,-0.7862479429467896,0.622160231589423,2414,0.5132560066280033,-232.90637826351923,-562235.9971281354,-232.90637826351923,1423.6639939665797
meanrev_v2,aggressive,GMKN,64,14,2.5,-0.5245614073768206,-0.5397280112674787,-0.9718995427807399,0.008686959627818847,-0.7460178896235343,0.6204503333837578,2130,0.515962441314554,-246.11395233077096,-524222.7184645421,-246.11395233077096,1495.8325984388073
meanrev_v2,aggressive,GMKN,64,20,1.8,-0.5840142555100944,-0.5908552602695982,-0.9884218602769445,0.009713584465445393,-0.7867645528055159,0.6430456364150379,2634,0.5182232346241458,-221.60892904841606,-583717.9191135279,-221.60892904841606,1436.1239648133799
meanrev_v2,aggressive,GMKN,64,20,2.0,-0.5421729421190364,-0.5508813743549223,-0.9841918194346588,0.009397501652733429,-0.7241409768526146,0.6547832634654901,2528,0.5146360759493671,-214.33813258010505,-541846.7991625055,-214.33813258010505,1472.1828618561237
meanrev_v2,aggressive,GMKN,64,20,2.2,-0.5278881746764165,-0.5379570372292555,-0.9812831474336713,0.009038439937941636,-0.7234735867056316,0.6451349765081066,2320,0.5155172413793103,-227.39304123207236,-527551.8556584079,-227.39304123207236,1497.091920541281
meanrev_v2,aggressive,GMKN,64,20,2.5,-0.5032116167189558,-0.5171149679307322,-0.9731136167506201,0.00845245746829795,-0.7213923022519588,0.6286010635419995,2103,0.5049928673323824,-239.1854362963271,-503006.9725311759,-239.1854362963271,1481.7806751816274
meanrev_v2,conservative,YNDX,32,10,1.8,-0.3701959615818905,-0.3848942514211321,-0.9618121346708308,0.00881646701105588,-0.8001058408971309,0.6164269307019465,1475,0.5410169491525424,-250.9803129368754,-370195.9615818912,-250.9803129368754,1498.2748612334778
meanrev_v2,conservative,YNDX,32,10,2.0,-0.3588402539229225,-0.37526799059221105,-0.95622398637474,0.008254253095810815,-0.8219709332483085,0.5923855936404312,1312,0.5266768292682927,-273.50629109978735,-358840.25392292097,-273.50629109978735,1499.2498881075087
meanrev_v2,conservative,YNDX,32,10,2.2,-0.3183231782135628,-0.32916267508302044,-0.967069483601919,0.007805306684908291,-0.7492724853695338,0.6002321314203081,1169,0.5269461077844312,-272.3038308071527,-318323.1782135615,-272.3038308071527,1535.1885001291166
meanrev_v2,conservative,YNDX,32,10,2.5,-0.26146434804465646,-0.2720554845356493,-0.9610699394313992,0.007051063274573872,-0.6559099438810152,0.6027273857418671,942,0.5286624203821656,-277.56300217054996,-261464.34804465802,-277.56300217054996,1609.9710710950978
meanrev_v2,conservative,YNDX,32,14,1.8,-0.3813424597033147,-0.3941921040607861,-0.9674025830931157,0.009036938269553228,-0.8106814636095072,0.5964480960587989,1367,0.5098756400877835,-278.96302831259385,-381342.4597033158,-278.96302831259385,1538.1348783606968
meanrev_v2,conservative,YNDX,32,14,2.0,-0.33264620887226826,-0.34107831680533995,-0.975278088586663,0.008205199192369932,-0.7520714135547091,0.6114397438436796,1249,0.5228182546036829,-266.3300311227115,-332646.20887226664,-266.3300311227115,1542.260459362389
meanrev_v2,conservative,YNDX,32,14,2.2,-0.3264437832778252,-0.33464287413192984,-0.9754989826830371,0.007598791472769064,-0.7940426471155311,0.5654836556792832,1082,0.5138632162661737,-301.70405108856465,-326443.78327782697,-301.70405108856465,1518.7771802168004
meanrev_v2,conservative,YNDX,32,14,2.5,-0.28047074616398704,-0.2881620193277441,-0.9733092057666027,0.006549568517831833,-0.7677246747386434,0.5416728639708249,858,0.5244755244755245,-326.8889815431068,-280470.74616398563,-326.8889815431068,1539.3778311856518
meanrev_v2,conservative,YNDX,32,20,1.8,-0.37026999684614614,-0.3798981328897477,-0.974656005886726,0.008324017760190898,-0.8481648123008908,0.5794746847530757,1320,0.5151515151515151,-280.5075733682932,-370269.996846147,-280.5075733682932,1451.4367786969722
meanrev_v2,conservative,YNDX,32,20,2.0,-0.33998158935596345,-0.35260953507642645,-0.9641871689098652,0.007827357499553276,-0.8104239587938523,0.5737503403173593,1175,0.5097872340425532,-289.34603349443813,-339981.58935596485,-289.34603349443813,1469.897328667681
meanrev_v2,conservative,YNDX,32,20,2.2,-0.29922545504373277,-0.3099468183116082,-0.9654090229856898,0.00731961870283655,-0.7415831489752718,0.5836081591930362,1028,0.5155642023346303,-291.0753453732811,-299225.4550437329,-291.0753453732811,1530.5462626921085
meanrev_v2,conservative,YNDX,32,20,2.5,-0.2313203077187097,-0.24040536399902201,-0.962209427738271,0.0060855070987329875,-0.6601749325873674,0.5831793127897729,827,0.5151148730350665,-279.7101665280644,-231320.30771870931,-279.7101665280644,1496.26628318736
meanrev_v2,conservative,YNDX,48,10,1.8,-0.456940482447625,-0.4654944826097871,-0.9816238419965705,0.009916430644467024,-0.9395686658150744,0.5836483717931653,1563,0.5131158029430583,-292.34835729214655,-456940.482447625,-292.34835729214655,1537.7168920814397
meanrev_v2,conservative,YNDX,48,10,2.0,-0.42395049100787574,-0.4357485377743834,-0.9729246440463873,0.009587142358291396,-0.877805837379874,0.5886481528411016,1433,0.5184926727145848,-295.84821424136385,-423950.4910078744,-295.84821424136385,1573.9769847314055
meanrev_v2,conservative,YNDX,48,10,2.2,-0.37472859256864166,-0.3883353784370931,-0.9649612509598952,0.00900769377595974,-0.7952316013331535,0.6154468249051094,1353,0.532150776053215,-276.96126575657195,-374728.5925686418,-276.96126575657195,1605.4032419395417
meanrev_v2,conservative,YNDX,48,10,2.5,-0.3542832343227479,-0.37136802929938584,-0.9539949763342048,0.008496214654694306,-0.7855334393983554,0.5984673844089108,1206,0.5232172470978441,-293.76719263909513,-354283.23432274867,-293.76719263909513,1618.305989651597
meanrev_v2,conservative,YNDX,48,14,1.8,-0.4280033601140528,-0.4358004516120252,-0.9821085740752885,0.009777130899469563,-0.871639489870714,0.608091088550074,1543,0.5230071289695398,-277.38390156451936,-428003.3601140534,-277.38390156451936,1562.8482966287625
meanrev_v2,conservative,YNDX,48,14,2.0,-0.41702656813006433,-0.42664384601554295,-0.9774582992927355,0.00955035140780082,-0.8620326217114948,0.5993149336477654,1419,0.5179704016913319,-293.88764491195536,-417026.5681300647,-293.88764491195536,1611.969331568077
meanrev_v2,conservative,YNDX,48,14,2.2,-0.3565572624948963,-0.37002952763978025,-0.9635913781507753,0.009038689629149901,-0.7438521442277923,0.6279966538130685,1293,0.5212683681361175,-275.7596771035552,-356557.26249489683,-275.7596771035552,1644.8005119874492
meanrev_v2,conservative,YNDX,48,14,2.5,-0.30427984792626805,-0.3213123247091416,-0.9469909011479977,0.008436293820181276,-0.6555422757231486,0.6394339982650555,1120,0.5178571428571429,-271.6784356484543,-304279.84792626876,-271.6784356484543,1706.3679165513897
meanrev_v2,conservative,YNDX,48,20,1.8,-0.40981815643605635,-0.41466866599285535,-0.9883026860850813,0.009734956809432465,-0.8261370372519209,0.6213134052244529,1485,0.5191919191919192,-275.9718225158622,-409818.15643605526,-275.9718225158622,1622.8008705642665
meanrev_v2,conservative,YNDX,48,20,2.0,-0.3908707131714829,-0.39464475055526205,-0.9904368742306363,0.009279450011225314,-0.8149147927221144,0.609889099365481,1347,0.5189309576837416,-290.1787031711092,-390870.71317148407,-290.1787031711092,1633.3111161191794
meanrev_v2,conservative,YNDX,48,20,2.2,-0.3496327344978303,-0.365079059738617,-0.9576904650410635,0.008476530952985607,-0.7743935043976174,0.6085463619226105,1222,0.516366612111293,-286.11516734683465,-349632.7344978319,-286.11516734683465,1590.1808902256237
meanrev_v2,conservative,YNDX,48,20,2.5,-0.280618387098836,-0.29355466670458696,-0.9559322978885936,0.007798025348942273,-0.644068643489461,0.6353275428331676,1035,0.5140096618357488,-271.1288764239951,-280618.387098835,-271.1288764239951,1647.8726207835805
meanrev_v2,conservative,YNDX,64,10,1.8,-0.44748413852485025,-0.44958735549511986,-0.9953218947451193,0.010228102919985558,-0.8847388860253482,0.6105678231638993,1574,0.5171537484116899,-284.29741964729936,-447484.13852484914,-284.29741964729936,1579.4460463411722
meanrev_v2,conservative,YNDX,64,10,2.0,-0.41934205426878113,-0.42403236889070983,-0.9889387816449041,0.010120205421754952,-0.8189707457986746,0.6292056023367748,1507,0.5381552753815527,-278.26280973376294,-419342.05426878075,-278.26280973376294,1653.7544472453083
meanrev_v2,conservative,YNDX,64,10,2.2,-0.4078267219989743,-0.4135428862107019,-0.9861775781851675,0.00978965253191343,-0.8161868480808885,0.617381771598218,1408,0.5241477272727273,-289.64966051063607,-407826.7219989756,-289.64966051063607,1656.972553623776
meanrev_v2,conservative,YNDX,64,10,2.5,-0.3611034532771539,-0.37318195655853026,-0.9676337425507817,0.009079650923360626,-0.7524350470920909,0.6249563341365929,1301,0.5272867025365103,-277.5583806895885,-361103.45327715465,-277.5583806895885,1652.75770766725
meanrev_v2,conservative,YNDX,64,14,1.8,-0.42146123748736075,-0.4275600221995288,-0.9857358396587369,0.010349127597950855,-0.8060501319460229,0.6423856326810206,1588,0.5201511335012594,-265.4038019441824,-421461.2374873617,-265.4038019441824,1651.2249064817315
meanrev_v2,conservative,YNDX,64,14,2.0,-0.4145229515597315,-0.4197027806369915,-0.9876583398627989,0.01003071814278603,-0.8137271230449878,0.6321470752558109,1491,0.5224681421864521,-278.0167347818449,-414522.95155973075,-278.0167347818449,1660.9936905038926
meanrev_v2,conservative,YNDX,64,14,2.2,-0.3933545700521295,-0.3972953450292622,-0.990080993833838,0.009644113912076906,-0.790243354496819,0.6276399714926699,1379,0.5329949238578681,-285.24624369262324,-393354.57005212747,-285.24624369262324,1677.3895876970576
meanrev_v2,conservative,YNDX,64,14,2.5,-0.3612898900692646,-0.3711754702826754,-0.9733668278082002,0.009004572679944008,-0.7592819324570977,0.6216093947126735,1226,0.5220228384991843,-294.6899592734621,-361289.8900692645,-294.6899592734621,1687.086320208314
meanrev_v2,conservative,YNDX,64,20,1.8,-0.42811506084176687,-0.4301633719311757,-0.9952382949756667,0.010167450762676965,-0.8380903189406579,0.6215910954498063,1497,0.509686038744155,-285.98200457031885,-428115.06084176735,-285.98200457031885,1649.3962332088136
meanrev_v2,conservative,YNDX,64,20,2.0,-0.39493997159388605,-0.40027928849385863,-0.9866610213082396,0.009748202697062953,-0.7858204062959063,0.6342200603576591,1414,0.521923620933522,-279.3069106038802,-394939.9715938867,-279.3069106038802,1676.6382760780368
meanrev_v2,conservative,YNDX,64,20,2.2,-0.38449022816351797,-0.3895701339980253,-0.9869602277197843,0.009433601948976857,-0.7845005635964208,0.6263260610913095,1306,0.5222052067381318,-294.4029312124953,-384490.2281635188,-294.4029312124953,1715.4828162641427
meanrev_v2,conservative,YNDX,64,20,2.5,-0.32368717824455584,-0.3319904368763733,-0.9749894644257194,0.008882516321693857,-0.671039377531952,0.6566694921267189,1202,0.5241264559068219,-269.2904977076175,-323687.1782445562,-269.2904977076175,1739.5038527647457
meanrev_v2,aggressive,YNDX,32,10,1.8,-0.3701959615818905,-0.3848942514211321,-0.9618121346708308,0.00881646701105588,-0.8001058408971309,0.6164269307019465,1475,0.5410169491525424,-250.9803129368754,-370195.9615818912,-250.9803129368754,1498.2748612334778
meanrev_v2,aggressive,YNDX,32,10,2.0,-0.3588402539229225,-0.37526799059221105,-0.95622398637474,0.008254253095810815,-0.8219709332483085,0.5923855936404312,1312,0.5266768292682927,-273.50629109978735,-358840.25392292097,-273.50629109978735,1499.2498881075087
meanrev_v2,aggressive,YNDX,32,10,2.2,-0.3183231782135628,-0.32916267508302044,-0.967069483601919,0.007805306684908291,-0.7492724853695338,0.6002321314203081,1169,0.5269461077844312,-272.3038308071527,-318323.1782135615,-272.3038308071527,1535.1885001291166
meanrev_v2,aggressive,YNDX,32,10,2.5,-0.26146434804465646,-0.2720554845356493,-0.9610699394313992,0.007051063274573872,-0.6559099438810152,0.6027273857418671,942,0.5286624203821656,-277.56300217054996,-261464.34804465802,-277.56300217054996,1609.9710710950978
meanrev_v2,aggressive,YNDX,32,14,1.8,-0.3813424597033147,-0.3941921040607861,-0.9674025830931157,0.009036938269553228,-0.8106814636095072,0.5964480960587989,1367,0.5098756400877835,-278.96302831259385,-381342.4597033158,-278.96302831259385,1538.1348783606968
meanrev_v2,aggressive,YNDX,32,14,2.0,-0.33264620887226826,-0.34107831680533995,-0.975278088586663,0.008205199192369932,-0.7520714135547091,0.6114397438436796,1249,0.5228182546036829,-266.3300311227115,-332646.20887226664,-266.3300311227115,1542.260459362389
meanrev_v2,aggressive,YNDX,32,14,2.2,-0.3264437832778252,-0.33464287413192984,-0.9754989826830371,0.007598791472769064,-0.7940426471155311,0.5654836556792832,1082,0.5138632162661737,-301.70405108856465,-326443.78327782697,-301.70405108856465,1518.7771802168004
meanrev_v2,aggressive,YNDX,32,14,2.5,-0.28047074616398704,-0.2881620193277441,-0.9733092057666027,0.006549568517831833,-0.7677246747386434,0.5416728639708249,858,0.5244755244755245,-326.8889815431068,-280470.74616398563,-326.8889815431068,1539.3778311856518
meanrev_v2,aggressive,YNDX,32,20,1.8,-0.37026999684614614,-0.3798981328897477,-0.974656005886726,0.008324017760190898,-0.8481648123008908,0.5794746847530757,1320,0.5151515151515151,-280.5075733682932,-370269.996846147,-280.5075733682932,1451.4367786969722
meanrev_v2,aggressive,YNDX,32,20,2.0,-0.33998158935596345,-0.35260953507642645,-0.9641871689098652,0.007827357499553276,-0.8104239587938523,0.5737503403173593,1175,0.5097872340425532,-289.34603349443813,-339981.58935596485,-289.34603349443813,1469.897328667681
meanrev_v2,aggressive,YNDX,32,20,2.2,-0.29922545504373277,-0.3099468183116082,-0.9654090229856898,0.00731961870283655,-0.7415831489752718,0.5836081591930362,1028,0.5155642023346303,-291.0753453732811,-299225.4550437329,-291.0753453732811,1530.5462626921085
meanrev_v2,aggressive,YNDX,32,20,2.5,-0.2313203077187097,-0.24040536399902201,-0.962209427738271,0.0060855070987329875,-0.6601749325873674,0.5831793127897729,827,0.5151148730350665,-279.7101665280644,-231320.30771870931,-279.7101665280644,1496.26628318736
meanrev_v2,aggressive,YNDX,48,10,1.8,-0.456940482447625,-0.4654944826097871,-0.9816238419965705,0.009916430644467024,-0.9395686658150744,0.5836483717931653,1563,0.5131158029430583,-292.34835729214655,-456940.482447625,-292.34835729214655,1537.7168920814397
meanrev_v2,aggressive,YNDX,48,10,2.0,-0.42395049100787574,-0.4357485377743834,-0.9729246440463873,0.009587142358291396,-0.877805837379874,0.5886481528411016,1433,0.5184926727145848,-295.84821424136385,-423950.4910078744,-295.84821424136385,1573.9769847314055
meanrev_v2,aggressive,YNDX,48,10,2.2,-0.37472859256864166,-0.3883353784370931,-0.9649612509598952,0.00900769377595974,-0.7952316013331535,0.6154468249051094,1353,0.532150776053215,-276.96126575657195,-374728.5925686418,-276.96126575657195,1605.4032419395417
meanrev_v2,aggressive,YNDX,48,10,2.5,-0.3542832343227479,-0.37136802929938584,-0.9539949763342048,0.008496214654694306,-0.7855334393983554,0.5984673844089108,1206,0.5232172470978441,-293.76719263909513,-354283.23432274867,-293.76719263909513,1618.305989651597
meanrev_v2,aggressive,YNDX,48,14,1.8,-0.4280033601140528,-0.4358004516120252,-0.9821085740752885,0.009777130899469563,-0.871639489870714,0.608091088550074,1543,0.5230071289695398,-277.38390156451936,-428003.3601140534,-277.38390156451936,1562.8482966287625
meanrev_v2,aggressive,YNDX,48,14,2.0,-0.41702656813006433,-0.42664384601554295,-0.9774582992927355,0.00955035140780082,-0.8620326217114948,0.5993149336477654,1419,0.5179704016913319,-293.88764491195536,-417026.5681300647,-293.88764491195536,1611.969331568077
meanrev_v2,aggressive,YNDX,48,14,2.2,-0.3565572624948963,-0.37002952763978025,-0.9635913781507753,0.009038689629149901,-0.7438521442277923,0.6279966538130685,1293,0.5212683681361175,-275.7596771035552,-356557.26249489683,-275.7596771035552,1644.8005119874492
meanrev_v2,aggressive,YNDX,48,14,2.5,-0.30427984792626805,-0.3213123247091416,-0.9469909011479977,0.008436293820181276,-0.6555422757231486,0.6394339982650555,1120,0.5178571428571429,-271.6784356484543,-304279.84792626876,-271.6784356484543,1706.3679165513897
meanrev_v2,aggressive,YNDX,48,20,1.8,-0.40981815643605635,-0.41466866599285535,-0.9883026860850813,0.009734956809432465,-0.8261370372519209,0.6213134052244529,1485,0.5191919191919192,-275.9718225158622,-409818.15643605526,-275.9718225158622,1622.8008705642665
meanrev_v2,aggressive,YNDX,48,20,2.0,-0.3908707131714829,-0.39464475055526205,-0.9904368742306363,0.009279450011225314,-0.8149147927221144,0.609889099365481,1347,0.5189309576837416,-290.1787031711092,-390870.71317148407,-290.1787031711092,1633.3111161191794
meanrev_v2,aggressive,YNDX,48,20,2.2,-0.3496327344978303,-0.365079059738617,-0.9576904650410635,0.008476530952985607,-0.7743935043976174,0.6085463619226105,1222,0.516366612111293,-286.11516734683465,-349632.7344978319,-286.11516734683465,1590.1808902256237
meanrev_v2,aggressive,YNDX,48,20,2.5,-0.280618387098836,-0.29355466670458696,-0.9559322978885936,0.007798025348942273,-0.644068643489461,0.6353275428331676,1035,0.5140096618357488,-271.1288764239951,-280618.387098835,-271.1288764239951,1647.8726207835805
meanrev_v2,aggressive,YNDX,64,10,1.8,-0.44748413852485025,-0.44958735549511986,-0.9953218947451193,0.010228102919985558,-0.8847388860253482,0.6105678231638993,1574,0.5171537484116899,-284.29741964729936,-447484.13852484914,-284.29741964729936,1579.4460463411722
meanrev_v2,aggressive,YNDX,64,10,2.0,-0.41934205426878113,-0.42403236889070983,-0.9889387816449041,0.010120205421754952,-0.8189707457986746,0.6292056023367748,1507,0.5381552753815527,-278.26280973376294,-419342.05426878075,-278.26280973376294,1653.7544472453083
meanrev_v2,aggressive,YNDX,64,10,2.2,-0.4078267219989743,-0.4135428862107019,-0.9861775781851675,0.00978965253191343,-0.8161868480808885,0.617381771598218,1408,0.5241477272727273,-289.64966051063607,-407826.7219989756,-289.64966051063607,1656.972553623776
meanrev_v2,aggressive,YNDX,64,10,2.5,-0.3611034532771539,-0.37318195655853026,-0.9676337425507817,0.009079650923360626,-0.7524350470920909,0.6249563341365929,1301,0.5272867025365103,-277.5583806895885,-361103.45327715465,-277.5583806895885,1652.75770766725
meanrev_v2,aggressive,YNDX,64,14,1.8,-0.42146123748736075,-0.4275600221995288,-0.9857358396587369,0.010349127597950855,-0.8060501319460229,0.6423856326810206,1588,0.5201511335012594,-265.4038019441824,-421461.2374873617,-265.4038019441824,1651.2249064817315
meanrev_v2,aggressive,YNDX,64,14,2.0,-0.4145229515597315,-0.4197027806369915,-0.9876583398627989,0.01003071814278603,-0.8137271230449878,0.6321470752558109,1491,0.5224681421864521,-278.0167347818449,-414522.95155973075,-278.0167347818449,1660.9936905038926
meanrev_v2,aggressive,YNDX,64,14,2.2,-0.3933545700521295,-0.3972953450292622,-0.990080993833838,0.009644113912076906,-0.790243354496819,0.6276399714926699,1379,0.5329949238578681,-285.24624369262324,-393354.57005212747,-285.24624369262324,1677.3895876970576
meanrev_v2,aggressive,YNDX,64,14,2.5,-0.3612898900692646,-0.3711754702826754,-0.9733668278082002,0.009004572679944008,-0.7592819324570977,0.6216093947126735,1226,0.5220228384991843,-294.6899592734621,-361289.8900692645,-294.6899592734621,1687.086320208314
meanrev_v2,aggressive,YNDX,64,20,1.8,-0.42811506084176687,-0.4301633719311757,-0.9952382949756667,0.010167450762676965,-0.8380903189406579,0.6215910954498063,1497,0.509686038744155,-285.98200457031885,-428115.06084176735,-285.98200457031885,1649.3962332088136
