timestamp,symbol,side,quantity,price,commission,signal,risk_score,filters_passed
2024-02-13 11:40:00+00:00,ROSN,SELL,133.33657745704537,592.32,39.48896077967856,-1.0,1.0,True
2024-02-13 11:50:00+00:00,ROSN,BUY,57.435317523621144,590.58,16.960074911550088,1.0,1.0,True
2024-02-13 12:50:00+00:00,GMKN,BUY,289.35230896015986,155.6,22.511609637100435,1.0,1.0,True
2024-02-13 13:00:00+00:00,GMKN,SELL,579.1795215075188,154.5,44.741618036455826,-1.0,1.0,True
2024-02-13 13:10:00+00:00,GMKN,BUY,580.011536959274,155.1,44.9798946911917,1.0,1.0,True
2024-02-13 13:40:00+00:00,GMKN,SELL,290.18432441191527,154.1,22.35870219593807,1.0,1.0,True
2024-02-13 15:40:00+00:00,SBER,BUY,156.6246355132377,286.45,22.43256342138347,1.0,1.0,True
2024-02-13 15:40:00+00:00,GAZP,BUY,275.82653777484967,162.67,22.434351449917393,1.0,1.0,True
2024-02-13 15:50:00+00:00,SBER,SELL,156.6246355132377,286.04,22.400455371103256,1.0,1.0,True
2024-02-13 15:50:00+00:00,LKOH,BUY,6.159628222541934,7281.9,22.426898376864052,1.0,1.0,True
2024-02-13 16:00:00+00:00,GAZP,SELL,275.82653777484967,162.28,22.380565275051303,1.0,1.0,True
2024-02-13 16:00:00+00:00,LKOH,SELL,6.159628222541934,7274.6,22.404415733851778,1.0,1.0,True
2024-02-13 16:30:00+00:00,SBER,BUY,149.4618422524509,287.02,21.44926898164923,1.0,1.0,True
2024-02-13 16:40:00+00:00,SBER,SELL,149.4618422524509,287.01,21.44852167243797,1.0,1.0,True
2024-02-13 16:50:00+00:00,GAZP,BUY,276.2436084576206,162.36,22.425456134589645,1.0,1.0,True
2024-02-13 17:00:00+00:00,GAZP,SELL,276.2436084576206,162.19,22.401975427870745,1.0,1.0,True
2024-02-13 17:00:00+00:00,LKOH,BUY,6.166000324993955,7272.9,22.422351881824266,1.0,1.0,True
2024-02-13 17:10:00+00:00,LKOH,SELL,6.166000324993955,7267.1,22.404470480881784,1.0,1.0,True
2024-02-13 17:40:00+00:00,LKOH,BUY,6.173900844093831,7262.4,22.418668745073518,1.0,1.0,True
2024-02-13 17:50:00+00:00,LKOH,SELL,6.173900844093831,7253.6,22.391503581359505,-1.0,1.0,True
2024-02-13 18:20:00+00:00,SBER,BUY,156.1654182161858,287.1,22.417545784933473,1.0,1.0,True
2024-02-13 18:30:00+00:00,SBER,SELL,156.1654182161858,287.35,22.437066462210495,1.0,1.0,True
2024-02-13 18:40:00+00:00,SBER,BUY,155.93636304123365,287.52,22.41741155080775,1.0,1.0,True
2024-02-13 18:40:00+00:00,GMKN,SELL,290.2378933751409,154.1,22.362829684554608,-1.0,1.0,True
2024-02-13 19:00:00+00:00,SBER,SELL,155.93636304123365,287.37,22.405716323579657,1.0,1.0,True
2024-02-13 19:00:00+00:00,GMKN,BUY,290.2378933751409,154.8,22.46441294723591,1.0,1.0,True
2024-02-14 10:10:00+00:00,SBER,SELL,156.16934062779956,286.94,22.4056152998704,-1.0,1.0,True
2024-02-14 10:10:00+00:00,GAZP,BUY,275.8921181972399,162.47,22.412096221752783,1.0,1.0,True
2024-02-14 10:20:00+00:00,GAZP,SELL,275.8921181972399,162.6,22.430029209435602,1.0,1.0,True
2024-02-14 10:30:00+00:00,SBER,BUY,156.16934062779956,288.28,22.510248758091027,1.0,1.0,True
2024-02-14 11:30:00+00:00,SBER,BUY,155.33238638220854,288.47,22.404366749837852,1.0,1.0,True
2024-02-14 11:30:00+00:00,LKOH,BUY,6.163295072299915,7269.9,22.403269423056575,1.0,1.0,True
2024-02-14 11:40:00+00:00,GAZP,BUY,276.38584680860464,162.17,22.410746388475705,1.0,1.0,True
2024-02-14 11:40:00+00:00,LKOH,SELL,6.163295072299915,7260.6,22.374610100970383,0.0,1.0,True
2024-02-14 11:40:00+00:00,GMKN,BUY,291.3732197759893,154.2,22.464875244728773,1.0,1.0,True
2024-02-14 11:50:00+00:00,GAZP,SELL,276.38584680860464,162.03,22.391399379199104,1.0,1.0,True
2024-02-14 12:00:00+00:00,GAZP,SELL,276.2704381261757,162.08,22.388956305745282,-1.0,1.0,True
2024-02-14 12:00:00+00:00,GMKN,SELL,291.3732197759893,153.0,22.290051312863184,1.0,1.0,True
2024-02-14 12:10:00+00:00,SBER,SELL,155.33238638220854,289.14,22.45640309927589,1.0,1.0,True
2024-02-14 12:10:00+00:00,GAZP,BUY,276.2704381261757,161.93,22.368236022885817,1.0,1.0,True
2024-02-14 12:10:00+00:00,LKOH,BUY,6.167527949699183,7260.9,22.390901844985397,1.0,1.0,True
2024-02-14 12:10:00+00:00,ROSN,BUY,75.52595155808892,592.93,22.390801228668828,1.0,1.0,True
2024-02-14 12:20:00+00:00,GAZP,BUY,276.29631169711774,162.08,22.391053099934425,1.0,1.0,True
2024-02-14 12:20:00+00:00,LKOH,SELL,6.167527949699183,7247.6,22.3498877841199,1.0,1.0,True
2024-02-14 12:20:00+00:00,ROSN,SELL,75.52595155808892,592.82,22.386647301333138,1.0,1.0,True
2024-02-14 12:40:00+00:00,GAZP,SELL,553.3391681427707,161.54,44.69320461089159,-1.0,1.0,True
2024-02-14 13:00:00+00:00,GAZP,BUY,277.042856445653,161.28,22.340735943777457,1.0,1.0,True
2024-02-14 13:00:00+00:00,GMKN,BUY,293.54364270702655,152.9,22.44141148495218,1.0,1.0,True
2024-02-14 13:20:00+00:00,GMKN,SELL,293.54364270702655,151.8,22.27996248146332,-1.0,1.0,True
2024-02-14 13:50:00+00:00,GMKN,BUY,294.28091532752325,152.5,22.438919793723645,1.0,1.0,True
2024-02-14 14:00:00+00:00,GMKN,SELL,294.28091532752325,151.4,22.27706529029351,1.0,1.0,True
2024-02-14 14:10:00+00:00,GMKN,BUY,294.5593102862221,152.3,22.430691478295817,1.0,1.0,True
2024-02-14 14:20:00+00:00,LKOH,SELL,4.735833317778463,7254.1,17.177104235248375,-1.0,1.0,True
2024-02-14 14:30:00+00:00,LKOH,BUY,4.735833317778463,7253.4,17.17544669358715,-1.0,1.0,True
2024-02-14 14:30:00+00:00,GMKN,SELL,294.5593102862221,151.3,22.283411823152708,-1.0,1.0,True
2024-02-14 16:10:00+00:00,GMKN,SELL,294.41080372933874,151.5,22.30161838249741,-1.0,1.0,True
2024-02-14 16:20:00+00:00,GMKN,BUY,294.41080372933874,152.6,22.463544324548543,1.0,1.0,True
2024-02-14 18:30:00+00:00,GAZP,BUY,275.746607669991,162.13,22.353398750767823,1.0,1.0,True
2024-02-14 18:40:00+00:00,GAZP,SELL,275.746607669991,162.16,22.357534949882872,1.0,1.0,True
2024-02-14 21:50:00+00:00,LKOH,BUY,6.191561901815954,7219.4,22.349680996985047,1.0,1.0,True
2024-02-14 22:00:00+00:00,LKOH,SELL,6.191561901815954,7204.6,22.303863438911613,1.0,1.0,True
2024-02-14 23:30:00+00:00,ROSN,BUY,75.66367964019834,590.68,22.346511144936176,1.0,1.0,True
2024-02-14 23:40:00+00:00,ROSN,SELL,75.66367964019834,589.72,22.310192578708886,1.0,1.0,True
2024-02-15 10:00:00+00:00,GAZP,BUY,275.68310294808515,162.12,22.346872324971784,1.0,1.0,True
2024-02-15 10:10:00+00:00,LKOH,BUY,6.190579979321796,7218.9,22.344588906363054,1.0,1.0,True
2024-02-15 10:20:00+00:00,SBER,BUY,154.70897790179325,288.85,22.343844133466494,1.0,1.0,True
2024-02-15 10:20:00+00:00,GAZP,SELL,275.68310294808515,162.27,22.367548557692892,0.0,1.0,True
2024-02-15 10:20:00+00:00,LKOH,SELL,6.190579979321796,7202.6,22.294135679531585,1.0,1.0,True
2024-02-15 10:30:00+00:00,SBER,SELL,309.5591924974616,288.47,44.64927012987138,-1.0,1.0,True
2024-02-15 10:30:00+00:00,GMKN,BUY,294.7630437506619,152.0,22.401991325050304,1.0,1.0,True
2024-02-15 10:50:00+00:00,SBER,BUY,309.7250933401211,288.41,44.663907085112164,1.0,1.0,True
2024-02-15 11:00:00+00:00,SBER,SELL,154.87487874445273,288.24,22.320567524650528,-1.0,1.0,True
2024-02-15 11:00:00+00:00,LKOH,SELL,6.186481789802571,7218.6,22.32886872393442,-1.0,1.0,True
2024-02-15 11:00:00+00:00,GMKN,SELL,294.7630437506619,150.8,22.225133498799906,1.0,1.0,True
2024-02-15 11:10:00+00:00,GAZP,BUY,237.71488598164646,162.31,19.29175157184052,1.0,1.0,True
2024-02-15 11:10:00+00:00,LKOH,BUY,6.186481789802571,7229.4,22.36227572559935,1.0,1.0,True
