timestamp,equity
2024-02-12 21:40:00+00:00,996051.426409397
2024-02-12 21:50:00+00:00,996019.369846625
2024-02-12 22:00:00+00:00,995959.0839942284
2024-02-12 22:10:00+00:00,995939.8826961743
2024-02-12 22:20:00+00:00,995932.6911677184
2024-02-12 22:30:00+00:00,995770.5893508219
2024-02-12 22:40:00+00:00,995648.1896088358
2024-02-12 22:50:00+00:00,995610.9974551323
2024-02-12 23:00:00+00:00,995465.7319836253
2024-02-12 23:10:00+00:00,995277.2701239177
2024-02-12 23:20:00+00:00,995092.7718217078
2024-02-12 23:30:00+00:00,995074.019793692
2024-02-12 23:40:00+00:00,995049.6884386371
2024-02-13 09:50:00+00:00,994946.878602618
2024-02-13 10:00:00+00:00,994933.0704467929
2024-02-13 10:10:00+00:00,994880.685195459
2024-02-13 10:20:00+00:00,994894.8398373662
2024-02-13 10:30:00+00:00,994707.0950434554
2024-02-13 10:40:00+00:00,994698.8068627109
2024-02-13 10:50:00+00:00,994700.6495940754
2024-02-13 11:00:00+00:00,994675.0505060783
2024-02-13 11:10:00+00:00,994537.4387498999
2024-02-13 11:20:00+00:00,994499.0863959778
2024-02-13 11:30:00+00:00,994358.9962872119
2024-02-13 11:40:00+00:00,994346.1979387687
2024-02-13 11:50:00+00:00,994301.7261418988
2024-02-13 12:00:00+00:00,994280.8366144202
2024-02-13 12:10:00+00:00,994327.0949521996
2024-02-13 12:20:00+00:00,994250.2032905505
2024-02-13 12:30:00+00:00,994180.5259951125
2024-02-13 12:40:00+00:00,994173.7328265305
2024-02-13 12:50:00+00:00,994084.0962236944
2024-02-13 13:00:00+00:00,993910.9069394812
2024-02-13 13:10:00+00:00,993767.8322654626
2024-02-13 13:20:00+00:00,993669.2117650291
2024-02-13 13:30:00+00:00,993687.2930805626
2024-02-13 13:40:00+00:00,993642.432028882
2024-02-13 13:50:00+00:00,993462.6648691441
2024-02-13 15:40:00+00:00,993215.1420964546
2024-02-13 15:50:00+00:00,993188.0948013499
2024-02-13 16:00:00+00:00,993263.4623717814
2024-02-13 16:10:00+00:00,993267.113030435
2024-02-13 16:20:00+00:00,993165.8522593383
2024-02-13 16:30:00+00:00,993148.3297525357
2024-02-13 16:40:00+00:00,993081.7024903429
2024-02-13 16:50:00+00:00,992989.6126156152
2024-02-13 17:00:00+00:00,993035.1071643702
2024-02-13 17:10:00+00:00,993029.7699824261
2024-02-13 17:20:00+00:00,992994.7092258346
2024-02-13 17:30:00+00:00,992809.1325292973
2024-02-13 17:40:00+00:00,992630.891868086
2024-02-13 17:50:00+00:00,992482.9813193374
2024-02-13 18:00:00+00:00,992412.4837331556
2024-02-13 18:10:00+00:00,992216.8113805314
2024-02-13 18:20:00+00:00,992201.73231276
2024-02-13 18:30:00+00:00,992176.0331076155
2024-02-13 18:40:00+00:00,992081.6463077299
2024-02-13 19:00:00+00:00,991815.3817624752
2024-02-13 19:10:00+00:00,991850.9890648333
2024-02-13 19:20:00+00:00,991822.1372826833
2024-02-13 19:30:00+00:00,991708.4643939747
2024-02-13 19:40:00+00:00,991604.0023423772
2024-02-13 19:50:00+00:00,991644.3370829495
2024-02-13 20:00:00+00:00,991587.7759375474
2024-02-13 20:10:00+00:00,991555.0021904164
2024-02-13 20:20:00+00:00,991525.3434486692
2024-02-13 20:30:00+00:00,991513.0647896879
2024-02-13 20:40:00+00:00,991547.0832371177
2024-02-13 20:50:00+00:00,991501.0643433812
2024-02-13 21:00:00+00:00,991297.9834120936
2024-02-13 21:10:00+00:00,991271.0991395913
2024-02-13 21:20:00+00:00,991126.6878987988
2024-02-13 21:30:00+00:00,991055.44177762
2024-02-13 21:40:00+00:00,991032.6614477265
2024-02-13 21:50:00+00:00,990835.7768673546
2024-02-13 22:00:00+00:00,990637.8562821399
2024-02-13 22:10:00+00:00,990442.6057678835
2024-02-13 22:20:00+00:00,990339.1792635162
2024-02-13 22:30:00+00:00,990158.6576781309
2024-02-13 22:40:00+00:00,990146.7187274715
2024-02-13 22:50:00+00:00,989947.9015524667
2024-02-13 23:00:00+00:00,989767.6467281127
2024-02-13 23:10:00+00:00,989639.8691915157
2024-02-13 23:20:00+00:00,989479.6258684983
2024-02-13 23:30:00+00:00,989310.7900010885
2024-02-13 23:40:00+00:00,989120.0372685726
2024-02-14 09:50:00+00:00,989118.3900672344
2024-02-14 10:00:00+00:00,988931.0704295565
2024-02-14 10:10:00+00:00,988714.739224876
2024-02-14 10:20:00+00:00,988662.7381528807
2024-02-14 10:30:00+00:00,988546.890984673
2024-02-14 11:30:00+00:00,988415.3935966871
2024-02-14 11:40:00+00:00,988384.1577611627
2024-02-14 11:50:00+00:00,988353.3042800786
2024-02-14 12:00:00+00:00,988290.7058720684
2024-02-14 12:10:00+00:00,988139.030188379
2024-02-14 12:20:00+00:00,988121.4597319474
2024-02-14 12:30:00+00:00,988086.5248076606
2024-02-14 12:40:00+00:00,987996.2939045234
2024-02-14 12:50:00+00:00,987912.0347322136
2024-02-14 13:00:00+00:00,987699.4219148414
2024-02-14 13:10:00+00:00,987728.6743350659
2024-02-14 13:20:00+00:00,987601.2163417343
2024-02-14 13:30:00+00:00,987342.0767480873
2024-02-14 13:40:00+00:00,987296.7000876142
2024-02-14 13:50:00+00:00,987266.9069601697
2024-02-14 14:00:00+00:00,987282.6029083839
2024-02-14 14:10:00+00:00,987143.3620766498
2024-02-14 14:20:00+00:00,987141.5470706025
2024-02-14 14:30:00+00:00,986987.274731238
2024-02-14 14:40:00+00:00,986770.7060043324
2024-02-14 14:50:00+00:00,986779.3303855406
2024-02-14 15:00:00+00:00,986793.0042329464
2024-02-14 15:10:00+00:00,986755.9389982428
2024-02-14 15:20:00+00:00,986743.8747185656
2024-02-14 15:30:00+00:00,986685.3936602131
2024-02-14 15:40:00+00:00,986644.3238041133
2024-02-14 15:50:00+00:00,986614.7282611436
2024-02-14 16:00:00+00:00,986643.9175264288
2024-02-14 16:10:00+00:00,986410.8518623431
2024-02-14 16:20:00+00:00,986251.0280399667
2024-02-14 16:30:00+00:00,986287.074067148
2024-02-14 16:40:00+00:00,986318.0088538313
2024-02-14 16:50:00+00:00,986286.9271915054
2024-02-14 17:00:00+00:00,986273.3710432008
2024-02-14 17:10:00+00:00,986121.1882329787
2024-02-14 17:20:00+00:00,986077.9231079151
2024-02-14 17:30:00+00:00,985991.6925719805
2024-02-14 17:40:00+00:00,985972.2439905205
2024-02-14 17:50:00+00:00,985969.1840941136
2024-02-14 18:00:00+00:00,985931.5294539615
2024-02-14 18:10:00+00:00,985902.7380569691
2024-02-14 18:20:00+00:00,985846.6538546889
2024-02-14 18:30:00+00:00,985770.4754739928
2024-02-14 18:40:00+00:00,985811.47731623
2024-02-14 19:00:00+00:00,985723.2990271143
2024-02-14 19:10:00+00:00,985653.6506199352
2024-02-14 19:20:00+00:00,985644.2809070905
2024-02-14 19:30:00+00:00,985611.6031937071
2024-02-14 19:40:00+00:00,985456.4966621286
2024-02-14 19:50:00+00:00,985306.2441022187
2024-02-14 20:00:00+00:00,985267.6190992732
2024-02-14 20:10:00+00:00,985214.5456914649
2024-02-14 20:20:00+00:00,985065.3583269946
2024-02-14 20:30:00+00:00,984905.0533862018
2024-02-14 20:40:00+00:00,984874.8407705702
2024-02-14 20:50:00+00:00,984857.5972258522
2024-02-14 21:00:00+00:00,984841.2208898496
2024-02-14 21:10:00+00:00,984840.0858066371
2024-02-14 21:20:00+00:00,984821.8020231276
2024-02-14 21:30:00+00:00,984663.8388170673
2024-02-14 21:40:00+00:00,984547.8108758584
2024-02-14 21:50:00+00:00,984480.353058975
2024-02-14 22:00:00+00:00,984456.4100767304
2024-02-14 22:10:00+00:00,984317.4429567455
2024-02-14 22:20:00+00:00,984278.7840652046
2024-02-14 22:30:00+00:00,984124.3440955653
2024-02-14 22:40:00+00:00,984123.1387511677
2024-02-14 22:50:00+00:00,984130.0513274822
2024-02-14 23:00:00+00:00,984076.5103142875
2024-02-14 23:10:00+00:00,983970.871375252
2024-02-14 23:20:00+00:00,983959.5171616452
2024-02-14 23:30:00+00:00,983892.1658388495
2024-02-14 23:40:00+00:00,983752.8324201865
2024-02-15 09:50:00+00:00,983680.7283039003
2024-02-15 10:00:00+00:00,983542.489972903
2024-02-15 10:10:00+00:00,983449.2142167854
2024-02-15 10:20:00+00:00,983331.4534646122
2024-02-15 10:30:00+00:00,983172.979766093
2024-02-15 10:40:00+00:00,983165.1165772584
2024-02-15 10:50:00+00:00,983177.9921885061
2024-02-15 11:00:00+00:00,983166.1566259663
2024-02-15 11:10:00+00:00,982877.2072834666
2024-02-15 11:20:00+00:00,982793.7758281146
2024-02-15 11:30:00+00:00,982770.3776769382
2024-02-15 11:40:00+00:00,982667.0728163613
2024-02-15 11:50:00+00:00,982532.8515096687
2024-02-15 12:00:00+00:00,982490.9385842683
2024-02-15 12:10:00+00:00,982390.4890117655
2024-02-15 12:20:00+00:00,982236.4199749017
2024-02-15 12:30:00+00:00,982075.3490267418
2024-02-15 12:40:00+00:00,981999.2873642545
2024-02-15 12:50:00+00:00,981941.7218677182
2024-02-15 13:00:00+00:00,981884.4551733494
2024-02-15 13:10:00+00:00,981849.1292741888
2024-02-15 13:20:00+00:00,981995.1335606506
2024-02-15 13:30:00+00:00,982018.335521205
2024-02-15 13:40:00+00:00,981839.2709064637
2024-02-15 13:50:00+00:00,981672.1996243488
2024-02-15 14:00:00+00:00,981588.2603454854
2024-02-15 14:10:00+00:00,981416.6602206108
2024-02-15 14:20:00+00:00,981286.5581735445
2024-02-15 14:30:00+00:00,981244.8155079328
2024-02-15 14:40:00+00:00,981284.4565660009
2024-02-15 14:50:00+00:00,981060.4212754236
2024-02-15 15:00:00+00:00,980946.0521922449
2024-02-15 15:10:00+00:00,980867.2104724232
2024-02-15 15:20:00+00:00,980770.3836292312
2024-02-15 15:30:00+00:00,980586.8935321693
2024-02-15 15:40:00+00:00,980505.3241851657
2024-02-15 15:50:00+00:00,980510.2002602139
2024-02-15 16:00:00+00:00,980335.0824855515
2024-02-15 16:10:00+00:00,980165.1577404496
2024-02-15 16:20:00+00:00,980002.7585827998
2024-02-15 16:30:00+00:00,980034.8615112094
2024-02-15 16:40:00+00:00,979827.6089912922
2024-02-15 16:50:00+00:00,979732.67862739
2024-02-15 17:00:00+00:00,979689.5236026894
2024-02-15 17:10:00+00:00,979619.2378170831
2024-02-15 17:20:00+00:00,979647.3393608128
2024-02-15 17:30:00+00:00,979595.5293266386
2024-02-15 17:40:00+00:00,979601.4734803525
2024-02-15 17:50:00+00:00,979639.936520515
2024-02-15 18:00:00+00:00,979463.0972495322
2024-02-15 18:10:00+00:00,979382.957422993
2024-02-15 18:20:00+00:00,979183.7340469282
2024-02-15 18:30:00+00:00,979136.7686243381
2024-02-15 18:40:00+00:00,979102.5336681809
2024-02-15 19:00:00+00:00,979071.935918258
2024-02-15 19:10:00+00:00,979033.8153374466
2024-02-15 19:20:00+00:00,978984.628612907
2024-02-15 19:30:00+00:00,978966.6229655552
2024-02-15 19:40:00+00:00,978974.5802624623
2024-02-15 19:50:00+00:00,978990.9730393827
2024-02-15 20:00:00+00:00,978963.0632590912
2024-02-15 20:10:00+00:00,978906.2289554283
2024-02-15 20:20:00+00:00,978714.0577135418
2024-02-15 20:30:00+00:00,978531.108869457
2024-02-15 20:40:00+00:00,978383.0173468811
2024-02-15 20:50:00+00:00,978198.6008701291
2024-02-15 21:00:00+00:00,978162.0861136144
2024-02-15 21:10:00+00:00,978136.391012886
2024-02-15 21:20:00+00:00,978121.6099437169
2024-02-15 21:30:00+00:00,978092.9153162942
2024-02-15 21:40:00+00:00,978045.7691185101
2024-02-15 21:50:00+00:00,978030.8322713134
2024-02-15 22:00:00+00:00,977816.0409025277
2024-02-15 22:10:00+00:00,977637.7065449192
2024-02-15 22:20:00+00:00,977513.6567278287
2024-02-15 22:30:00+00:00,977359.0490236481
2024-02-15 22:40:00+00:00,977308.5876348763
2024-02-15 22:50:00+00:00,977244.6542696441
2024-02-15 23:00:00+00:00,977198.2315138818
2024-02-15 23:10:00+00:00,977157.9655009923
2024-02-15 23:20:00+00:00,977147.1623633287
2024-02-15 23:30:00+00:00,977075.9226820059
2024-02-15 23:40:00+00:00,977032.2160610722
2024-02-16 09:50:00+00:00,977178.7379398824
2024-02-16 10:00:00+00:00,977168.5687868417
2024-02-16 10:10:00+00:00,977251.4965169586
2024-02-16 10:20:00+00:00,977146.8840689743
2024-02-16 10:30:00+00:00,977021.703187272
2024-02-16 10:40:00+00:00,977020.0933727326
2024-02-16 10:50:00+00:00,977015.1399895542
2024-02-16 11:00:00+00:00,977026.7215758606
2024-02-16 11:10:00+00:00,976885.9017793764
2024-02-16 11:20:00+00:00,976672.9343668156
2024-02-16 11:30:00+00:00,976641.3718476977
2024-02-16 11:40:00+00:00,976665.8833046618
2024-02-16 11:50:00+00:00,976549.0844872706
2024-02-16 12:00:00+00:00,976675.649401201
2024-02-16 12:10:00+00:00,976674.3852008425
2024-02-16 12:20:00+00:00,976658.2733933631
2024-02-16 12:30:00+00:00,976596.409317573
2024-02-16 12:40:00+00:00,976551.4192980477
2024-02-16 12:50:00+00:00,976604.0170449528
2024-02-16 13:00:00+00:00,976568.2059067336
2024-02-16 13:10:00+00:00,976420.611264649
2024-02-16 13:20:00+00:00,976215.22557916
2024-02-16 13:30:00+00:00,976048.3073900504
2024-02-16 13:40:00+00:00,976026.4166501743
2024-02-16 13:50:00+00:00,976010.8655681665
2024-02-16 14:00:00+00:00,975993.2255954527
2024-02-16 14:10:00+00:00,975997.0136000015
2024-02-16 14:20:00+00:00,975696.0808032216
2024-02-16 14:30:00+00:00,975693.7362553832
2024-02-16 14:40:00+00:00,975582.5894228567
2024-02-16 14:50:00+00:00,975430.3082294865
2024-02-16 15:00:00+00:00,975360.3815787517
2024-02-16 15:10:00+00:00,975307.2800738402
2024-02-16 15:20:00+00:00,975103.0586119712
2024-02-16 15:30:00+00:00,974926.8559205742
2024-02-16 15:40:00+00:00,975031.6291858985
2024-02-16 15:50:00+00:00,974994.0679161408
2024-02-16 16:00:00+00:00,974877.4503778913
2024-02-16 16:10:00+00:00,974812.5870299323
2024-02-16 16:20:00+00:00,974763.6844366036
2024-02-16 16:30:00+00:00,974710.2704869932
2024-02-16 16:40:00+00:00,974652.1632391269
2024-02-16 16:50:00+00:00,974605.715171934
2024-02-16 17:00:00+00:00,974583.9715040133
2024-02-16 17:10:00+00:00,974578.636985385
2024-02-16 17:20:00+00:00,974553.559539235
2024-02-16 17:30:00+00:00,974618.3153558053
2024-02-16 17:40:00+00:00,974551.7674128247
2024-02-16 17:50:00+00:00,974395.7854261739
2024-02-16 18:00:00+00:00,974313.1988386551
2024-02-16 18:10:00+00:00,974202.2934798793
2024-02-16 18:20:00+00:00,974182.1740620242
2024-02-16 18:30:00+00:00,974183.9956159194
2024-02-16 18:40:00+00:00,974271.5031882973
2024-02-16 19:00:00+00:00,974146.5872155095
2024-02-16 19:10:00+00:00,974063.3705075628
2024-02-16 19:20:00+00:00,974002.02095237
2024-02-16 19:30:00+00:00,973839.4175357573
2024-02-16 19:40:00+00:00,973678.1459533257
2024-02-16 19:50:00+00:00,973673.383447544
2024-02-16 20:00:00+00:00,973490.3530240116
2024-02-16 20:10:00+00:00,973374.8055883221
2024-02-16 20:20:00+00:00,973332.2391858444
2024-02-16 20:30:00+00:00,973164.5464799649
2024-02-16 20:40:00+00:00,972996.9578779321
2024-02-16 20:50:00+00:00,973002.6384626387
2024-02-16 21:00:00+00:00,972992.1218863993
2024-02-16 21:10:00+00:00,972947.6422142041
2024-02-16 21:20:00+00:00,972915.6999347945
2024-02-16 21:30:00+00:00,972717.7287074031
2024-02-16 21:40:00+00:00,972533.3459592741
2024-02-16 21:50:00+00:00,972478.6562028157
2024-02-16 22:00:00+00:00,972294.4034686958
2024-02-16 22:10:00+00:00,972162.2188497309
2024-02-16 22:20:00+00:00,972137.2335415564
2024-02-16 22:30:00+00:00,972107.4251588767
2024-02-16 22:40:00+00:00,972058.2187264095
2024-02-16 22:50:00+00:00,972035.1314785704
2024-02-16 23:00:00+00:00,971996.1528047705
2024-02-16 23:10:00+00:00,971899.0761295211
2024-02-16 23:20:00+00:00,971733.1819107204
2024-02-16 23:30:00+00:00,971537.6729084698
2024-02-16 23:40:00+00:00,971383.7238539967
