dt,ts,symbol,side,signal_conf,regime_conf
2024-02-12 16:00:00+00:00,2024-02-12 16:00:00+00:00,SBER,BUY,0.6334838271141052,0.9212102890014648
2024-02-12 16:10:00+00:00,2024-02-12 16:10:00+00:00,SBER,BUY,2.2445785999298096,1.0237153768539429
2024-02-12 16:20:00+00:00,2024-02-12 16:20:00+00:00,SBER,BUY,1.192979335784912,0.9210302233695984
2024-02-12 16:30:00+00:00,2024-02-12 16:30:00+00:00,SBER,BUY,0.9008955359458923,0.7907640933990479
2024-02-12 16:40:00+00:00,2024-02-12 16:40:00+00:00,SBER,BUY,1.1373214721679688,0.6585204005241394
2024-02-12 16:50:00+00:00,2024-02-12 16:50:00+00:00,SBER,BUY,1.0335780382156372,0.6292304992675781
2024-02-12 17:00:00+00:00,2024-02-12 17:00:00+00:00,SBER,BUY,0.5440292358398438,0.6212705373764038
2024-02-12 17:10:00+00:00,2024-02-12 17:10:00+00:00,SBER,BUY,0.9956211447715759,0.6190046668052673
2024-02-12 17:20:00+00:00,2024-02-12 17:20:00+00:00,SBER,BUY,0.8786641359329224,0.6074439287185669
2024-02-12 17:30:00+00:00,2024-02-12 17:30:00+00:00,SBER,BUY,1.811493158340454,0.6813503503799438
2024-02-12 17:40:00+00:00,2024-02-12 17:40:00+00:00,SBER,BUY,2.2982654571533203,0.7314487099647522
2024-02-12 17:50:00+00:00,2024-02-12 17:50:00+00:00,SBER,BUY,2.130939245223999,0.5969609022140503
2024-02-12 18:00:00+00:00,2024-02-12 18:00:00+00:00,SBER,BUY,1.96064293384552,0.4923040568828583
2024-02-12 18:10:00+00:00,2024-02-12 18:10:00+00:00,SBER,BUY,2.2982654571533203,0.660575807094574
2024-02-12 18:20:00+00:00,2024-02-12 18:20:00+00:00,SBER,BUY,1.2618553638458252,1.025415301322937
2024-02-12 18:30:00+00:00,2024-02-12 18:30:00+00:00,SBER,BUY,1.2184547185897827,1.0223019123077393
2024-02-12 18:40:00+00:00,2024-02-12 18:40:00+00:00,SBER,BUY,1.8688380718231201,1.0693097114562988
2024-02-12 19:00:00+00:00,2024-02-12 19:00:00+00:00,SBER,BUY,1.3043689727783203,1.1402744054794312
2024-02-12 19:10:00+00:00,2024-02-12 19:10:00+00:00,SBER,BUY,1.0900771617889404,1.1453615427017212
2024-02-12 19:20:00+00:00,2024-02-12 19:20:00+00:00,SBER,BUY,0.6529460549354553,1.1483341455459595
2024-02-12 19:30:00+00:00,2024-02-12 19:30:00+00:00,SBER,BUY,0.7899775505065918,1.109192132949829
2024-02-12 19:40:00+00:00,2024-02-12 19:40:00+00:00,SBER,BUY,0.6744855642318726,1.1076414585113525
2024-02-12 19:50:00+00:00,2024-02-12 19:50:00+00:00,SBER,BUY,0.4007773697376251,1.1112385988235474
2024-02-12 20:10:00+00:00,2024-02-12 20:10:00+00:00,SBER,BUY,0.29328256845474243,0.6818039417266846
2024-02-12 20:20:00+00:00,2024-02-12 20:20:00+00:00,SBER,BUY,0.5114131569862366,0.6926819086074829
2024-02-12 20:30:00+00:00,2024-02-12 20:30:00+00:00,SBER,BUY,0.6213786602020264,0.4491432011127472
2024-02-12 20:40:00+00:00,2024-02-12 20:40:00+00:00,SBER,BUY,0.592363715171814,0.3788498044013977
2024-02-12 20:50:00+00:00,2024-02-12 20:50:00+00:00,SBER,BUY,0.8339213728904724,0.3804287612438202
2024-02-12 21:00:00+00:00,2024-02-12 21:00:00+00:00,SBER,BUY,0.8041384220123291,0.3024256229400635
2024-02-12 21:10:00+00:00,2024-02-12 21:10:00+00:00,SBER,SELL,0.7006340622901917,0.4159989058971405
2024-02-12 21:20:00+00:00,2024-02-12 21:20:00+00:00,SBER,SELL,0.6735844016075134,0.4163925051689148
2024-02-12 21:30:00+00:00,2024-02-12 21:30:00+00:00,SBER,SELL,0.2517494261264801,0.40974751114845276
2024-02-12 21:40:00+00:00,2024-02-12 21:40:00+00:00,SBER,SELL,0.7329823970794678,0.3975009620189667
2024-02-12 21:50:00+00:00,2024-02-12 21:50:00+00:00,SBER,SELL,1.1056616306304932,0.3758907914161682
2024-02-12 22:00:00+00:00,2024-02-12 22:00:00+00:00,SBER,SELL,0.7132341265678406,0.35331466794013977
2024-02-12 22:10:00+00:00,2024-02-12 22:10:00+00:00,SBER,SELL,1.870041012763977,0.3745003640651703
2024-02-12 22:20:00+00:00,2024-02-12 22:20:00+00:00,SBER,SELL,1.2229818105697632,0.38770925998687744
2024-02-12 22:30:00+00:00,2024-02-12 22:30:00+00:00,SBER,SELL,1.8729437589645386,0.4075596332550049
2024-02-12 22:40:00+00:00,2024-02-12 22:40:00+00:00,SBER,SELL,0.9137401580810547,0.48352113366127014
2024-02-12 22:50:00+00:00,2024-02-12 22:50:00+00:00,SBER,SELL,0.6923176646232605,0.4020847678184509
2024-02-12 23:00:00+00:00,2024-02-12 23:00:00+00:00,SBER,SELL,0.3475287854671478,0.40573567152023315
2024-02-12 23:10:00+00:00,2024-02-12 23:10:00+00:00,SBER,SELL,0.754932165145874,0.3974100947380066
2024-02-12 23:20:00+00:00,2024-02-12 23:20:00+00:00,SBER,SELL,0.9036872386932373,0.38908398151397705
2024-02-12 23:30:00+00:00,2024-02-12 23:30:00+00:00,SBER,SELL,0.22282631695270538,0.4028792381286621
2024-02-12 23:40:00+00:00,2024-02-12 23:40:00+00:00,SBER,SELL,0.24557536840438843,0.3979703187942505
2024-02-13 09:50:00+00:00,2024-02-13 09:50:00+00:00,SBER,BUY,1.5303406715393066,0.4406881630420685
2024-02-13 10:00:00+00:00,2024-02-13 10:00:00+00:00,SBER,SELL,1.8729437589645386,0.8995562791824341
2024-02-13 10:10:00+00:00,2024-02-13 10:10:00+00:00,SBER,SELL,1.8729437589645386,0.8791548013687134
2024-02-13 10:20:00+00:00,2024-02-13 10:20:00+00:00,SBER,SELL,1.8729437589645386,0.8819459080696106
2024-02-13 10:30:00+00:00,2024-02-13 10:30:00+00:00,SBER,SELL,1.8729437589645386,0.8751386404037476
2024-02-13 10:40:00+00:00,2024-02-13 10:40:00+00:00,SBER,SELL,1.6526665687561035,0.9064062237739563
2024-02-13 10:50:00+00:00,2024-02-13 10:50:00+00:00,SBER,BUY,1.570448875427246,1.4747016429901123
2024-02-13 11:00:00+00:00,2024-02-13 11:00:00+00:00,SBER,BUY,2.2982654571533203,1.6486210823059082
2024-02-13 11:10:00+00:00,2024-02-13 11:10:00+00:00,SBER,BUY,1.3496161699295044,1.8030204772949219
2024-02-13 11:20:00+00:00,2024-02-13 11:20:00+00:00,SBER,BUY,2.2982654571533203,2.0385570526123047
2024-02-13 11:30:00+00:00,2024-02-13 11:30:00+00:00,SBER,BUY,0.9675018787384033,2.1891307830810547
2024-02-13 11:40:00+00:00,2024-02-13 11:40:00+00:00,SBER,SELL,0.3031088709831238,2.1891307830810547
2024-02-13 11:50:00+00:00,2024-02-13 11:50:00+00:00,SBER,SELL,0.9115459322929382,2.1891307830810547
2024-02-13 12:00:00+00:00,2024-02-13 12:00:00+00:00,SBER,SELL,0.5126479864120483,2.1891307830810547
2024-02-13 12:10:00+00:00,2024-02-13 12:10:00+00:00,SBER,SELL,0.5044631958007812,2.1891307830810547
2024-02-13 12:20:00+00:00,2024-02-13 12:20:00+00:00,SBER,SELL,0.2140842080116272,2.1891307830810547
2024-02-13 12:30:00+00:00,2024-02-13 12:30:00+00:00,SBER,SELL,0.4496757686138153,2.047990560531616
2024-02-13 12:40:00+00:00,2024-02-13 12:40:00+00:00,SBER,SELL,0.1870657354593277,1.8403271436691284
2024-02-13 12:50:00+00:00,2024-02-13 12:50:00+00:00,SBER,SELL,0.24265748262405396,1.7648855447769165
2024-02-13 13:00:00+00:00,2024-02-13 13:00:00+00:00,SBER,SELL,0.901298999786377,1.3101611137390137
2024-02-13 13:10:00+00:00,2024-02-13 13:10:00+00:00,SBER,SELL,0.9321958422660828,1.0404136180877686
2024-02-13 13:20:00+00:00,2024-02-13 13:20:00+00:00,SBER,SELL,0.8312352299690247,0.753866970539093
2024-02-13 13:30:00+00:00,2024-02-13 13:30:00+00:00,SBER,SELL,0.9161584973335266,0.6507940292358398
2024-02-13 13:40:00+00:00,2024-02-13 13:40:00+00:00,SBER,SELL,0.8866875171661377,0.5875784158706665
2024-02-13 13:50:00+00:00,2024-02-13 13:50:00+00:00,SBER,SELL,1.208753228187561,0.6160687804222107
2024-02-13 15:40:00+00:00,2024-02-13 15:40:00+00:00,SBER,SELL,1.7325714826583862,0.6846825480461121
2024-02-13 15:50:00+00:00,2024-02-13 15:50:00+00:00,SBER,SELL,1.4250718355178833,0.7206037044525146
2024-02-13 16:00:00+00:00,2024-02-13 16:00:00+00:00,SBER,SELL,1.1366857290267944,0.720830500125885
2024-02-13 16:10:00+00:00,2024-02-13 16:10:00+00:00,SBER,SELL,0.6849132180213928,0.8164787888526917
2024-02-13 16:20:00+00:00,2024-02-13 16:20:00+00:00,SBER,BUY,0.5019037127494812,0.9623255133628845
2024-02-13 16:30:00+00:00,2024-02-13 16:30:00+00:00,SBER,BUY,0.8695115447044373,0.9537158608436584
2024-02-13 16:50:00+00:00,2024-02-13 16:50:00+00:00,SBER,SELL,0.4403768479824066,1.0687710046768188
2024-02-13 17:00:00+00:00,2024-02-13 17:00:00+00:00,SBER,BUY,0.4757489264011383,1.1329407691955566
2024-02-13 17:10:00+00:00,2024-02-13 17:10:00+00:00,SBER,SELL,0.11580299586057663,1.139314889907837
2024-02-13 17:20:00+00:00,2024-02-13 17:20:00+00:00,SBER,BUY,0.16454634070396423,0.978193461894989
2024-02-13 17:40:00+00:00,2024-02-13 17:40:00+00:00,SBER,SELL,0.18023636937141418,0.9982841610908508
2024-02-13 17:50:00+00:00,2024-02-13 17:50:00+00:00,SBER,SELL,0.7360771894454956,0.9908111095428467
2024-02-13 18:00:00+00:00,2024-02-13 18:00:00+00:00,SBER,BUY,0.8837305903434753,0.9081351161003113
2024-02-13 18:10:00+00:00,2024-02-13 18:10:00+00:00,SBER,BUY,1.6023380756378174,0.9598345160484314
2024-02-13 18:20:00+00:00,2024-02-13 18:20:00+00:00,SBER,BUY,2.2465760707855225,0.9257358908653259
2024-02-13 18:30:00+00:00,2024-02-13 18:30:00+00:00,SBER,BUY,0.43435055017471313,1.2072945833206177
2024-02-13 18:40:00+00:00,2024-02-13 18:40:00+00:00,SBER,BUY,2.031564474105835,1.4136347770690918
2024-02-13 19:00:00+00:00,2024-02-13 19:00:00+00:00,SBER,BUY,0.915915846824646,1.4840725660324097
2024-02-13 19:10:00+00:00,2024-02-13 19:10:00+00:00,SBER,BUY,0.9945098161697388,1.4838542938232422
2024-02-13 19:20:00+00:00,2024-02-13 19:20:00+00:00,SBER,BUY,0.5124829411506653,1.4984153509140015
2024-02-13 19:30:00+00:00,2024-02-13 19:30:00+00:00,SBER,BUY,0.4042164385318756,1.4895880222320557
2024-02-13 19:40:00+00:00,2024-02-13 19:40:00+00:00,SBER,BUY,0.26434725522994995,1.4639227390289307
2024-02-13 19:50:00+00:00,2024-02-13 19:50:00+00:00,SBER,BUY,0.7310627698898315,1.3826055526733398
2024-02-13 20:00:00+00:00,2024-02-13 20:00:00+00:00,SBER,BUY,0.6511076092720032,1.351876139640808
2024-02-13 20:10:00+00:00,2024-02-13 20:10:00+00:00,SBER,BUY,0.6848782300949097,1.2788679599761963
2024-02-13 20:20:00+00:00,2024-02-13 20:20:00+00:00,SBER,BUY,0.6424435973167419,1.024933099746704
2024-02-13 20:30:00+00:00,2024-02-13 20:30:00+00:00,SBER,BUY,0.2157474011182785,0.5553652048110962
2024-02-13 20:40:00+00:00,2024-02-13 20:40:00+00:00,SBER,BUY,0.29521259665489197,0.3092633783817291
2024-02-13 20:50:00+00:00,2024-02-13 20:50:00+00:00,SBER,BUY,0.4545332193374634,0.3092653751373291
2024-02-13 21:00:00+00:00,2024-02-13 21:00:00+00:00,SBER,BUY,0.3452726900577545,0.24268481135368347
2024-02-13 21:10:00+00:00,2024-02-13 21:10:00+00:00,SBER,BUY,0.4298502504825592,0.2431652992963791
2024-02-13 21:20:00+00:00,2024-02-13 21:20:00+00:00,SBER,BUY,0.6014081835746765,0.23966696858406067
2024-02-13 21:30:00+00:00,2024-02-13 21:30:00+00:00,SBER,BUY,0.2683264911174774,0.23392586410045624
2024-02-13 21:40:00+00:00,2024-02-13 21:40:00+00:00,SBER,SELL,0.4762091040611267,0.23400112986564636
2024-02-13 21:50:00+00:00,2024-02-13 21:50:00+00:00,SBER,SELL,0.25023162364959717,0.23392586410045624
2024-02-13 22:00:00+00:00,2024-02-13 22:00:00+00:00,SBER,SELL,0.6729479432106018,0.23392586410045624
2024-02-13 22:10:00+00:00,2024-02-13 22:10:00+00:00,SBER,SELL,0.9666572213172913,0.23392586410045624
2024-02-13 22:20:00+00:00,2024-02-13 22:20:00+00:00,SBER,SELL,0.4489043951034546,0.23392586410045624
2024-02-13 22:30:00+00:00,2024-02-13 22:30:00+00:00,SBER,SELL,0.8409619331359863,0.23392586410045624
2024-02-13 22:40:00+00:00,2024-02-13 22:40:00+00:00,SBER,BUY,0.2373940348625183,0.23392586410045624
2024-02-13 22:50:00+00:00,2024-02-13 22:50:00+00:00,SBER,SELL,1.0084125995635986,0.23392586410045624
2024-02-13 23:00:00+00:00,2024-02-13 23:00:00+00:00,SBER,BUY,0.12714774906635284,0.23392586410045624
2024-02-13 23:10:00+00:00,2024-02-13 23:10:00+00:00,SBER,BUY,1.217848539352417,0.23392586410045624
2024-02-13 23:30:00+00:00,2024-02-13 23:30:00+00:00,SBER,SELL,0.605198323726654,0.23392586410045624
2024-02-13 23:40:00+00:00,2024-02-13 23:40:00+00:00,SBER,SELL,0.17408965528011322,0.23392586410045624
2024-02-14 09:50:00+00:00,2024-02-14 09:50:00+00:00,SBER,SELL,0.2305954545736313,0.23392586410045624
2024-02-14 10:00:00+00:00,2024-02-14 10:00:00+00:00,SBER,SELL,1.7836220264434814,0.23392586410045624
2024-02-14 10:10:00+00:00,2024-02-14 10:10:00+00:00,SBER,BUY,2.2982654571533203,1.5832831859588623
2024-02-14 10:20:00+00:00,2024-02-14 10:20:00+00:00,SBER,BUY,2.2982654571533203,1.5964272022247314
2024-02-14 10:30:00+00:00,2024-02-14 10:30:00+00:00,SBER,BUY,2.2982654571533203,1.5787924528121948
2024-02-14 11:30:00+00:00,2024-02-14 11:30:00+00:00,SBER,BUY,2.2982654571533203,1.8065241575241089
2024-02-14 11:40:00+00:00,2024-02-14 11:40:00+00:00,SBER,BUY,2.2982654571533203,1.8930261135101318
2024-02-14 11:50:00+00:00,2024-02-14 11:50:00+00:00,SBER,BUY,2.277690887451172,1.8872199058532715
2024-02-14 12:00:00+00:00,2024-02-14 12:00:00+00:00,SBER,BUY,1.2732206583023071,2.1891307830810547
2024-02-14 12:10:00+00:00,2024-02-14 12:10:00+00:00,SBER,BUY,0.9381762742996216,2.1891307830810547
2024-02-14 12:20:00+00:00,2024-02-14 12:20:00+00:00,SBER,BUY,1.0755177736282349,2.1891307830810547
2024-02-14 12:30:00+00:00,2024-02-14 12:30:00+00:00,SBER,BUY,0.9729766845703125,2.1891307830810547
2024-02-14 12:40:00+00:00,2024-02-14 12:40:00+00:00,SBER,BUY,1.2083477973937988,1.9175968170166016
2024-02-14 12:50:00+00:00,2024-02-14 12:50:00+00:00,SBER,BUY,0.9364713430404663,1.9471157789230347
2024-02-14 13:00:00+00:00,2024-02-14 13:00:00+00:00,SBER,BUY,0.7169330716133118,1.969794750213623
2024-02-14 13:10:00+00:00,2024-02-14 13:10:00+00:00,SBER,BUY,0.7497745156288147,1.6598187685012817
2024-02-14 13:20:00+00:00,2024-02-14 13:20:00+00:00,SBER,BUY,0.8097888231277466,1.3633065223693848
2024-02-14 13:30:00+00:00,2024-02-14 13:30:00+00:00,SBER,BUY,0.865502119064331,1.3850558996200562
2024-02-14 13:40:00+00:00,2024-02-14 13:40:00+00:00,SBER,BUY,0.8576562404632568,0.8068461418151855
2024-02-14 13:50:00+00:00,2024-02-14 13:50:00+00:00,SBER,BUY,0.7716807723045349,0.703518271446228
2024-02-14 14:00:00+00:00,2024-02-14 14:00:00+00:00,SBER,BUY,0.6619505286216736,0.6674474477767944
2024-02-14 14:10:00+00:00,2024-02-14 14:10:00+00:00,SBER,BUY,0.9298844933509827,0.6734330654144287
2024-02-14 14:20:00+00:00,2024-02-14 14:20:00+00:00,SBER,BUY,0.5772514939308167,0.5298334360122681
2024-02-14 14:30:00+00:00,2024-02-14 14:30:00+00:00,SBER,BUY,0.2526131570339203,0.484132319688797
2024-02-14 14:40:00+00:00,2024-02-14 14:40:00+00:00,SBER,SELL,0.23199880123138428,0.4634479582309723
2024-02-14 14:50:00+00:00,2024-02-14 14:50:00+00:00,SBER,BUY,0.6127591729164124,0.5440953373908997
2024-02-14 15:00:00+00:00,2024-02-14 15:00:00+00:00,SBER,BUY,0.829683244228363,0.5194810032844543
2024-02-14 15:10:00+00:00,2024-02-14 15:10:00+00:00,SBER,SELL,0.6833150386810303,0.7303730845451355
2024-02-14 15:20:00+00:00,2024-02-14 15:20:00+00:00,SBER,SELL,0.9879584312438965,0.7173136472702026
2024-02-14 15:30:00+00:00,2024-02-14 15:30:00+00:00,SBER,SELL,1.8729437589645386,0.739234983921051
2024-02-14 15:40:00+00:00,2024-02-14 15:40:00+00:00,SBER,SELL,1.8729437589645386,0.7746989727020264
2024-02-14 15:50:00+00:00,2024-02-14 15:50:00+00:00,SBER,SELL,1.8729437589645386,0.708942174911499
2024-02-14 16:00:00+00:00,2024-02-14 16:00:00+00:00,SBER,SELL,1.4545137882232666,0.8572325706481934
2024-02-14 16:10:00+00:00,2024-02-14 16:10:00+00:00,SBER,SELL,1.5152450799942017,0.8564532995223999
2024-02-14 16:20:00+00:00,2024-02-14 16:20:00+00:00,SBER,SELL,1.527838945388794,0.8546198010444641
2024-02-14 16:30:00+00:00,2024-02-14 16:30:00+00:00,SBER,SELL,1.4499235153198242,0.7251430749893188
2024-02-14 16:50:00+00:00,2024-02-14 16:50:00+00:00,SBER,BUY,0.2669662833213806,0.9775375127792358
2024-02-14 17:00:00+00:00,2024-02-14 17:00:00+00:00,SBER,BUY,0.10931207239627838,0.9803310632705688
2024-02-14 17:10:00+00:00,2024-02-14 17:10:00+00:00,SBER,BUY,0.2836490571498871,0.9381662011146545
2024-02-14 17:20:00+00:00,2024-02-14 17:20:00+00:00,SBER,BUY,0.13603316247463226,0.8671947717666626
2024-02-14 17:30:00+00:00,2024-02-14 17:30:00+00:00,SBER,BUY,1.152767300605774,0.8905432820320129
2024-02-14 17:40:00+00:00,2024-02-14 17:40:00+00:00,SBER,BUY,0.868314266204834,0.8906850218772888
2024-02-14 17:50:00+00:00,2024-02-14 17:50:00+00:00,SBER,BUY,0.9255380034446716,0.8703649044036865
2024-02-14 18:00:00+00:00,2024-02-14 18:00:00+00:00,SBER,BUY,0.6754588484764099,0.8757765293121338
2024-02-14 18:10:00+00:00,2024-02-14 18:10:00+00:00,SBER,BUY,0.5819344520568848,0.8800665736198425
2024-02-14 18:20:00+00:00,2024-02-14 18:20:00+00:00,SBER,BUY,0.4731244444847107,0.5536331534385681
2024-02-14 18:30:00+00:00,2024-02-14 18:30:00+00:00,SBER,SELL,0.23026350140571594,0.5988529324531555
2024-02-14 18:40:00+00:00,2024-02-14 18:40:00+00:00,SBER,BUY,1.45025634765625,0.9445923566818237
2024-02-14 19:00:00+00:00,2024-02-14 19:00:00+00:00,SBER,BUY,0.7165830731391907,0.9951297640800476
2024-02-14 19:10:00+00:00,2024-02-14 19:10:00+00:00,SBER,BUY,0.500040590763092,0.9915741682052612
2024-02-14 19:20:00+00:00,2024-02-14 19:20:00+00:00,SBER,BUY,0.10452035814523697,0.8792423605918884
2024-02-14 19:30:00+00:00,2024-02-14 19:30:00+00:00,SBER,BUY,0.4033854007720947,0.8862659931182861
2024-02-14 19:40:00+00:00,2024-02-14 19:40:00+00:00,SBER,SELL,0.27179986238479614,0.9017515778541565
2024-02-14 20:00:00+00:00,2024-02-14 20:00:00+00:00,SBER,SELL,0.46069464087486267,0.9078112840652466
2024-02-14 20:10:00+00:00,2024-02-14 20:10:00+00:00,SBER,SELL,1.7205874919891357,0.9342105388641357
2024-02-14 20:20:00+00:00,2024-02-14 20:20:00+00:00,SBER,SELL,1.6243289709091187,0.8892655968666077
2024-02-14 20:30:00+00:00,2024-02-14 20:30:00+00:00,SBER,SELL,1.8729437589645386,0.4291910231113434
2024-02-14 20:40:00+00:00,2024-02-14 20:40:00+00:00,SBER,SELL,1.6995080709457397,0.3820009231567383
2024-02-14 20:50:00+00:00,2024-02-14 20:50:00+00:00,SBER,SELL,1.3650199174880981,0.3950255811214447
2024-02-14 21:00:00+00:00,2024-02-14 21:00:00+00:00,SBER,SELL,1.4984360933303833,0.38796573877334595
2024-02-14 21:10:00+00:00,2024-02-14 21:10:00+00:00,SBER,SELL,1.6548420190811157,0.34192678332328796
2024-02-14 21:20:00+00:00,2024-02-14 21:20:00+00:00,SBER,SELL,1.8729437589645386,0.35247382521629333
2024-02-14 21:30:00+00:00,2024-02-14 21:30:00+00:00,SBER,SELL,1.8729437589645386,0.3119295537471771
2024-02-14 21:40:00+00:00,2024-02-14 21:40:00+00:00,SBER,SELL,1.3771778345108032,0.4550386965274811
2024-02-14 21:50:00+00:00,2024-02-14 21:50:00+00:00,SBER,SELL,1.4093817472457886,0.4159758985042572
2024-02-14 22:00:00+00:00,2024-02-14 22:00:00+00:00,SBER,SELL,1.6238839626312256,0.4262837767601013
2024-02-14 22:10:00+00:00,2024-02-14 22:10:00+00:00,SBER,SELL,1.5373457670211792,0.4200891852378845
2024-02-14 22:20:00+00:00,2024-02-14 22:20:00+00:00,SBER,SELL,0.1401963233947754,0.6823117733001709
2024-02-14 22:50:00+00:00,2024-02-14 22:50:00+00:00,SBER,BUY,0.3170294463634491,0.6719733476638794
2024-02-14 23:00:00+00:00,2024-02-14 23:00:00+00:00,SBER,SELL,0.35354092717170715,0.6719403862953186
2024-02-14 23:20:00+00:00,2024-02-14 23:20:00+00:00,SBER,BUY,0.5417124032974243,0.5961847305297852
2024-02-14 23:30:00+00:00,2024-02-14 23:30:00+00:00,SBER,BUY,1.5445435047149658,0.614919126033783
2024-02-14 23:40:00+00:00,2024-02-14 23:40:00+00:00,SBER,BUY,0.9319625496864319,0.6104578375816345
2024-02-15 09:50:00+00:00,2024-02-15 09:50:00+00:00,SBER,BUY,1.944907546043396,0.643268883228302
2024-02-15 10:00:00+00:00,2024-02-15 10:00:00+00:00,SBER,BUY,2.0305566787719727,0.47325819730758667
2024-02-15 10:10:00+00:00,2024-02-15 10:10:00+00:00,SBER,SELL,0.4046218991279602,0.8632990121841431
2024-02-15 10:20:00+00:00,2024-02-15 10:20:00+00:00,SBER,SELL,1.5469474792480469,0.9295440316200256
2024-02-15 10:30:00+00:00,2024-02-15 10:30:00+00:00,SBER,SELL,1.8729437589645386,0.9287068843841553
2024-02-15 10:40:00+00:00,2024-02-15 10:40:00+00:00,SBER,SELL,1.5579757690429688,0.9239779710769653
2024-02-15 10:50:00+00:00,2024-02-15 10:50:00+00:00,SBER,SELL,1.7642927169799805,0.9175484776496887
2024-02-15 11:00:00+00:00,2024-02-15 11:00:00+00:00,SBER,SELL,1.8729349374771118,0.8977327346801758
2024-02-15 11:10:00+00:00,2024-02-15 11:10:00+00:00,SBER,SELL,1.8729437589645386,0.8247312903404236
2024-02-15 11:20:00+00:00,2024-02-15 11:20:00+00:00,SBER,SELL,1.8729437589645386,0.8371286988258362
