dt,side,conf
2022-11-07 16:20:00+00:00,-1,0.75
2022-11-07 17:20:00+00:00,1,0.75
2022-11-07 18:20:00+00:00,-1,0.75
2022-11-07 18:40:00+00:00,1,0.75
2022-11-07 20:10:00+00:00,-1,0.75
2022-11-07 20:20:00+00:00,1,0.75
2022-11-08 10:20:00+00:00,-1,0.75
2022-11-08 14:20:00+00:00,1,0.75
2022-11-08 15:20:00+00:00,-1,0.75
2022-11-08 15:50:00+00:00,1,0.75
2022-11-08 16:40:00+00:00,-1,0.75
2022-11-08 17:30:00+00:00,1,0.75
2022-11-08 20:00:00+00:00,-1,0.75
2022-11-08 20:10:00+00:00,1,0.75
2022-11-08 21:40:00+00:00,-1,0.75
2022-11-09 15:10:00+00:00,1,0.75
2022-11-09 17:00:00+00:00,-1,0.75
2022-11-10 10:20:00+00:00,1,0.75
2022-11-10 10:40:00+00:00,-1,0.75
2022-11-10 11:10:00+00:00,1,0.75
2022-11-10 14:50:00+00:00,-1,0.75
2022-11-10 15:20:00+00:00,1,0.75
2022-11-10 22:40:00+00:00,-1,0.75
2022-11-11 09:50:00+00:00,1,0.75
2022-11-11 10:10:00+00:00,-1,0.75
2022-11-11 10:20:00+00:00,1,0.75
2022-11-11 10:50:00+00:00,-1,0.75
2022-11-11 19:10:00+00:00,1,0.75
2022-11-14 10:40:00+00:00,-1,0.75
2022-11-14 10:50:00+00:00,1,0.75
2022-11-14 15:20:00+00:00,-1,0.75
2022-11-14 20:50:00+00:00,1,0.75
2022-11-14 21:10:00+00:00,-1,0.75
2022-11-14 21:20:00+00:00,1,0.75
2022-11-14 23:30:00+00:00,-1,0.75
2022-11-15 15:20:00+00:00,1,0.75
2022-11-15 16:00:00+00:00,-1,0.75
2022-11-16 10:00:00+00:00,1,0.75
2022-11-16 17:10:00+00:00,-1,0.75
2022-11-16 18:30:00+00:00,1,0.75
2022-11-17 10:20:00+00:00,-1,0.75
2022-11-17 21:00:00+00:00,1,0.75
2022-11-18 09:50:00+00:00,-1,0.75
2022-11-18 14:40:00+00:00,1,0.75
2022-11-18 21:40:00+00:00,-1,0.75
2022-11-18 22:40:00+00:00,1,0.75
2022-11-21 10:00:00+00:00,-1,0.75
2022-11-21 16:10:00+00:00,1,0.75
2022-11-21 17:20:00+00:00,-1,0.75
2022-11-21 20:00:00+00:00,1,0.75
2022-11-22 10:20:00+00:00,-1,0.75
2022-11-22 10:50:00+00:00,1,0.75
2022-11-22 14:50:00+00:00,-1,0.75
2022-11-22 15:20:00+00:00,1,0.75
2022-11-22 16:00:00+00:00,-1,0.75
2022-11-22 16:30:00+00:00,1,0.75
2022-11-22 16:50:00+00:00,-1,0.75
2022-11-22 17:50:00+00:00,1,0.75
2022-11-22 21:10:00+00:00,-1,0.75
2022-11-23 09:50:00+00:00,1,0.75
2022-11-23 10:40:00+00:00,-1,0.75
2022-11-23 11:10:00+00:00,1,0.75
2022-11-23 14:40:00+00:00,-1,0.75
2022-11-23 14:50:00+00:00,1,0.75
2022-11-23 16:10:00+00:00,-1,0.75
2022-11-23 19:10:00+00:00,1,0.75
2022-11-23 19:20:00+00:00,-1,0.75
2022-11-23 19:40:00+00:00,1,0.75
2022-11-23 20:00:00+00:00,-1,0.75
2022-11-23 22:00:00+00:00,1,0.75
2022-11-24 12:50:00+00:00,-1,0.75
2022-11-24 19:10:00+00:00,1,0.75
2022-11-24 19:20:00+00:00,-1,0.75
2022-11-24 20:00:00+00:00,1,0.75
2022-11-24 22:10:00+00:00,-1,0.75
2022-11-24 23:00:00+00:00,1,0.75
2022-11-24 23:20:00+00:00,-1,0.75
2022-11-25 09:50:00+00:00,1,0.75
2022-11-25 10:30:00+00:00,-1,0.75
2022-11-25 14:30:00+00:00,1,0.75
2022-11-25 19:40:00+00:00,-1,0.75
2022-11-25 22:20:00+00:00,1,0.75
2022-11-28 09:50:00+00:00,-1,0.75
2022-11-28 15:20:00+00:00,1,0.75
2022-11-28 15:30:00+00:00,-1,0.75
2022-11-28 18:20:00+00:00,1,0.75
2022-11-28 22:50:00+00:00,-1,0.75
2022-11-29 09:50:00+00:00,1,0.75
2022-11-29 11:10:00+00:00,-1,0.75
2022-11-29 18:20:00+00:00,1,0.75
2022-11-29 19:30:00+00:00,-1,0.75
2022-11-29 20:20:00+00:00,1,0.75
2022-11-29 20:30:00+00:00,-1,0.75
2022-11-29 21:10:00+00:00,1,0.75
2022-11-29 21:20:00+00:00,-1,0.75
2022-11-29 22:20:00+00:00,1,0.75
2022-11-29 23:00:00+00:00,-1,0.75
2022-11-29 23:10:00+00:00,1,0.75
2022-11-29 23:20:00+00:00,-1,0.75
2022-11-30 10:50:00+00:00,1,0.75
2022-11-30 14:30:00+00:00,-1,0.75
2022-11-30 14:40:00+00:00,1,0.75
2022-11-30 14:50:00+00:00,-1,0.75
2022-11-30 19:00:00+00:00,1,0.75
2022-11-30 19:10:00+00:00,-1,0.75
2022-11-30 19:30:00+00:00,1,0.75
2022-11-30 19:40:00+00:00,-1,0.75
2022-11-30 19:50:00+00:00,1,0.75
2022-12-01 10:50:00+00:00,-1,0.75
2022-12-01 16:40:00+00:00,1,0.75
2022-12-01 19:10:00+00:00,-1,0.75
2022-12-01 20:20:00+00:00,1,0.75
2022-12-01 20:50:00+00:00,-1,0.75
2022-12-01 21:40:00+00:00,1,0.75
2022-12-01 22:00:00+00:00,-1,0.75
2022-12-01 22:50:00+00:00,1,0.75
2022-12-02 09:50:00+00:00,-1,0.75
2022-12-02 12:00:00+00:00,1,0.75
2022-12-02 13:50:00+00:00,-1,0.75
2022-12-02 20:10:00+00:00,1,0.75
2022-12-02 22:10:00+00:00,-1,0.75
2022-12-05 10:00:00+00:00,1,0.75
2022-12-05 11:50:00+00:00,-1,0.75
2022-12-05 12:00:00+00:00,1,0.75
2022-12-05 22:00:00+00:00,-1,0.75
2022-12-06 10:00:00+00:00,1,0.75
2022-12-06 10:10:00+00:00,-1,0.75
2022-12-06 11:30:00+00:00,1,0.75
2022-12-06 11:50:00+00:00,-1,0.75
2022-12-06 16:20:00+00:00,1,0.75
2022-12-06 19:40:00+00:00,-1,0.75
2022-12-07 09:50:00+00:00,1,0.75
2022-12-07 10:10:00+00:00,-1,0.75
2022-12-07 11:30:00+00:00,1,0.75
2022-12-07 11:40:00+00:00,-1,0.75
2022-12-07 15:40:00+00:00,1,0.75
2022-12-07 19:00:00+00:00,-1,0.75
2022-12-08 14:10:00+00:00,1,0.75
2022-12-08 15:00:00+00:00,-1,0.75
2022-12-08 16:50:00+00:00,1,0.75
2022-12-08 21:40:00+00:00,-1,0.75
2022-12-09 11:20:00+00:00,1,0.75
2022-12-09 12:30:00+00:00,-1,0.75
2022-12-09 17:50:00+00:00,1,0.75
2022-12-09 21:10:00+00:00,-1,0.75
2022-12-09 22:50:00+00:00,1,0.75
2022-12-12 11:40:00+00:00,-1,0.75
2022-12-12 14:40:00+00:00,1,0.75
2022-12-12 14:50:00+00:00,-1,0.75
2022-12-12 16:10:00+00:00,1,0.75
2022-12-12 23:40:00+00:00,-1,0.75
2022-12-13 09:50:00+00:00,1,0.75
2022-12-13 10:10:00+00:00,-1,0.75
2022-12-13 16:40:00+00:00,1,0.75
2022-12-13 19:50:00+00:00,-1,0.75
2022-12-13 20:40:00+00:00,1,0.75
2022-12-14 10:00:00+00:00,-1,0.75
2022-12-14 12:10:00+00:00,1,0.75
2022-12-14 17:20:00+00:00,-1,0.75
2022-12-14 20:50:00+00:00,1,0.75
2022-12-15 10:20:00+00:00,-1,0.75
2022-12-16 12:00:00+00:00,1,0.75
2022-12-16 12:30:00+00:00,-1,0.75
2022-12-16 13:00:00+00:00,1,0.75
2022-12-19 10:10:00+00:00,-1,0.75
2022-12-19 15:00:00+00:00,1,0.75
2022-12-20 09:50:00+00:00,-1,0.75
2022-12-20 22:30:00+00:00,1,0.75
2022-12-21 11:00:00+00:00,-1,0.75
2022-12-21 18:40:00+00:00,1,0.75
2022-12-22 10:30:00+00:00,-1,0.75
2022-12-22 10:50:00+00:00,1,0.75
2022-12-22 12:30:00+00:00,-1,0.75
2022-12-22 13:40:00+00:00,1,0.75
2022-12-22 14:10:00+00:00,-1,0.75
2022-12-22 14:20:00+00:00,1,0.75
2022-12-22 14:40:00+00:00,-1,0.75
2022-12-22 15:00:00+00:00,1,0.75
2022-12-22 17:20:00+00:00,-1,0.75
2022-12-23 16:20:00+00:00,1,0.75
2022-12-26 14:10:00+00:00,-1,0.75
2022-12-26 18:40:00+00:00,1,0.75
2022-12-26 21:20:00+00:00,-1,0.75
2022-12-26 21:40:00+00:00,1,0.75
2022-12-26 21:50:00+00:00,-1,0.75
2022-12-26 22:30:00+00:00,1,0.75
2022-12-26 23:40:00+00:00,-1,0.75
2022-12-27 10:00:00+00:00,1,0.75
2022-12-27 11:00:00+00:00,-1,0.75
2022-12-27 11:40:00+00:00,1,0.75
2022-12-27 12:40:00+00:00,-1,0.75
2022-12-27 13:00:00+00:00,1,0.75
2022-12-27 13:10:00+00:00,-1,0.75
2022-12-27 14:10:00+00:00,1,0.75
2022-12-27 15:00:00+00:00,-1,0.75
2022-12-27 16:10:00+00:00,1,0.75
2022-12-28 10:30:00+00:00,-1,0.75
2022-12-28 15:50:00+00:00,1,0.75
2022-12-28 20:00:00+00:00,-1,0.75
2022-12-28 21:20:00+00:00,1,0.75
2022-12-28 23:10:00+00:00,-1,0.75
2022-12-29 10:10:00+00:00,1,0.75
2022-12-29 12:00:00+00:00,-1,0.75
2022-12-29 12:10:00+00:00,1,0.75
2022-12-29 12:20:00+00:00,-1,0.75
2022-12-29 13:30:00+00:00,1,0.75
2022-12-29 14:40:00+00:00,-1,0.75
2022-12-29 16:00:00+00:00,1,0.75
2022-12-29 17:10:00+00:00,-1,0.75
2022-12-29 17:20:00+00:00,1,0.75
2022-12-29 18:20:00+00:00,-1,0.75
2022-12-29 18:30:00+00:00,1,0.75
2022-12-29 18:40:00+00:00,-1,0.75
2022-12-29 19:10:00+00:00,1,0.75
2022-12-29 23:40:00+00:00,-1,0.75
2022-12-30 09:50:00+00:00,1,0.75
2022-12-30 17:00:00+00:00,-1,0.75
2022-12-30 17:10:00+00:00,1,0.75
2022-12-30 22:50:00+00:00,-1,0.75
2023-01-03 09:50:00+00:00,1,0.75
2023-01-03 20:00:00+00:00,-1,0.75
2023-01-03 20:20:00+00:00,1,0.75
2023-01-03 20:40:00+00:00,-1,0.75
2023-01-04 10:00:00+00:00,1,0.75
2023-01-04 12:20:00+00:00,-1,0.75
2023-01-04 14:40:00+00:00,1,0.75
2023-01-04 15:30:00+00:00,-1,0.75
2023-01-04 17:50:00+00:00,1,0.75
2023-01-04 18:20:00+00:00,-1,0.75
2023-01-05 19:20:00+00:00,1,0.75
2023-01-05 21:20:00+00:00,-1,0.75
2023-01-05 21:30:00+00:00,1,0.75
2023-01-05 22:50:00+00:00,-1,0.75
2023-01-06 10:20:00+00:00,1,0.75
2023-01-06 12:40:00+00:00,-1,0.75
2023-01-06 12:50:00+00:00,1,0.75
2023-01-06 15:10:00+00:00,-1,0.75
2023-01-06 15:50:00+00:00,1,0.75
2023-01-06 16:20:00+00:00,-1,0.75
2023-01-09 09:50:00+00:00,1,0.75
2023-01-09 12:40:00+00:00,-1,0.75
2023-01-09 13:00:00+00:00,1,0.75
2023-01-09 16:00:00+00:00,-1,0.75
2023-01-09 16:20:00+00:00,1,0.75
2023-01-09 16:40:00+00:00,-1,0.75
2023-01-09 18:10:00+00:00,1,0.75
2023-01-09 18:40:00+00:00,-1,0.75
2023-01-09 19:10:00+00:00,1,0.75
2023-01-09 21:00:00+00:00,-1,0.75
2023-01-09 23:40:00+00:00,1,0.75
2023-01-10 09:50:00+00:00,-1,0.75
2023-01-10 14:00:00+00:00,1,0.75
2023-01-10 15:10:00+00:00,-1,0.75
2023-01-10 17:00:00+00:00,1,0.75
2023-01-10 17:10:00+00:00,-1,0.75
2023-01-10 19:50:00+00:00,1,0.75
2023-01-10 20:30:00+00:00,-1,0.75
2023-01-10 22:30:00+00:00,1,0.75
2023-01-10 23:00:00+00:00,-1,0.75
2023-01-11 09:50:00+00:00,1,0.75
2023-01-11 10:00:00+00:00,-1,0.75
2023-01-11 10:20:00+00:00,1,0.75
2023-01-11 14:30:00+00:00,-1,0.75
2023-01-11 14:50:00+00:00,1,0.75
2023-01-11 15:00:00+00:00,-1,0.75
2023-01-11 16:10:00+00:00,1,0.75
2023-01-11 21:00:00+00:00,-1,0.75
2023-01-11 22:00:00+00:00,1,0.75
2023-01-11 22:30:00+00:00,-1,0.75
2023-01-12 13:30:00+00:00,1,0.75
2023-01-12 15:50:00+00:00,-1,0.75
2023-01-12 16:10:00+00:00,1,0.75
2023-01-12 17:50:00+00:00,-1,0.75
2023-01-12 20:30:00+00:00,1,0.75
2023-01-12 21:40:00+00:00,-1,0.75
2023-01-12 22:50:00+00:00,1,0.75
2023-01-12 23:00:00+00:00,-1,0.75
2023-01-13 12:30:00+00:00,1,0.75
2023-01-13 14:40:00+00:00,-1,0.75
2023-01-13 18:20:00+00:00,1,0.75
2023-01-13 18:30:00+00:00,-1,0.75
2023-01-13 19:00:00+00:00,1,0.75
2023-01-13 19:50:00+00:00,-1,0.75
2023-01-13 20:00:00+00:00,1,0.75
2023-01-13 21:00:00+00:00,-1,0.75
2023-01-13 22:40:00+00:00,1,0.75
2023-01-13 23:30:00+00:00,-1,0.75
2023-01-16 09:50:00+00:00,1,0.75
2023-01-16 12:30:00+00:00,-1,0.75
2023-01-16 17:00:00+00:00,1,0.75
2023-01-16 18:20:00+00:00,-1,0.75
2023-01-16 18:40:00+00:00,1,0.75
2023-01-16 19:10:00+00:00,-1,0.75
2023-01-17 12:00:00+00:00,1,0.75
2023-01-17 12:30:00+00:00,-1,0.75
2023-01-17 14:10:00+00:00,1,0.75
2023-01-17 18:00:00+00:00,-1,0.75
2023-01-18 10:40:00+00:00,1,0.75
2023-01-18 11:30:00+00:00,-1,0.75
2023-01-18 14:40:00+00:00,1,0.75
2023-01-18 14:50:00+00:00,-1,0.75
2023-01-18 17:20:00+00:00,1,0.75
2023-01-18 19:30:00+00:00,-1,0.75
2023-01-19 17:20:00+00:00,1,0.75
2023-01-19 17:30:00+00:00,-1,0.75
2023-01-19 20:20:00+00:00,1,0.75
2023-01-19 21:40:00+00:00,-1,0.75
2023-01-19 23:10:00+00:00,1,0.75
2023-01-19 23:30:00+00:00,-1,0.75
2023-01-20 14:50:00+00:00,1,0.75
2023-01-20 15:10:00+00:00,-1,0.75
2023-01-20 23:20:00+00:00,1,0.75
2023-01-20 23:40:00+00:00,-1,0.75
2023-01-23 09:50:00+00:00,1,0.75
2023-01-23 14:40:00+00:00,-1,0.75
2023-01-23 15:10:00+00:00,1,0.75
2023-01-24 12:20:00+00:00,-1,0.75
2023-01-25 10:30:00+00:00,1,0.75
2023-01-25 10:40:00+00:00,-1,0.75
2023-01-25 16:10:00+00:00,1,0.75
2023-01-25 17:10:00+00:00,-1,0.75
2023-01-25 18:20:00+00:00,1,0.75
2023-01-26 10:00:00+00:00,-1,0.75
2023-01-26 15:50:00+00:00,1,0.75
2023-01-26 16:00:00+00:00,-1,0.75
2023-01-26 16:10:00+00:00,1,0.75
2023-01-26 16:20:00+00:00,-1,0.75
2023-01-26 17:40:00+00:00,1,0.75
2023-01-26 20:10:00+00:00,-1,0.75
2023-01-26 20:50:00+00:00,1,0.75
2023-01-26 22:20:00+00:00,-1,0.75
2023-01-26 23:00:00+00:00,1,0.75
2023-01-26 23:20:00+00:00,-1,0.75
2023-01-27 16:10:00+00:00,1,0.75
2023-01-31 13:00:00+00:00,-1,0.75
2023-01-31 16:30:00+00:00,1,0.75
2023-01-31 21:30:00+00:00,-1,0.75
2023-01-31 21:50:00+00:00,1,0.75
2023-01-31 22:10:00+00:00,-1,0.75
2023-01-31 23:30:00+00:00,1,0.75
2023-02-01 14:40:00+00:00,-1,0.75
2023-02-01 20:10:00+00:00,1,0.75
2023-02-01 20:30:00+00:00,-1,0.75
2023-02-01 21:40:00+00:00,1,0.75
2023-02-02 10:00:00+00:00,-1,0.75
2023-02-02 18:40:00+00:00,1,0.75
2023-02-02 19:50:00+00:00,-1,0.75
2023-02-02 20:30:00+00:00,1,0.75
2023-02-02 22:50:00+00:00,-1,0.75
2023-02-02 23:30:00+00:00,1,0.75
2023-02-03 10:00:00+00:00,-1,0.75
2023-02-03 15:50:00+00:00,1,0.75
2023-02-03 20:20:00+00:00,-1,0.75
2023-02-03 22:00:00+00:00,1,0.75
2023-02-03 23:00:00+00:00,-1,0.75
2023-02-06 10:00:00+00:00,1,0.75
2023-02-06 12:50:00+00:00,-1,0.75
2023-02-06 13:00:00+00:00,1,0.75
2023-02-06 21:30:00+00:00,-1,0.75
2023-02-06 21:50:00+00:00,1,0.75
2023-02-07 13:00:00+00:00,-1,0.75
2023-02-07 13:40:00+00:00,1,0.75
2023-02-07 16:10:00+00:00,-1,0.75
2023-02-07 17:40:00+00:00,1,0.75
2023-02-08 13:40:00+00:00,-1,0.75
2023-02-08 21:40:00+00:00,1,0.75
2023-02-08 22:30:00+00:00,-1,0.75
2023-02-08 23:20:00+00:00,1,0.75
2023-02-08 23:30:00+00:00,-1,0.75
2023-02-09 09:50:00+00:00,1,0.75
2023-02-09 11:20:00+00:00,-1,0.75
2023-02-09 12:10:00+00:00,1,0.75
2023-02-09 13:20:00+00:00,-1,0.75
2023-02-09 14:10:00+00:00,1,0.75
2023-02-09 15:30:00+00:00,-1,0.75
2023-02-09 16:00:00+00:00,1,0.75
2023-02-09 17:10:00+00:00,-1,0.75
2023-02-10 14:30:00+00:00,1,0.75
2023-02-10 20:40:00+00:00,-1,0.75
2023-02-13 09:50:00+00:00,1,0.75
2023-02-13 10:50:00+00:00,-1,0.75
2023-02-13 11:20:00+00:00,1,0.75
2023-02-13 11:30:00+00:00,-1,0.75
2023-02-13 13:10:00+00:00,1,0.75
2023-02-13 19:00:00+00:00,-1,0.75
2023-02-14 17:40:00+00:00,1,0.75
2023-02-14 19:50:00+00:00,-1,0.75
2023-02-16 10:00:00+00:00,1,0.75
2023-02-16 15:30:00+00:00,-1,0.75
2023-02-16 21:30:00+00:00,1,0.75
2023-02-16 21:50:00+00:00,-1,0.75
2023-02-16 23:40:00+00:00,1,0.75
2023-02-17 10:00:00+00:00,-1,0.75
2023-02-17 10:40:00+00:00,1,0.75
2023-02-17 14:20:00+00:00,-1,0.75
2023-02-17 17:30:00+00:00,1,0.75
2023-02-17 20:00:00+00:00,-1,0.75
2023-02-17 20:50:00+00:00,1,0.75
2023-02-17 21:30:00+00:00,-1,0.75
2023-02-17 21:50:00+00:00,1,0.75
2023-02-17 23:00:00+00:00,-1,0.75
2023-02-20 09:50:00+00:00,1,0.75
2023-02-20 10:00:00+00:00,-1,0.75
2023-02-20 13:00:00+00:00,1,0.75
2023-02-20 13:10:00+00:00,-1,0.75
2023-02-20 14:40:00+00:00,1,0.75
2023-02-21 15:50:00+00:00,-1,0.75
2023-02-21 20:50:00+00:00,1,0.75
2023-02-21 22:50:00+00:00,-1,0.75
2023-02-22 12:50:00+00:00,1,0.75
2023-02-22 22:20:00+00:00,-1,0.75
2023-02-24 10:10:00+00:00,1,0.75
2023-02-24 10:40:00+00:00,-1,0.75
2023-02-24 11:10:00+00:00,1,0.75
2023-02-24 11:30:00+00:00,-1,0.75
2023-02-24 12:00:00+00:00,1,0.75
2023-02-24 13:50:00+00:00,-1,0.75
2023-02-24 18:10:00+00:00,1,0.75
2023-02-24 23:40:00+00:00,-1,0.75
2023-02-27 10:20:00+00:00,1,0.75
2023-02-27 13:40:00+00:00,-1,0.75
2023-02-27 15:10:00+00:00,1,0.75
2023-02-27 16:00:00+00:00,-1,0.75
2023-02-27 16:20:00+00:00,1,0.75
2023-02-27 18:00:00+00:00,-1,0.75
2023-02-28 10:00:00+00:00,1,0.75
2023-02-28 18:40:00+00:00,-1,0.75
2023-02-28 20:10:00+00:00,1,0.75
2023-03-01 15:20:00+00:00,-1,0.75
2023-03-01 17:40:00+00:00,1,0.75
2023-03-02 10:10:00+00:00,-1,0.75
2023-03-02 10:30:00+00:00,1,0.75
2023-03-02 12:10:00+00:00,-1,0.75
2023-03-02 20:00:00+00:00,1,0.75
2023-03-02 20:30:00+00:00,-1,0.75
2023-03-03 10:00:00+00:00,1,0.75
2023-03-03 14:10:00+00:00,-1,0.75
2023-03-03 16:10:00+00:00,1,0.75
2023-03-03 20:00:00+00:00,-1,0.75
2023-03-03 22:00:00+00:00,1,0.75
2023-03-03 23:40:00+00:00,-1,0.75
2023-03-06 09:50:00+00:00,1,0.75
2023-03-06 23:20:00+00:00,-1,0.75
2023-03-07 09:50:00+00:00,1,0.75
2023-03-07 10:10:00+00:00,-1,0.75
2023-03-07 11:00:00+00:00,1,0.75
2023-03-07 11:50:00+00:00,-1,0.75
2023-03-07 12:10:00+00:00,1,0.75
2023-03-07 14:20:00+00:00,-1,0.75
2023-03-07 15:40:00+00:00,1,0.75
2023-03-07 19:20:00+00:00,-1,0.75
2023-03-07 21:10:00+00:00,1,0.75
2023-03-07 22:00:00+00:00,-1,0.75
2023-03-09 09:50:00+00:00,1,0.75
2023-03-09 10:50:00+00:00,-1,0.75
2023-03-09 15:00:00+00:00,1,0.75
2023-03-09 16:10:00+00:00,-1,0.75
2023-03-09 16:30:00+00:00,1,0.75
2023-03-09 21:30:00+00:00,-1,0.75
2023-03-10 12:30:00+00:00,1,0.75
2023-03-10 13:30:00+00:00,-1,0.75
2023-03-10 17:40:00+00:00,1,0.75
2023-03-10 18:40:00+00:00,-1,0.75
2023-03-10 19:20:00+00:00,1,0.75
2023-03-10 20:50:00+00:00,-1,0.75
2023-03-10 23:10:00+00:00,1,0.75
2023-03-13 14:30:00+00:00,-1,0.75
2023-03-13 18:10:00+00:00,1,0.75
2023-03-13 19:30:00+00:00,-1,0.75
2023-03-13 21:40:00+00:00,1,0.75
2023-03-13 21:50:00+00:00,-1,0.75
2023-03-13 22:00:00+00:00,1,0.75
2023-03-13 22:10:00+00:00,-1,0.75
2023-03-14 14:00:00+00:00,1,0.75
2023-03-14 20:10:00+00:00,-1,0.75
2023-03-15 10:00:00+00:00,1,0.75
2023-03-15 11:10:00+00:00,-1,0.75
2023-03-15 11:30:00+00:00,1,0.75
2023-03-15 12:30:00+00:00,-1,0.75
2023-03-15 13:20:00+00:00,1,0.75
2023-03-15 13:40:00+00:00,-1,0.75
2023-03-15 21:50:00+00:00,1,0.75
2023-03-16 09:50:00+00:00,-1,0.75
2023-03-16 10:40:00+00:00,1,0.75
2023-03-16 15:20:00+00:00,-1,0.75
2023-03-16 17:30:00+00:00,1,0.75
2023-03-17 17:10:00+00:00,-1,0.75
2023-03-17 18:00:00+00:00,1,0.75
2023-03-17 20:00:00+00:00,-1,0.75
2023-03-20 09:50:00+00:00,1,0.75
2023-03-20 10:00:00+00:00,-1,0.75
2023-03-20 10:10:00+00:00,1,0.75
2023-03-20 22:40:00+00:00,-1,0.75
2023-03-20 23:20:00+00:00,1,0.75
2023-03-21 10:10:00+00:00,-1,0.75
2023-03-21 12:10:00+00:00,1,0.75
2023-03-21 18:00:00+00:00,-1,0.75
2023-03-22 10:00:00+00:00,1,0.75
2023-03-22 10:50:00+00:00,-1,0.75
2023-03-22 12:10:00+00:00,1,0.75
2023-03-22 15:40:00+00:00,-1,0.75
2023-03-22 15:50:00+00:00,1,0.75
2023-03-22 16:10:00+00:00,-1,0.75
2023-03-22 18:40:00+00:00,1,0.75
2023-03-22 19:00:00+00:00,-1,0.75
2023-03-22 19:20:00+00:00,1,0.75
2023-03-22 20:10:00+00:00,-1,0.75
2023-03-23 19:10:00+00:00,1,0.75
2023-03-23 20:20:00+00:00,-1,0.75
2023-03-23 23:10:00+00:00,1,0.75
2023-03-28 10:30:00+00:00,-1,0.75
2023-03-28 15:30:00+00:00,1,0.75
2023-03-28 20:50:00+00:00,-1,0.75
2023-03-28 22:50:00+00:00,1,0.75
2023-03-28 23:00:00+00:00,-1,0.75
2023-03-29 13:10:00+00:00,1,0.75
2023-03-29 17:40:00+00:00,-1,0.75
2023-03-29 18:40:00+00:00,1,0.75
2023-03-29 19:50:00+00:00,-1,0.75
2023-03-29 20:20:00+00:00,1,0.75
2023-03-29 20:30:00+00:00,-1,0.75
2023-03-29 21:30:00+00:00,1,0.75
2023-03-29 22:40:00+00:00,-1,0.75
2023-03-29 22:50:00+00:00,1,0.75
2023-03-30 10:10:00+00:00,-1,0.75
2023-03-30 10:30:00+00:00,1,0.75
2023-03-30 23:10:00+00:00,-1,0.75
2023-03-30 23:40:00+00:00,1,0.75
2023-03-31 09:50:00+00:00,-1,0.75
2023-03-31 15:30:00+00:00,1,0.75
2023-03-31 16:10:00+00:00,-1,0.75
2023-03-31 16:30:00+00:00,1,0.75
2023-04-03 18:30:00+00:00,-1,0.75
2023-04-03 22:20:00+00:00,1,0.75
2023-04-04 16:20:00+00:00,-1,0.75
2023-04-04 22:00:00+00:00,1,0.75
2023-04-04 22:10:00+00:00,-1,0.75
2023-04-05 18:00:00+00:00,1,0.75
2023-04-06 15:40:00+00:00,-1,0.75
2023-04-06 16:50:00+00:00,1,0.75
2023-04-06 17:20:00+00:00,-1,0.75
2023-04-06 21:00:00+00:00,1,0.75
2023-04-06 23:20:00+00:00,-1,0.75
2023-04-07 09:50:00+00:00,1,0.75
2023-04-07 14:20:00+00:00,-1,0.75
2023-04-07 17:00:00+00:00,1,0.75
2023-04-10 23:30:00+00:00,-1,0.75
2023-04-10 23:40:00+00:00,1,0.75
2023-04-11 10:50:00+00:00,-1,0.75
2023-04-11 11:40:00+00:00,1,0.75
2023-04-11 16:10:00+00:00,-1,0.75
2023-04-12 09:50:00+00:00,1,0.75
2023-04-12 17:30:00+00:00,-1,0.75
2023-04-12 22:00:00+00:00,1,0.75
2023-04-13 10:00:00+00:00,-1,0.75
2023-04-13 16:30:00+00:00,1,0.75
2023-04-13 17:40:00+00:00,-1,0.75
2023-04-13 18:20:00+00:00,1,0.75
2023-04-13 21:10:00+00:00,-1,0.75
2023-04-14 18:20:00+00:00,1,0.75
2023-04-17 14:20:00+00:00,-1,0.75
2023-04-17 15:10:00+00:00,1,0.75
2023-04-17 19:50:00+00:00,-1,0.75
2023-04-17 22:30:00+00:00,1,0.75
2023-04-17 22:40:00+00:00,-1,0.75
2023-04-18 11:00:00+00:00,1,0.75
2023-04-18 11:50:00+00:00,-1,0.75
2023-04-18 18:00:00+00:00,1,0.75
2023-04-18 19:10:00+00:00,-1,0.75
2023-04-18 19:30:00+00:00,1,0.75
2023-04-18 20:00:00+00:00,-1,0.75
2023-04-18 20:30:00+00:00,1,0.75
2023-04-18 20:40:00+00:00,-1,0.75
2023-04-18 21:50:00+00:00,1,0.75
2023-04-18 23:00:00+00:00,-1,0.75
2023-04-19 19:50:00+00:00,1,0.75
2023-04-19 20:50:00+00:00,-1,0.75
2023-04-20 14:20:00+00:00,1,0.75
2023-04-20 23:20:00+00:00,-1,0.75
2023-04-21 09:50:00+00:00,1,0.75
2023-04-21 10:00:00+00:00,-1,0.75
2023-04-21 11:30:00+00:00,1,0.75
2023-04-21 12:20:00+00:00,-1,0.75
2023-04-21 14:40:00+00:00,1,0.75
2023-04-21 15:10:00+00:00,-1,0.75
2023-04-21 18:10:00+00:00,1,0.75
2023-04-21 18:30:00+00:00,-1,0.75
2023-04-24 10:00:00+00:00,1,0.75
2023-04-24 11:50:00+00:00,-1,0.75
2023-04-24 21:30:00+00:00,1,0.75
2023-04-24 21:40:00+00:00,-1,0.75
2023-04-24 22:00:00+00:00,1,0.75
2023-04-24 23:40:00+00:00,-1,0.75
2023-04-25 15:10:00+00:00,1,0.75
2023-04-25 16:00:00+00:00,-1,0.75
