dt,side,conf
2022-01-26 21:20:00+00:00,1,0.75
2022-01-26 22:50:00+00:00,-1,0.75
2022-01-27 10:30:00+00:00,1,0.75
2022-01-27 20:40:00+00:00,-1,0.75
2022-01-27 22:00:00+00:00,1,0.75
2022-01-28 10:30:00+00:00,-1,0.75
2022-01-28 12:30:00+00:00,1,0.75
2022-01-28 18:30:00+00:00,-1,0.75
2022-01-28 21:40:00+00:00,1,0.75
2022-01-28 21:50:00+00:00,-1,0.75
2022-01-28 23:40:00+00:00,1,0.75
2022-01-31 14:20:00+00:00,-1,0.75
2022-01-31 15:40:00+00:00,1,0.75
2022-01-31 17:30:00+00:00,-1,0.75
2022-01-31 19:50:00+00:00,1,0.75
2022-02-01 09:10:00+00:00,-1,0.75
2022-02-01 13:30:00+00:00,1,0.75
2022-02-01 14:10:00+00:00,-1,0.75
2022-02-01 14:30:00+00:00,1,0.75
2022-02-01 15:00:00+00:00,-1,0.75
2022-02-01 23:20:00+00:00,1,0.75
2022-02-02 10:50:00+00:00,-1,0.75
2022-02-02 14:40:00+00:00,1,0.75
2022-02-02 18:10:00+00:00,-1,0.75
2022-02-02 20:50:00+00:00,1,0.75
2022-02-03 06:50:00+00:00,-1,0.75
2022-02-03 15:20:00+00:00,1,0.75
2022-02-03 16:30:00+00:00,-1,0.75
2022-02-03 22:00:00+00:00,1,0.75
2022-02-03 22:40:00+00:00,-1,0.75
2022-02-04 06:50:00+00:00,1,0.75
2022-02-04 14:10:00+00:00,-1,0.75
2022-02-04 20:40:00+00:00,1,0.75
2022-02-07 07:00:00+00:00,-1,0.75
2022-02-07 09:40:00+00:00,1,0.75
2022-02-07 11:10:00+00:00,-1,0.75
2022-02-07 14:30:00+00:00,1,0.75
2022-02-07 14:40:00+00:00,-1,0.75
2022-02-07 14:50:00+00:00,1,0.75
2022-02-07 15:00:00+00:00,-1,0.75
2022-02-07 18:00:00+00:00,1,0.75
2022-02-07 19:40:00+00:00,-1,0.75
2022-02-07 20:20:00+00:00,1,0.75
2022-02-08 07:10:00+00:00,-1,0.75
2022-02-08 09:00:00+00:00,1,0.75
2022-02-09 10:10:00+00:00,-1,0.75
2022-02-09 10:20:00+00:00,1,0.75
2022-02-09 10:40:00+00:00,-1,0.75
2022-02-09 11:50:00+00:00,1,0.75
2022-02-09 15:40:00+00:00,-1,0.75
2022-02-09 17:10:00+00:00,1,0.75
2022-02-09 22:20:00+00:00,-1,0.75
2022-02-10 06:50:00+00:00,1,0.75
2022-02-10 07:10:00+00:00,-1,0.75
2022-02-10 16:00:00+00:00,1,0.75
2022-02-10 16:50:00+00:00,-1,0.75
2022-02-10 17:40:00+00:00,1,0.75
2022-02-10 21:10:00+00:00,-1,0.75
2022-02-11 16:00:00+00:00,1,0.75
2022-02-11 18:10:00+00:00,-1,0.75
2022-02-11 19:00:00+00:00,1,0.75
2022-02-11 20:00:00+00:00,-1,0.75
2022-02-11 20:40:00+00:00,1,0.75
2022-02-11 20:50:00+00:00,-1,0.75
2022-02-11 21:10:00+00:00,1,0.75
2022-02-11 21:20:00+00:00,-1,0.75
2022-02-14 10:30:00+00:00,1,0.75
2022-02-14 11:10:00+00:00,-1,0.75
2022-02-14 14:50:00+00:00,1,0.75
2022-02-14 15:10:00+00:00,-1,0.75
2022-02-14 15:30:00+00:00,1,0.75
2022-02-14 21:50:00+00:00,-1,0.75
2022-02-14 23:30:00+00:00,1,0.75
2022-02-15 17:40:00+00:00,-1,0.75
2022-02-15 22:50:00+00:00,1,0.75
2022-02-16 11:00:00+00:00,-1,0.75
2022-02-16 11:20:00+00:00,1,0.75
2022-02-16 12:10:00+00:00,-1,0.75
2022-02-16 14:30:00+00:00,1,0.75
2022-02-16 16:50:00+00:00,-1,0.75
2022-02-16 19:00:00+00:00,1,0.75
2022-02-17 07:00:00+00:00,-1,0.75
2022-02-17 13:50:00+00:00,1,0.75
2022-02-17 14:20:00+00:00,-1,0.75
2022-02-17 14:50:00+00:00,1,0.75
2022-02-17 17:10:00+00:00,-1,0.75
2022-02-17 20:00:00+00:00,1,0.75
2022-02-17 20:20:00+00:00,-1,0.75
2022-02-17 20:50:00+00:00,1,0.75
2022-02-17 21:40:00+00:00,-1,0.75
2022-02-18 07:00:00+00:00,1,0.75
2022-02-18 10:20:00+00:00,-1,0.75
2022-02-21 07:00:00+00:00,1,0.75
2022-02-21 10:20:00+00:00,-1,0.75
2022-02-21 20:00:00+00:00,1,0.75
2022-02-21 20:20:00+00:00,-1,0.75
2022-02-22 08:10:00+00:00,1,0.75
2022-02-22 09:30:00+00:00,-1,0.75
2022-02-22 11:20:00+00:00,1,0.75
2022-02-22 19:20:00+00:00,-1,0.75
2022-02-22 22:30:00+00:00,1,0.75
2022-02-24 06:50:00+00:00,-1,0.75
2022-02-24 18:30:00+00:00,1,0.75
2022-02-25 11:50:00+00:00,-1,0.75
2022-02-25 14:40:00+00:00,1,0.75
2022-02-25 21:00:00+00:00,-1,0.75
2022-03-24 09:50:00+00:00,1,0.75
2022-03-25 10:20:00+00:00,-1,0.75
2022-03-30 10:40:00+00:00,1,0.75
2022-03-30 10:50:00+00:00,-1,0.75
2022-03-30 12:40:00+00:00,1,0.75
2022-03-30 12:50:00+00:00,-1,0.75
2022-03-30 13:40:00+00:00,1,0.75
2022-03-31 15:30:00+00:00,-1,0.75
2022-03-31 16:40:00+00:00,1,0.75
2022-04-01 14:00:00+00:00,-1,0.75
2022-04-01 14:20:00+00:00,1,0.75
2022-04-04 10:40:00+00:00,-1,0.75
2022-04-04 11:20:00+00:00,1,0.75
2022-04-04 13:50:00+00:00,-1,0.75
2022-04-04 15:00:00+00:00,1,0.75
2022-04-04 15:10:00+00:00,-1,0.75
2022-04-04 16:10:00+00:00,1,0.75
2022-04-04 17:00:00+00:00,-1,0.75
2022-04-04 17:20:00+00:00,1,0.75
2022-04-05 10:10:00+00:00,-1,0.75
2022-04-05 15:20:00+00:00,1,0.75
2022-04-05 17:30:00+00:00,-1,0.75
2022-04-06 11:10:00+00:00,1,0.75
2022-04-06 13:50:00+00:00,-1,0.75
2022-04-06 15:40:00+00:00,1,0.75
2022-04-06 16:40:00+00:00,-1,0.75
2022-04-07 14:10:00+00:00,1,0.75
2022-04-07 15:00:00+00:00,-1,0.75
2022-04-07 15:10:00+00:00,1,0.75
2022-04-07 15:50:00+00:00,-1,0.75
2022-04-07 16:40:00+00:00,1,0.75
2022-04-08 10:30:00+00:00,-1,0.75
2022-04-08 13:00:00+00:00,1,0.75
2022-04-08 13:40:00+00:00,-1,0.75
2022-04-08 17:00:00+00:00,1,0.75
2022-04-08 18:30:00+00:00,-1,0.75
2022-04-11 10:50:00+00:00,1,0.75
2022-04-11 11:10:00+00:00,-1,0.75
2022-04-12 15:50:00+00:00,1,0.75
2022-04-13 12:10:00+00:00,-1,0.75
2022-04-13 13:20:00+00:00,1,0.75
2022-04-13 15:10:00+00:00,-1,0.75
2022-04-13 17:50:00+00:00,1,0.75
2022-04-14 10:00:00+00:00,-1,0.75
2022-04-15 11:10:00+00:00,1,0.75
2022-04-15 12:10:00+00:00,-1,0.75
2022-04-15 14:50:00+00:00,1,0.75
2022-04-15 15:40:00+00:00,-1,0.75
2022-04-15 15:50:00+00:00,1,0.75
2022-04-15 16:30:00+00:00,-1,0.75
2022-04-15 17:20:00+00:00,1,0.75
2022-04-18 10:20:00+00:00,-1,0.75
2022-04-19 15:50:00+00:00,1,0.75
2022-04-20 16:20:00+00:00,-1,0.75
2022-04-21 12:30:00+00:00,1,0.75
2022-04-21 13:00:00+00:00,-1,0.75
2022-04-25 09:50:00+00:00,1,0.75
2022-04-25 10:00:00+00:00,-1,0.75
2022-04-25 14:50:00+00:00,1,0.75
2022-04-25 15:00:00+00:00,-1,0.75
2022-04-25 15:40:00+00:00,1,0.75
2022-04-25 18:10:00+00:00,-1,0.75
2022-04-25 18:40:00+00:00,1,0.75
2022-04-28 14:10:00+00:00,-1,0.75
2022-04-29 10:20:00+00:00,1,0.75
2022-04-29 16:20:00+00:00,-1,0.75
2022-05-05 09:50:00+00:00,1,0.75
2022-05-06 10:00:00+00:00,-1,0.75
2022-05-06 12:10:00+00:00,1,0.75
2022-05-06 13:00:00+00:00,-1,0.75
2022-05-06 14:20:00+00:00,1,0.75
2022-05-11 11:50:00+00:00,-1,0.75
2022-05-11 14:00:00+00:00,1,0.75
2022-05-11 14:50:00+00:00,-1,0.75
2022-05-11 15:20:00+00:00,1,0.75
2022-05-12 10:20:00+00:00,-1,0.75
2022-05-13 12:30:00+00:00,1,0.75
2022-05-17 15:20:00+00:00,-1,0.75
2022-05-17 16:00:00+00:00,1,0.75
2022-05-18 16:50:00+00:00,-1,0.75
2022-05-19 09:50:00+00:00,1,0.75
2022-05-19 10:00:00+00:00,-1,0.75
2022-05-19 10:30:00+00:00,1,0.75
2022-05-19 13:40:00+00:00,-1,0.75
2022-05-19 14:00:00+00:00,1,0.75
2022-05-19 14:10:00+00:00,-1,0.75
2022-05-19 14:20:00+00:00,1,0.75
2022-05-19 14:30:00+00:00,-1,0.75
2022-05-19 16:40:00+00:00,1,0.75
2022-05-20 10:50:00+00:00,-1,0.75
2022-05-20 18:40:00+00:00,1,0.75
2022-05-23 12:50:00+00:00,-1,0.75
2022-05-24 14:50:00+00:00,1,0.75
2022-05-25 12:30:00+00:00,-1,0.75
2022-05-25 13:00:00+00:00,1,0.75
2022-05-26 13:40:00+00:00,-1,0.75
2022-05-26 17:40:00+00:00,1,0.75
2022-05-27 15:10:00+00:00,-1,0.75
2022-05-27 16:20:00+00:00,1,0.75
2022-05-27 18:30:00+00:00,-1,0.75
2022-05-30 10:00:00+00:00,1,0.75
2022-05-30 12:00:00+00:00,-1,0.75
2022-05-30 12:20:00+00:00,1,0.75
2022-05-30 13:50:00+00:00,-1,0.75
2022-05-30 14:20:00+00:00,1,0.75
2022-05-30 14:40:00+00:00,-1,0.75
2022-05-30 14:50:00+00:00,1,0.75
2022-05-31 11:00:00+00:00,-1,0.75
2022-06-01 11:10:00+00:00,1,0.75
2022-06-01 17:10:00+00:00,-1,0.75
2022-06-02 15:20:00+00:00,1,0.75
2022-06-02 17:40:00+00:00,-1,0.75
2022-06-03 10:10:00+00:00,1,0.75
2022-06-03 10:40:00+00:00,-1,0.75
2022-06-03 15:40:00+00:00,1,0.75
2022-06-06 12:30:00+00:00,-1,0.75
2022-06-06 13:40:00+00:00,1,0.75
2022-06-06 18:40:00+00:00,-1,0.75
2022-06-07 09:50:00+00:00,1,0.75
2022-06-07 10:00:00+00:00,-1,0.75
2022-06-07 12:40:00+00:00,1,0.75
2022-06-07 13:00:00+00:00,-1,0.75
2022-06-07 14:20:00+00:00,1,0.75
2022-06-08 15:40:00+00:00,-1,0.75
2022-06-08 16:30:00+00:00,1,0.75
2022-06-08 17:20:00+00:00,-1,0.75
2022-06-08 17:30:00+00:00,1,0.75
2022-06-09 10:20:00+00:00,-1,0.75
2022-06-09 15:40:00+00:00,1,0.75
2022-06-10 15:40:00+00:00,-1,0.75
2022-06-10 16:00:00+00:00,1,0.75
2022-06-14 17:20:00+00:00,-1,0.75
2022-06-15 10:00:00+00:00,1,0.75
2022-06-15 10:20:00+00:00,-1,0.75
2022-06-15 12:30:00+00:00,1,0.75
2022-06-15 13:30:00+00:00,-1,0.75
2022-06-15 14:20:00+00:00,1,0.75
2022-06-15 14:30:00+00:00,-1,0.75
2022-06-15 14:40:00+00:00,1,0.75
2022-06-15 15:10:00+00:00,-1,0.75
2022-06-16 11:00:00+00:00,1,0.75
2022-06-16 12:00:00+00:00,-1,0.75
2022-06-16 14:50:00+00:00,1,0.75
2022-06-16 17:00:00+00:00,-1,0.75
2022-06-17 09:50:00+00:00,1,0.75
2022-06-17 10:00:00+00:00,-1,0.75
2022-06-17 15:50:00+00:00,1,0.75
2022-06-17 17:40:00+00:00,-1,0.75
2022-06-17 18:40:00+00:00,1,0.75
2022-06-20 11:10:00+00:00,-1,0.75
2022-06-20 14:20:00+00:00,1,0.75
2022-06-20 14:50:00+00:00,-1,0.75
2022-06-22 14:50:00+00:00,1,0.75
2022-06-22 16:00:00+00:00,-1,0.75
2022-06-23 17:10:00+00:00,1,0.75
2022-06-24 13:00:00+00:00,-1,0.75
2022-06-24 16:50:00+00:00,1,0.75
2022-06-24 17:20:00+00:00,-1,0.75
2022-06-27 10:20:00+00:00,1,0.75
2022-06-27 11:20:00+00:00,-1,0.75
2022-06-27 12:40:00+00:00,1,0.75
2022-06-27 13:30:00+00:00,-1,0.75
2022-06-28 13:50:00+00:00,1,0.75
2022-06-28 18:10:00+00:00,-1,0.75
2022-06-29 11:40:00+00:00,1,0.75
2022-06-29 12:30:00+00:00,-1,0.75
2022-06-29 17:10:00+00:00,1,0.75
2022-06-30 10:40:00+00:00,-1,0.75
2022-07-04 14:50:00+00:00,1,0.75
2022-07-04 15:30:00+00:00,-1,0.75
2022-07-04 15:40:00+00:00,1,0.75
2022-07-04 16:10:00+00:00,-1,0.75
2022-07-04 16:50:00+00:00,1,0.75
2022-07-04 17:00:00+00:00,-1,0.75
2022-07-05 10:10:00+00:00,1,0.75
2022-07-05 12:20:00+00:00,-1,0.75
2022-07-05 12:40:00+00:00,1,0.75
2022-07-05 13:00:00+00:00,-1,0.75
2022-07-05 13:20:00+00:00,1,0.75
2022-07-06 15:30:00+00:00,-1,0.75
2022-07-07 13:30:00+00:00,1,0.75
2022-07-08 11:30:00+00:00,-1,0.75
2022-07-08 13:10:00+00:00,1,0.75
2022-07-08 15:30:00+00:00,-1,0.75
2022-07-11 09:50:00+00:00,1,0.75
2022-07-11 10:20:00+00:00,-1,0.75
2022-07-12 14:00:00+00:00,1,0.75
2022-07-12 14:30:00+00:00,-1,0.75
2022-07-12 15:00:00+00:00,1,0.75
2022-07-13 10:30:00+00:00,-1,0.75
2022-07-13 10:50:00+00:00,1,0.75
2022-07-13 11:00:00+00:00,-1,0.75
2022-07-14 11:30:00+00:00,1,0.75
2022-07-14 12:50:00+00:00,-1,0.75
2022-07-14 17:20:00+00:00,1,0.75
2022-07-14 18:20:00+00:00,-1,0.75
2022-07-15 12:30:00+00:00,1,0.75
2022-07-18 12:10:00+00:00,-1,0.75
2022-07-18 14:20:00+00:00,1,0.75
2022-07-18 16:30:00+00:00,-1,0.75
2022-07-18 16:50:00+00:00,1,0.75
2022-07-18 17:10:00+00:00,-1,0.75
2022-07-19 15:20:00+00:00,1,0.75
2022-07-19 15:30:00+00:00,-1,0.75
2022-07-19 17:30:00+00:00,1,0.75
2022-07-20 17:20:00+00:00,-1,0.75
2022-07-21 09:50:00+00:00,1,0.75
2022-07-21 10:00:00+00:00,-1,0.75
2022-07-21 13:00:00+00:00,1,0.75
2022-07-21 13:10:00+00:00,-1,0.75
2022-07-21 13:20:00+00:00,1,0.75
2022-07-21 14:30:00+00:00,-1,0.75
2022-07-22 10:20:00+00:00,1,0.75
2022-07-22 17:40:00+00:00,-1,0.75
2022-07-22 18:10:00+00:00,1,0.75
2022-07-22 18:20:00+00:00,-1,0.75
2022-07-22 18:40:00+00:00,1,0.75
2022-07-25 16:30:00+00:00,-1,0.75
2022-07-26 12:10:00+00:00,1,0.75
2022-07-26 15:50:00+00:00,-1,0.75
2022-07-26 17:20:00+00:00,1,0.75
2022-07-26 17:30:00+00:00,-1,0.75
2022-07-26 18:00:00+00:00,1,0.75
2022-07-27 14:50:00+00:00,-1,0.75
2022-07-27 17:10:00+00:00,1,0.75
2022-07-28 11:30:00+00:00,-1,0.75
2022-07-28 13:50:00+00:00,1,0.75
2022-07-28 15:50:00+00:00,-1,0.75
2022-07-29 11:40:00+00:00,1,0.75
2022-07-29 12:20:00+00:00,-1,0.75
2022-07-29 12:50:00+00:00,1,0.75
2022-07-29 13:10:00+00:00,-1,0.75
2022-07-29 17:40:00+00:00,1,0.75
2022-08-01 09:50:00+00:00,-1,0.75
2022-08-01 16:20:00+00:00,1,0.75
2022-08-01 16:40:00+00:00,-1,0.75
2022-08-03 10:10:00+00:00,1,0.75
2022-08-03 10:20:00+00:00,-1,0.75
2022-08-03 10:30:00+00:00,1,0.75
2022-08-03 13:10:00+00:00,-1,0.75
2022-08-03 13:20:00+00:00,1,0.75
2022-08-03 14:00:00+00:00,-1,0.75
2022-08-05 17:00:00+00:00,1,0.75
2022-08-05 17:30:00+00:00,-1,0.75
2022-08-08 09:50:00+00:00,1,0.75
2022-08-08 13:10:00+00:00,-1,0.75
2022-08-09 13:50:00+00:00,1,0.75
2022-08-09 14:00:00+00:00,-1,0.75
2022-08-09 14:20:00+00:00,1,0.75
2022-08-09 17:10:00+00:00,-1,0.75
2022-08-09 17:30:00+00:00,1,0.75
2022-08-10 15:00:00+00:00,-1,0.75
2022-08-10 15:40:00+00:00,1,0.75
2022-08-10 16:00:00+00:00,-1,0.75
2022-08-11 10:10:00+00:00,1,0.75
2022-08-11 10:40:00+00:00,-1,0.75
2022-08-12 16:10:00+00:00,1,0.75
2022-08-15 11:00:00+00:00,-1,0.75
2022-08-15 16:00:00+00:00,1,0.75
2022-08-17 10:40:00+00:00,-1,0.75
2022-08-18 12:30:00+00:00,1,0.75
2022-08-18 13:20:00+00:00,-1,0.75
2022-08-18 14:50:00+00:00,1,0.75
2022-08-19 10:30:00+00:00,-1,0.75
2022-08-19 18:00:00+00:00,1,0.75
2022-08-22 18:10:00+00:00,-1,0.75
2022-08-22 18:30:00+00:00,1,0.75
2022-08-23 17:30:00+00:00,-1,0.75
2022-08-24 09:50:00+00:00,1,0.75
2022-08-24 10:20:00+00:00,-1,0.75
2022-08-24 11:00:00+00:00,1,0.75
2022-08-24 12:30:00+00:00,-1,0.75
2022-08-25 10:00:00+00:00,1,0.75
2022-08-25 10:10:00+00:00,-1,0.75
2022-08-25 10:20:00+00:00,1,0.75
2022-08-25 13:30:00+00:00,-1,0.75
2022-08-26 14:20:00+00:00,1,0.75
2022-09-01 10:40:00+00:00,-1,0.75
2022-09-01 17:10:00+00:00,1,0.75
2022-09-01 17:50:00+00:00,-1,0.75
2022-09-02 10:20:00+00:00,1,0.75
2022-09-05 09:50:00+00:00,-1,0.75
2022-09-05 14:50:00+00:00,1,0.75
2022-09-05 16:20:00+00:00,-1,0.75
2022-09-05 17:10:00+00:00,1,0.75
2022-09-05 17:30:00+00:00,-1,0.75
2022-09-06 17:30:00+00:00,1,0.75
2022-09-06 18:00:00+00:00,-1,0.75
2022-09-07 14:30:00+00:00,1,0.75
2022-09-07 14:50:00+00:00,-1,0.75
2022-09-07 15:00:00+00:00,1,0.75
2022-09-07 15:10:00+00:00,-1,0.75
2022-09-07 15:20:00+00:00,1,0.75
2022-09-07 15:30:00+00:00,-1,0.75
2022-09-08 14:20:00+00:00,1,0.75
2022-09-08 14:50:00+00:00,-1,0.75
2022-09-08 18:10:00+00:00,1,0.75
2022-09-12 09:50:00+00:00,-1,0.75
2022-09-12 10:40:00+00:00,1,0.75
2022-09-12 12:50:00+00:00,-1,0.75
2022-09-12 22:20:00+00:00,1,0.75
2022-09-13 10:20:00+00:00,-1,0.75
2022-09-13 12:00:00+00:00,1,0.75
2022-09-13 15:40:00+00:00,-1,0.75
2022-09-13 23:20:00+00:00,1,0.75
2022-09-13 23:40:00+00:00,-1,0.75
2022-09-14 15:40:00+00:00,1,0.75
2022-09-15 10:50:00+00:00,-1,0.75
2022-09-15 15:00:00+00:00,1,0.75
2022-09-15 17:20:00+00:00,-1,0.75
2022-09-15 17:40:00+00:00,1,0.75
2022-09-15 22:40:00+00:00,-1,0.75
2022-09-15 23:20:00+00:00,1,0.75
2022-09-15 23:40:00+00:00,-1,0.75
2022-09-16 10:00:00+00:00,1,0.75
2022-09-16 10:20:00+00:00,-1,0.75
2022-09-16 11:30:00+00:00,1,0.75
2022-09-16 14:00:00+00:00,-1,0.75
2022-09-16 19:50:00+00:00,1,0.75
2022-09-16 21:10:00+00:00,-1,0.75
2022-09-16 21:40:00+00:00,1,0.75
2022-09-19 12:40:00+00:00,-1,0.75
2022-09-19 14:30:00+00:00,1,0.75
2022-09-19 16:00:00+00:00,-1,0.75
2022-09-19 16:20:00+00:00,1,0.75
2022-09-19 16:40:00+00:00,-1,0.75
2022-09-19 17:20:00+00:00,1,0.75
2022-09-19 17:30:00+00:00,-1,0.75
2022-09-19 21:00:00+00:00,1,0.75
2022-09-20 09:50:00+00:00,-1,0.75
2022-09-20 21:30:00+00:00,1,0.75
2022-09-20 23:20:00+00:00,-1,0.75
2022-09-21 16:00:00+00:00,1,0.75
2022-09-21 18:40:00+00:00,-1,0.75
2022-09-21 19:30:00+00:00,1,0.75
2022-09-21 21:40:00+00:00,-1,0.75
2022-09-21 21:50:00+00:00,1,0.75
2022-09-21 22:30:00+00:00,-1,0.75
2022-09-22 10:00:00+00:00,1,0.75
2022-09-22 21:40:00+00:00,-1,0.75
2022-09-22 21:50:00+00:00,1,0.75
2022-09-22 22:00:00+00:00,-1,0.75
2022-09-23 21:40:00+00:00,1,0.75
2022-09-26 09:50:00+00:00,-1,0.75
2022-09-26 16:10:00+00:00,1,0.75
2022-09-26 17:50:00+00:00,-1,0.75
2022-09-27 10:20:00+00:00,1,0.75
2022-09-27 13:50:00+00:00,-1,0.75
2022-09-27 15:50:00+00:00,1,0.75
2022-09-28 13:10:00+00:00,-1,0.75
2022-09-28 15:20:00+00:00,1,0.75
2022-09-28 15:40:00+00:00,-1,0.75
2022-09-28 20:30:00+00:00,1,0.75
2022-09-29 10:40:00+00:00,-1,0.75
2022-09-29 11:00:00+00:00,1,0.75
2022-09-29 11:20:00+00:00,-1,0.75
2022-09-29 11:30:00+00:00,1,0.75
2022-09-29 12:30:00+00:00,-1,0.75
2022-09-29 16:10:00+00:00,1,0.75
2022-09-30 11:40:00+00:00,-1,0.75
2022-09-30 12:40:00+00:00,1,0.75
2022-09-30 13:10:00+00:00,-1,0.75
2022-09-30 16:10:00+00:00,1,0.75
2022-09-30 16:30:00+00:00,-1,0.75
2022-09-30 19:40:00+00:00,1,0.75
2022-10-03 10:10:00+00:00,-1,0.75
2022-10-03 13:40:00+00:00,1,0.75
2022-10-03 15:50:00+00:00,-1,0.75
2022-10-03 21:30:00+00:00,1,0.75
2022-10-04 10:00:00+00:00,-1,0.75
2022-10-04 14:50:00+00:00,1,0.75
2022-10-04 15:50:00+00:00,-1,0.75
2022-10-04 18:10:00+00:00,1,0.75
2022-10-04 20:50:00+00:00,-1,0.75
2022-10-04 21:30:00+00:00,1,0.75
2022-10-04 21:50:00+00:00,-1,0.75
2022-10-05 15:50:00+00:00,1,0.75
2022-10-05 21:50:00+00:00,-1,0.75
2022-10-06 09:50:00+00:00,1,0.75
2022-10-06 14:20:00+00:00,-1,0.75
2022-10-06 14:30:00+00:00,1,0.75
2022-10-06 14:50:00+00:00,-1,0.75
2022-10-06 17:20:00+00:00,1,0.75
2022-10-06 18:20:00+00:00,-1,0.75
2022-10-06 19:00:00+00:00,1,0.75
2022-10-06 19:30:00+00:00,-1,0.75
2022-10-06 20:50:00+00:00,1,0.75
2022-10-06 22:10:00+00:00,-1,0.75
2022-10-07 15:00:00+00:00,1,0.75
2022-10-07 16:10:00+00:00,-1,0.75
2022-10-10 20:50:00+00:00,1,0.75
2022-10-11 10:00:00+00:00,-1,0.75
2022-10-11 12:40:00+00:00,1,0.75
2022-10-11 13:10:00+00:00,-1,0.75
2022-10-11 14:00:00+00:00,1,0.75
2022-10-11 15:20:00+00:00,-1,0.75
2022-10-11 15:50:00+00:00,1,0.75
2022-10-11 16:00:00+00:00,-1,0.75
2022-10-11 16:30:00+00:00,1,0.75
2022-10-11 22:30:00+00:00,-1,0.75
2022-10-12 09:50:00+00:00,1,0.75
2022-10-12 10:00:00+00:00,-1,0.75
2022-10-12 14:10:00+00:00,1,0.75
2022-10-12 18:10:00+00:00,-1,0.75
2022-10-13 18:10:00+00:00,1,0.75
2022-10-13 22:00:00+00:00,-1,0.75
2022-10-14 16:30:00+00:00,1,0.75
2022-10-14 18:00:00+00:00,-1,0.75
2022-10-14 19:50:00+00:00,1,0.75
2022-10-14 20:20:00+00:00,-1,0.75
2022-10-14 21:10:00+00:00,1,0.75
2022-10-14 22:40:00+00:00,-1,0.75
2022-10-14 23:40:00+00:00,1,0.75
2022-10-17 17:30:00+00:00,-1,0.75
2022-10-17 20:40:00+00:00,1,0.75
2022-10-18 11:00:00+00:00,-1,0.75
2022-10-18 12:30:00+00:00,1,0.75
2022-10-18 14:30:00+00:00,-1,0.75
2022-10-18 15:40:00+00:00,1,0.75
2022-10-18 16:20:00+00:00,-1,0.75
2022-10-18 19:20:00+00:00,1,0.75
2022-10-18 19:40:00+00:00,-1,0.75
2022-10-18 20:20:00+00:00,1,0.75
2022-10-18 20:30:00+00:00,-1,0.75
2022-10-19 14:10:00+00:00,1,0.75
2022-10-19 14:30:00+00:00,-1,0.75
2022-10-19 14:40:00+00:00,1,0.75
2022-10-20 11:30:00+00:00,-1,0.75
2022-10-20 12:50:00+00:00,1,0.75
2022-10-20 15:40:00+00:00,-1,0.75
2022-10-20 21:10:00+00:00,1,0.75
2022-10-20 23:40:00+00:00,-1,0.75
2022-10-21 13:10:00+00:00,1,0.75
2022-10-24 11:40:00+00:00,-1,0.75
2022-10-24 16:10:00+00:00,1,0.75
2022-10-24 17:30:00+00:00,-1,0.75
2022-10-24 21:30:00+00:00,1,0.75
2022-10-24 22:00:00+00:00,-1,0.75
2022-10-25 11:30:00+00:00,1,0.75
2022-10-25 21:30:00+00:00,-1,0.75
2022-10-25 22:40:00+00:00,1,0.75
2022-10-26 10:10:00+00:00,-1,0.75
2022-10-26 11:20:00+00:00,1,0.75
