dt,side,conf
2022-02-10 17:20:00+00:00,-1,0.75
2022-02-10 17:30:00+00:00,1,0.75
2022-02-10 20:40:00+00:00,-1,0.75
2022-02-11 16:00:00+00:00,1,0.75
2022-02-11 17:30:00+00:00,-1,0.75
2022-02-14 10:30:00+00:00,1,0.75
2022-02-14 11:00:00+00:00,-1,0.75
2022-02-14 15:40:00+00:00,1,0.75
2022-02-14 21:50:00+00:00,-1,0.75
2022-02-14 23:20:00+00:00,1,0.75
2022-02-15 20:50:00+00:00,-1,0.75
2022-02-15 22:00:00+00:00,1,0.75
2022-02-16 12:20:00+00:00,-1,0.75
2022-02-16 15:00:00+00:00,1,0.75
2022-02-16 15:20:00+00:00,-1,0.75
2022-02-16 18:10:00+00:00,1,0.75
2022-02-16 20:30:00+00:00,-1,0.75
2022-02-16 22:00:00+00:00,1,0.75
2022-02-17 07:00:00+00:00,-1,0.75
2022-02-18 07:00:00+00:00,1,0.75
2022-02-18 10:00:00+00:00,-1,0.75
2022-02-18 15:50:00+00:00,1,0.75
2022-02-18 16:00:00+00:00,-1,0.75
2022-02-18 23:10:00+00:00,1,0.75
2022-02-18 23:20:00+00:00,-1,0.75
2022-02-18 23:30:00+00:00,1,0.75
2022-02-21 10:20:00+00:00,-1,0.75
2022-02-22 08:20:00+00:00,1,0.75
2022-02-22 09:30:00+00:00,-1,0.75
2022-02-22 14:10:00+00:00,1,0.75
2022-02-22 19:20:00+00:00,-1,0.75
2022-02-22 22:30:00+00:00,1,0.75
2022-02-24 06:50:00+00:00,-1,0.75
2022-02-24 19:10:00+00:00,1,0.75
2022-02-25 11:40:00+00:00,-1,0.75
2022-02-25 15:50:00+00:00,1,0.75
2022-02-25 20:50:00+00:00,-1,0.75
2022-02-25 23:20:00+00:00,1,0.75
2022-03-24 12:20:00+00:00,-1,0.75
2022-03-29 10:20:00+00:00,1,0.75
2022-03-29 12:50:00+00:00,-1,0.75
2022-03-30 09:50:00+00:00,1,0.75
2022-04-05 10:50:00+00:00,-1,0.75
2022-04-06 12:50:00+00:00,1,0.75
2022-04-06 13:50:00+00:00,-1,0.75
2022-04-06 16:30:00+00:00,1,0.75
2022-04-06 16:50:00+00:00,-1,0.75
2022-04-06 17:00:00+00:00,1,0.75
2022-04-06 17:10:00+00:00,-1,0.75
2022-04-07 11:40:00+00:00,1,0.75
2022-04-07 13:30:00+00:00,-1,0.75
2022-04-07 14:00:00+00:00,1,0.75
2022-04-07 14:50:00+00:00,-1,0.75
2022-04-07 18:20:00+00:00,1,0.75
2022-04-08 11:40:00+00:00,-1,0.75
2022-04-08 17:50:00+00:00,1,0.75
2022-04-08 18:40:00+00:00,-1,0.75
2022-04-11 10:20:00+00:00,1,0.75
2022-04-11 12:00:00+00:00,-1,0.75
2022-04-12 15:40:00+00:00,1,0.75
2022-04-13 11:20:00+00:00,-1,0.75
2022-04-13 13:20:00+00:00,1,0.75
2022-04-13 15:40:00+00:00,-1,0.75
2022-04-13 17:10:00+00:00,1,0.75
2022-04-14 10:10:00+00:00,-1,0.75
2022-04-15 11:10:00+00:00,1,0.75
2022-04-15 12:00:00+00:00,-1,0.75
2022-04-15 14:50:00+00:00,1,0.75
2022-04-18 10:20:00+00:00,-1,0.75
2022-04-19 17:30:00+00:00,1,0.75
2022-04-20 10:20:00+00:00,-1,0.75
2022-04-20 11:30:00+00:00,1,0.75
2022-04-20 16:40:00+00:00,-1,0.75
2022-04-21 12:40:00+00:00,1,0.75
2022-04-21 12:50:00+00:00,-1,0.75
2022-04-22 10:20:00+00:00,1,0.75
2022-04-22 11:20:00+00:00,-1,0.75
2022-04-22 18:20:00+00:00,1,0.75
2022-04-25 09:50:00+00:00,-1,0.75
2022-04-25 16:10:00+00:00,1,0.75
2022-04-25 16:40:00+00:00,-1,0.75
2022-04-25 16:50:00+00:00,1,0.75
2022-04-25 17:50:00+00:00,-1,0.75
2022-04-26 10:10:00+00:00,1,0.75
2022-04-28 13:50:00+00:00,-1,0.75
2022-04-29 11:40:00+00:00,1,0.75
2022-04-29 12:50:00+00:00,-1,0.75
2022-04-29 13:00:00+00:00,1,0.75
2022-04-29 16:20:00+00:00,-1,0.75
2022-04-29 17:00:00+00:00,1,0.75
2022-05-04 10:40:00+00:00,-1,0.75
2022-05-05 10:00:00+00:00,1,0.75
2022-05-05 11:20:00+00:00,-1,0.75
2022-05-05 13:20:00+00:00,1,0.75
2022-05-05 15:40:00+00:00,-1,0.75
2022-05-05 15:50:00+00:00,1,0.75
2022-05-05 16:00:00+00:00,-1,0.75
2022-05-05 16:10:00+00:00,1,0.75
2022-05-05 17:10:00+00:00,-1,0.75
2022-05-05 17:20:00+00:00,1,0.75
2022-05-06 10:10:00+00:00,-1,0.75
2022-05-06 15:00:00+00:00,1,0.75
2022-05-06 17:40:00+00:00,-1,0.75
2022-05-06 18:00:00+00:00,1,0.75
2022-05-11 10:00:00+00:00,-1,0.75
2022-05-11 10:20:00+00:00,1,0.75
2022-05-11 14:50:00+00:00,-1,0.75
2022-05-11 18:10:00+00:00,1,0.75
2022-05-12 09:50:00+00:00,-1,0.75
2022-05-12 13:10:00+00:00,1,0.75
2022-05-12 13:30:00+00:00,-1,0.75
2022-05-12 14:30:00+00:00,1,0.75
2022-05-12 14:40:00+00:00,-1,0.75
2022-05-13 12:20:00+00:00,1,0.75
2022-05-13 14:20:00+00:00,-1,0.75
2022-05-13 14:30:00+00:00,1,0.75
2022-05-13 15:10:00+00:00,-1,0.75
2022-05-13 15:30:00+00:00,1,0.75
2022-05-13 18:40:00+00:00,-1,0.75
2022-05-16 09:50:00+00:00,1,0.75
2022-05-18 14:20:00+00:00,-1,0.75
2022-05-19 14:20:00+00:00,1,0.75
2022-05-19 14:30:00+00:00,-1,0.75
2022-05-19 15:30:00+00:00,1,0.75
2022-05-19 15:40:00+00:00,-1,0.75
2022-05-19 16:30:00+00:00,1,0.75
2022-05-20 10:40:00+00:00,-1,0.75
2022-05-23 11:50:00+00:00,1,0.75
2022-05-23 12:30:00+00:00,-1,0.75
2022-05-24 13:40:00+00:00,1,0.75
2022-05-25 11:10:00+00:00,-1,0.75
2022-05-25 15:40:00+00:00,1,0.75
2022-05-26 13:30:00+00:00,-1,0.75
2022-05-26 18:10:00+00:00,1,0.75
2022-05-27 10:00:00+00:00,-1,0.75
2022-05-27 18:00:00+00:00,1,0.75
2022-05-27 18:20:00+00:00,-1,0.75
2022-05-30 10:00:00+00:00,1,0.75
2022-05-30 12:00:00+00:00,-1,0.75
2022-05-30 12:40:00+00:00,1,0.75
2022-05-30 13:20:00+00:00,-1,0.75
2022-05-30 17:40:00+00:00,1,0.75
2022-05-30 18:20:00+00:00,-1,0.75
2022-05-31 14:50:00+00:00,1,0.75
2022-05-31 16:30:00+00:00,-1,0.75
2022-05-31 17:40:00+00:00,1,0.75
2022-05-31 18:20:00+00:00,-1,0.75
2022-06-01 10:10:00+00:00,1,0.75
2022-06-02 10:00:00+00:00,-1,0.75
2022-06-03 10:00:00+00:00,1,0.75
2022-06-03 10:40:00+00:00,-1,0.75
2022-06-03 17:30:00+00:00,1,0.75
2022-06-06 12:30:00+00:00,-1,0.75
2022-06-06 16:50:00+00:00,1,0.75
2022-06-07 09:50:00+00:00,-1,0.75
2022-06-07 14:40:00+00:00,1,0.75
2022-06-08 14:30:00+00:00,-1,0.75
2022-06-08 16:40:00+00:00,1,0.75
2022-06-08 17:10:00+00:00,-1,0.75
2022-06-10 10:00:00+00:00,1,0.75
2022-06-10 11:30:00+00:00,-1,0.75
2022-06-10 13:20:00+00:00,1,0.75
2022-06-10 14:40:00+00:00,-1,0.75
2022-06-14 11:20:00+00:00,1,0.75
2022-06-14 15:20:00+00:00,-1,0.75
2022-06-14 16:10:00+00:00,1,0.75
2022-06-15 17:30:00+00:00,-1,0.75
2022-06-15 18:20:00+00:00,1,0.75
2022-06-17 15:10:00+00:00,-1,0.75
2022-06-17 15:50:00+00:00,1,0.75
2022-06-17 17:40:00+00:00,-1,0.75
2022-06-17 18:20:00+00:00,1,0.75
2022-06-20 12:20:00+00:00,-1,0.75
2022-06-20 12:50:00+00:00,1,0.75
2022-06-21 11:20:00+00:00,-1,0.75
2022-06-21 11:30:00+00:00,1,0.75
2022-06-21 11:50:00+00:00,-1,0.75
2022-06-21 12:00:00+00:00,1,0.75
2022-06-21 13:10:00+00:00,-1,0.75
2022-06-21 13:50:00+00:00,1,0.75
2022-06-21 14:00:00+00:00,-1,0.75
2022-06-21 14:10:00+00:00,1,0.75
2022-06-21 14:20:00+00:00,-1,0.75
2022-06-21 15:40:00+00:00,1,0.75
2022-06-22 09:50:00+00:00,-1,0.75
2022-06-22 13:50:00+00:00,1,0.75
2022-06-23 16:30:00+00:00,-1,0.75
2022-06-23 17:10:00+00:00,1,0.75
2022-06-23 17:20:00+00:00,-1,0.75
2022-06-24 09:50:00+00:00,1,0.75
2022-06-24 10:20:00+00:00,-1,0.75
2022-06-24 11:50:00+00:00,1,0.75
2022-06-24 13:00:00+00:00,-1,0.75
2022-06-24 16:10:00+00:00,1,0.75
2022-06-27 17:10:00+00:00,-1,0.75
2022-06-27 17:40:00+00:00,1,0.75
2022-06-28 10:20:00+00:00,-1,0.75
2022-06-28 14:00:00+00:00,1,0.75
2022-06-28 17:10:00+00:00,-1,0.75
2022-06-28 17:20:00+00:00,1,0.75
2022-06-28 17:40:00+00:00,-1,0.75
2022-06-28 17:50:00+00:00,1,0.75
2022-06-28 18:30:00+00:00,-1,0.75
2022-06-28 18:40:00+00:00,1,0.75
2022-06-29 10:00:00+00:00,-1,0.75
2022-06-30 15:40:00+00:00,1,0.75
2022-06-30 16:00:00+00:00,-1,0.75
2022-07-01 10:30:00+00:00,1,0.75
2022-07-01 18:20:00+00:00,-1,0.75
2022-07-04 10:00:00+00:00,1,0.75
2022-07-04 11:00:00+00:00,-1,0.75
2022-07-04 16:50:00+00:00,1,0.75
2022-07-05 17:30:00+00:00,-1,0.75
2022-07-06 10:20:00+00:00,1,0.75
2022-07-06 16:10:00+00:00,-1,0.75
2022-07-07 14:30:00+00:00,1,0.75
2022-07-07 16:40:00+00:00,-1,0.75
2022-07-08 13:50:00+00:00,1,0.75
2022-07-08 16:10:00+00:00,-1,0.75
2022-07-08 16:20:00+00:00,1,0.75
2022-07-11 10:20:00+00:00,-1,0.75
2022-07-12 11:40:00+00:00,1,0.75
2022-07-12 12:10:00+00:00,-1,0.75
2022-07-12 16:00:00+00:00,1,0.75
2022-07-12 16:30:00+00:00,-1,0.75
2022-07-12 16:40:00+00:00,1,0.75
2022-07-13 10:40:00+00:00,-1,0.75
2022-07-13 15:00:00+00:00,1,0.75
2022-07-13 15:40:00+00:00,-1,0.75
2022-07-14 10:20:00+00:00,1,0.75
2022-07-14 13:10:00+00:00,-1,0.75
2022-07-14 17:00:00+00:00,1,0.75
2022-07-15 10:40:00+00:00,-1,0.75
2022-07-15 12:10:00+00:00,1,0.75
2022-07-15 12:40:00+00:00,-1,0.75
2022-07-15 13:10:00+00:00,1,0.75
2022-07-18 11:20:00+00:00,-1,0.75
2022-07-18 15:00:00+00:00,1,0.75
2022-07-18 18:10:00+00:00,-1,0.75
2022-07-19 17:50:00+00:00,1,0.75
2022-07-20 14:40:00+00:00,-1,0.75
2022-07-21 15:50:00+00:00,1,0.75
2022-07-22 17:20:00+00:00,-1,0.75
2022-07-22 18:00:00+00:00,1,0.75
2022-07-25 10:20:00+00:00,-1,0.75
2022-07-25 10:50:00+00:00,1,0.75
2022-07-25 17:40:00+00:00,-1,0.75
2022-07-25 17:50:00+00:00,1,0.75
2022-07-26 15:40:00+00:00,-1,0.75
2022-07-26 18:00:00+00:00,1,0.75
2022-07-27 13:30:00+00:00,-1,0.75
2022-07-27 13:50:00+00:00,1,0.75
2022-07-27 14:10:00+00:00,-1,0.75
2022-07-27 17:40:00+00:00,1,0.75
2022-07-27 18:30:00+00:00,-1,0.75
2022-07-28 09:50:00+00:00,1,0.75
2022-07-28 10:20:00+00:00,-1,0.75
2022-07-28 14:30:00+00:00,1,0.75
2022-07-28 15:50:00+00:00,-1,0.75
2022-07-28 17:30:00+00:00,1,0.75
2022-07-29 13:10:00+00:00,-1,0.75
2022-07-29 17:30:00+00:00,1,0.75
2022-08-01 10:10:00+00:00,-1,0.75
2022-08-02 13:00:00+00:00,1,0.75
2022-08-02 16:20:00+00:00,-1,0.75
2022-08-02 16:40:00+00:00,1,0.75
2022-08-03 13:50:00+00:00,-1,0.75
2022-08-04 10:20:00+00:00,1,0.75
2022-08-04 11:20:00+00:00,-1,0.75
2022-08-04 12:10:00+00:00,1,0.75
2022-08-04 12:20:00+00:00,-1,0.75
2022-08-04 14:50:00+00:00,1,0.75
2022-08-04 15:20:00+00:00,-1,0.75
2022-08-04 17:30:00+00:00,1,0.75
2022-08-05 10:00:00+00:00,-1,0.75
2022-08-08 09:50:00+00:00,1,0.75
2022-08-08 13:10:00+00:00,-1,0.75
2022-08-08 15:30:00+00:00,1,0.75
2022-08-08 16:40:00+00:00,-1,0.75
2022-08-08 16:50:00+00:00,1,0.75
2022-08-08 17:00:00+00:00,-1,0.75
2022-08-09 12:20:00+00:00,1,0.75
2022-08-09 16:40:00+00:00,-1,0.75
2022-08-09 16:50:00+00:00,1,0.75
2022-08-09 17:00:00+00:00,-1,0.75
2022-08-09 17:40:00+00:00,1,0.75
2022-08-10 15:10:00+00:00,-1,0.75
2022-08-10 15:30:00+00:00,1,0.75
2022-08-10 16:10:00+00:00,-1,0.75
2022-08-10 18:30:00+00:00,1,0.75
2022-08-11 11:00:00+00:00,-1,0.75
2022-08-12 13:50:00+00:00,1,0.75
2022-08-12 14:40:00+00:00,-1,0.75
2022-08-12 15:10:00+00:00,1,0.75
2022-08-15 10:40:00+00:00,-1,0.75
2022-08-15 16:40:00+00:00,1,0.75
2022-08-16 17:10:00+00:00,-1,0.75
2022-08-16 18:30:00+00:00,1,0.75
2022-08-17 10:50:00+00:00,-1,0.75
2022-08-18 10:50:00+00:00,1,0.75
2022-08-19 10:20:00+00:00,-1,0.75
2022-08-19 17:40:00+00:00,1,0.75
2022-08-22 09:50:00+00:00,-1,0.75
2022-08-22 10:00:00+00:00,1,0.75
2022-08-22 16:50:00+00:00,-1,0.75
2022-08-22 18:30:00+00:00,1,0.75
2022-08-24 12:20:00+00:00,-1,0.75
2022-08-25 10:50:00+00:00,1,0.75
2022-08-25 12:40:00+00:00,-1,0.75
2022-08-25 17:10:00+00:00,1,0.75
2022-08-26 09:50:00+00:00,-1,0.75
2022-08-26 10:00:00+00:00,1,0.75
2022-08-26 10:20:00+00:00,-1,0.75
2022-08-26 11:00:00+00:00,1,0.75
2022-08-29 12:30:00+00:00,-1,0.75
2022-08-29 14:20:00+00:00,1,0.75
2022-08-30 13:20:00+00:00,-1,0.75
2022-08-30 14:00:00+00:00,1,0.75
2022-08-30 14:50:00+00:00,-1,0.75
2022-08-30 15:10:00+00:00,1,0.75
2022-08-30 15:20:00+00:00,-1,0.75
2022-08-31 09:50:00+00:00,1,0.75
2022-09-01 10:00:00+00:00,-1,0.75
2022-09-01 16:00:00+00:00,1,0.75
2022-09-05 10:10:00+00:00,-1,0.75
2022-09-05 14:50:00+00:00,1,0.75
2022-09-05 18:20:00+00:00,-1,0.75
2022-09-06 12:30:00+00:00,1,0.75
2022-09-06 12:40:00+00:00,-1,0.75
2022-09-06 12:50:00+00:00,1,0.75
2022-09-06 13:10:00+00:00,-1,0.75
2022-09-07 11:10:00+00:00,1,0.75
2022-09-07 11:30:00+00:00,-1,0.75
2022-09-07 13:50:00+00:00,1,0.75
2022-09-07 14:00:00+00:00,-1,0.75
2022-09-07 14:30:00+00:00,1,0.75
2022-09-07 17:10:00+00:00,-1,0.75
2022-09-08 14:10:00+00:00,1,0.75
2022-09-08 14:30:00+00:00,-1,0.75
2022-09-09 10:20:00+00:00,1,0.75
2022-09-09 14:20:00+00:00,-1,0.75
2022-09-09 15:40:00+00:00,1,0.75
2022-09-12 16:10:00+00:00,-1,0.75
2022-09-12 22:00:00+00:00,1,0.75
2022-09-12 22:10:00+00:00,-1,0.75
2022-09-12 22:20:00+00:00,1,0.75
2022-09-12 22:30:00+00:00,-1,0.75
2022-09-12 22:50:00+00:00,1,0.75
2022-09-13 10:30:00+00:00,-1,0.75
2022-09-13 12:30:00+00:00,1,0.75
2022-09-13 15:20:00+00:00,-1,0.75
2022-09-13 18:10:00+00:00,1,0.75
2022-09-13 18:20:00+00:00,-1,0.75
2022-09-14 15:50:00+00:00,1,0.75
2022-09-15 10:10:00+00:00,-1,0.75
2022-09-15 11:10:00+00:00,1,0.75
2022-09-15 11:20:00+00:00,-1,0.75
2022-09-15 11:30:00+00:00,1,0.75
2022-09-15 11:40:00+00:00,-1,0.75
2022-09-15 14:10:00+00:00,1,0.75
2022-09-15 23:00:00+00:00,-1,0.75
2022-09-15 23:20:00+00:00,1,0.75
2022-09-15 23:40:00+00:00,-1,0.75
2022-09-16 10:00:00+00:00,1,0.75
2022-09-16 10:10:00+00:00,-1,0.75
2022-09-16 11:50:00+00:00,1,0.75
2022-09-16 13:50:00+00:00,-1,0.75
2022-09-16 22:10:00+00:00,1,0.75
2022-09-16 22:50:00+00:00,-1,0.75
2022-09-19 10:20:00+00:00,1,0.75
2022-09-19 12:40:00+00:00,-1,0.75
2022-09-19 14:30:00+00:00,1,0.75
2022-09-19 14:40:00+00:00,-1,0.75
2022-09-19 18:20:00+00:00,1,0.75
2022-09-19 20:50:00+00:00,-1,0.75
2022-09-19 21:40:00+00:00,1,0.75
2022-09-20 10:00:00+00:00,-1,0.75
2022-09-20 22:00:00+00:00,1,0.75
2022-09-20 22:50:00+00:00,-1,0.75
2022-09-21 16:10:00+00:00,1,0.75
2022-09-21 18:00:00+00:00,-1,0.75
2022-09-21 18:10:00+00:00,1,0.75
2022-09-21 18:20:00+00:00,-1,0.75
2022-09-21 18:30:00+00:00,1,0.75
2022-09-21 18:40:00+00:00,-1,0.75
2022-09-21 21:30:00+00:00,1,0.75
2022-09-21 23:40:00+00:00,-1,0.75
2022-09-22 10:00:00+00:00,1,0.75
2022-09-22 14:30:00+00:00,-1,0.75
2022-09-22 14:50:00+00:00,1,0.75
2022-09-22 18:40:00+00:00,-1,0.75
2022-09-23 09:50:00+00:00,1,0.75
2022-09-23 10:00:00+00:00,-1,0.75
2022-09-23 17:30:00+00:00,1,0.75
2022-09-23 17:50:00+00:00,-1,0.75
2022-09-23 18:10:00+00:00,1,0.75
2022-09-23 18:30:00+00:00,-1,0.75
2022-09-23 22:20:00+00:00,1,0.75
2022-09-26 09:50:00+00:00,-1,0.75
2022-09-26 16:00:00+00:00,1,0.75
2022-09-26 17:40:00+00:00,-1,0.75
2022-09-27 10:10:00+00:00,1,0.75
2022-09-27 12:30:00+00:00,-1,0.75
2022-09-27 17:10:00+00:00,1,0.75
2022-09-28 12:00:00+00:00,-1,0.75
2022-09-28 19:30:00+00:00,1,0.75
2022-09-28 23:30:00+00:00,-1,0.75
2022-09-29 09:50:00+00:00,1,0.75
2022-09-29 10:10:00+00:00,-1,0.75
2022-09-29 11:20:00+00:00,1,0.75
2022-09-29 12:20:00+00:00,-1,0.75
2022-09-29 19:00:00+00:00,1,0.75
2022-09-30 10:30:00+00:00,-1,0.75
2022-09-30 12:40:00+00:00,1,0.75
2022-09-30 13:10:00+00:00,-1,0.75
2022-09-30 16:00:00+00:00,1,0.75
2022-09-30 17:20:00+00:00,-1,0.75
2022-09-30 18:40:00+00:00,1,0.75
2022-10-03 10:30:00+00:00,-1,0.75
2022-10-03 11:10:00+00:00,1,0.75
2022-10-03 11:20:00+00:00,-1,0.75
2022-10-03 11:30:00+00:00,1,0.75
2022-10-03 11:50:00+00:00,-1,0.75
2022-10-03 12:20:00+00:00,1,0.75
2022-10-04 10:20:00+00:00,-1,0.75
2022-10-04 19:00:00+00:00,1,0.75
2022-10-04 19:20:00+00:00,-1,0.75
2022-10-04 19:50:00+00:00,1,0.75
2022-10-04 20:00:00+00:00,-1,0.75
2022-10-04 20:10:00+00:00,1,0.75
2022-10-04 21:00:00+00:00,-1,0.75
2022-10-05 16:00:00+00:00,1,0.75
2022-10-05 21:10:00+00:00,-1,0.75
2022-10-06 10:00:00+00:00,1,0.75
2022-10-06 12:30:00+00:00,-1,0.75
2022-10-06 15:40:00+00:00,1,0.75
2022-10-06 17:50:00+00:00,-1,0.75
2022-10-10 10:50:00+00:00,1,0.75
2022-10-10 12:20:00+00:00,-1,0.75
2022-10-10 13:10:00+00:00,1,0.75
2022-10-11 10:20:00+00:00,-1,0.75
2022-10-11 11:40:00+00:00,1,0.75
2022-10-11 15:20:00+00:00,-1,0.75
2022-10-11 16:30:00+00:00,1,0.75
2022-10-12 10:10:00+00:00,-1,0.75
2022-10-12 14:20:00+00:00,1,0.75
2022-10-12 15:50:00+00:00,-1,0.75
2022-10-12 16:30:00+00:00,1,0.75
2022-10-12 16:40:00+00:00,-1,0.75
2022-10-13 10:50:00+00:00,1,0.75
2022-10-13 14:40:00+00:00,-1,0.75
2022-10-13 18:00:00+00:00,1,0.75
2022-10-13 22:50:00+00:00,-1,0.75
2022-10-13 23:10:00+00:00,1,0.75
2022-10-14 10:10:00+00:00,-1,0.75
2022-10-14 13:50:00+00:00,1,0.75
2022-10-14 14:20:00+00:00,-1,0.75
2022-10-14 15:50:00+00:00,1,0.75
2022-10-18 10:30:00+00:00,-1,0.75
2022-10-18 12:30:00+00:00,1,0.75
2022-10-18 15:10:00+00:00,-1,0.75
2022-10-18 15:30:00+00:00,1,0.75
2022-10-18 18:40:00+00:00,-1,0.75
2022-10-19 14:30:00+00:00,1,0.75
2022-10-20 19:50:00+00:00,-1,0.75
2022-10-20 20:00:00+00:00,1,0.75
2022-10-20 20:20:00+00:00,-1,0.75
2022-10-20 20:30:00+00:00,1,0.75
2022-10-20 20:40:00+00:00,-1,0.75
2022-10-20 21:20:00+00:00,1,0.75
2022-10-21 10:10:00+00:00,-1,0.75
2022-10-21 13:10:00+00:00,1,0.75
2022-10-24 11:20:00+00:00,-1,0.75
2022-10-24 16:00:00+00:00,1,0.75
2022-10-24 17:40:00+00:00,-1,0.75
2022-10-24 17:50:00+00:00,1,0.75
2022-10-24 18:00:00+00:00,-1,0.75
2022-10-24 19:50:00+00:00,1,0.75
2022-10-24 20:20:00+00:00,-1,0.75
2022-10-24 21:00:00+00:00,1,0.75
2022-10-24 22:20:00+00:00,-1,0.75
2022-10-25 10:10:00+00:00,1,0.75
2022-10-25 21:10:00+00:00,-1,0.75
